ma_GeV,gtau
0.000101324,0.07926635088833199
0.000810161,0.07926635035025291
0.004979008,0.07926633025087987
0.016271537,0.07926613039681525
0.02827669,0.08052449123970347
0.033113112,0.08180137442991271
0.038776752,0.08575706882827812
0.045409096,0.09425278411487564
0.049139255,0.10860013828219645
0.049139255,0.17144405706353272
0.04723737,0.20709739907783273
0.044815534,0.25016562078830173
0.038269884,0.4140307029717645
0.027907073,0.9688740480101214
0.01956269,2.1626532697685996
0.014265458,4.532680479056258
0.00961296,10.775168215812032
0.00700994,21.20514950284612
0.005317583,41.079098908939564
0.004087225,72.40604193979912
0.003444632,105.65192048661893
