ma_GeV,gtau
0.000100429,0.010976149392973268
0.001974872,0.010976148944367667
0.017518399,0.010976114002409058
0.052850406,0.010975827270567508
0.090625219,0.011317375270988
0.108471585,0.012034267313280589
0.120205863,0.013194796230727529
0.129832345,0.014918613730585879
0.133209536,0.017392871217784246
0.133209536,0.020910791425456075
0.129832345,0.02514132832392534
0.120205863,0.033143402312096934
0.111293141,0.04369236630408148
0.097882785,0.06124688214305426
0.070101112,0.1491999758896214
0.048307534,0.36345305787729265
0.025097372,1.586557002708833
0.012872575,6.716214803794445
0.00750697,21.567099070426615
0.004977669,52.53618451949421
0.003850365,91.29743567444704
