ma_GeV,gtau
0.1834391644249085,1349.5712143243247
0.1847849797422292,1310.6884336254232
0.1861406687355123,1272.925999875506
0.1875063038437289,1236.2516306833434
0.1888819580373042,1200.6339738812173
0.1902677048220165,1166.0425807228046
0.1916636182429248,1132.4478798470138
0.1930697728883251,1099.8211519994325
0.1944862438937363,1068.1345054761955
0.1959131069459146,1037.3608522782051
0.1973504382868979,1007.4738849523065
0.1987983147180794,978.4480540985832
0.2002568136043118,950.2585465274273
0.2017260128780408,922.8812640456998
0.2032059910434693,896.2928028524133
0.2046968271807522,870.4704335301291
0.2061986009502221,845.3920816132072
0.2077113925966456,821.0363087129732
0.2092352829535111,797.3822941909434
0.210770353447348,774.4098173569416
0.2123166861020775,752.0992401815558
0.2138743635433958,730.4314905062865
0.2154434690031884,709.3880457383234
0.2170240863239781,688.9509170139002
0.2186162999634046,669.1026338190667
0.2202201949987375,649.8262290528324
0.2218358571314223,631.1052245215487
0.2234633726916594,612.9236168506486
0.2251028286430176,595.2658638026707
0.2267543125870802,578.1168709884663
0.2284179127681262,561.4619789639797
0.2300937180778458,545.2869506961412
0.2317818180600892,529.5779593900063
0.2334823029156523,514.3215766701427
0.2351952635070958,499.50476109705517
0.2369207913636008,485.1148470194187
0.2386589786858583,471.1395337454595
0.2404099183509974,457.56687502539177
0.2421737039175471,444.3852688391775
0.2439504296304357,431.58344747719264
0.2457401904260263,419.1504679064179
0.2475430819371901,407.07570241536826
0.2493592004984161,395.3488295278067
0.2511886431509582,383.9598251784235
0.2530315076480212,372.89895414281983
0.2548878924599835,362.1567617145802
0.256757896779659,351.7240656221586
0.2586416205275971,341.5919481781761
0.2605391643574218,331.7517486561066
0.2624506296612103,322.19505588488335
0.2643761185749101,312.9137010586659
0.2663157339837971,303.89975075297576
0.2682695795279727,295.14550014161927
0.2702377596079017,286.64346641003743
0.272220379389991,278.38638235784384
0.2742175448122085,270.36719018590526
0.2762293625897444,262.5790354623007
0.2782559402207126,255.01526126231659
0.2802973859918952,247.66940247725591
0.2823538089845287,240.53518028717843
0.2844253190801319,233.60649679305936
0.2865120269663782,226.87742980347087
0.2886140441430089,220.3422277713569
0.2907314829277922,213.99530487728592
0.2928644564625237,207.8312362535966
0.2950130787190725,201.84475334691697
0.2971774645054709,196.03073941359764
0.299357729472049,190.38422514551797
0.3015539901176144,184.90038442168645
0.303766363795677,179.57453018227224
0.3059949687207196,174.40211042155642
0.3082399239745143,169.37870429634626
0.310501349512486,164.50001834648648
0.3127793661701214,159.76188282442047
0.3150740956694263,155.16024813022025
0.3173856606254281,150.69118134977106
0.31971418455273,146.35086289228735
0.3220597918721086,142.13558322496957
0.3244226079171633,138.04173970174443
0.3268027589410128,134.0658334831375
0.3292003721230415,130.20446654539828
0.3316155755756947,126.45433877522301
0.3340484983513248,122.81224514861415
0.336499270449086,119.2750729908712
0.3389680228218815,115.83979931554863
0.3414548873833604,112.50348824010459
0.3439599970149661,109.26328847601341
0.346483485573037,106.11643089118405
0.3490254878959583,103.06022614270067
0.3515861398113675,100.09206237762918
0.3541655781434119,97.20940300022303
0.3567639407200593,94.40978450338811
0.3593813663804629,91.69081436261415
0.3620179949823799,89.05016899071347
0.3646739674096446,86.48559175132085
0.3673494255796959,83.99489102978671
0.3700445124511611,81.57593835954624
0.3727593720314942,79.22666660260485
0.3754941493846705,76.94506818228342
0.3782489906389386,74.72919336705884
0.3810240429946277,72.57714860371784
0.3838194547320135,70.48709489865216
0.3866353752192412,68.45724624570846
0.3894719549203066,66.48586809940534
0.3923293454030961,64.57127589210104
0.3952076993474853,62.71183359389913
0.3981071705534973,60.90595231409098
0.4010279139495207,59.152088942822644
0.403970085600588,57.448744831973386
0.4069338427167146,55.79446451399482
0.4099193436612989,54.18783445770575
0.4129267479595848,52.62748185992276
0.4159562163071847,51.11207347188269
0.4190079105786669,49.64031445953351
0.422081993836205,48.21094729662163
0.4251786303382894,46.822750689710816
0.4282979855485065,45.474538534143086
0.4314402261443785,44.16515890011021
0.4346055200262698,42.89349304792711
0.4377940363263586,41.65845447168004
0.4410059454176741,40.458987970450835
0.4442414189232,39.29406874627096
0.4475006297250453,38.16270152809165
0.4507837519736813,37.06391972100906
0.4540909610972479,35.996784579961265
0.4574224338109264,34.96038440727284
0.4607783481263825,33.95383377331501
0.4641588833612782,32.97627275960585
0.4675642201488528,32.02686622374263
0.4709945404475752,31.104803085500567
0.4744500275508663,30.20929563350923
0.4779308660968933,29.339578851891535
0.4814372420784348,28.494909766340452
0.48496934285282,27.674566808999757
0.4885273571519392,26.877849201671065
0.4921114750923281,26.10407635677736
0.4957218881853275,25.352587295599545
0.499358789347315,24.622740083275236
0.5030223729100141,23.91391128006602
0.5067128346308776,23.22549540845559
0.5104303717035477,22.556904435584496
0.5141751827683928,21.907567270608798
0.5179474679231213,21.276929276543367
0.52,
0.56,
0.6038824119061963,11.52266959672575
0.608312840938905,11.1910567286948
0.6127757741496239,10.86899098657589
0.6172714500077159,10.55619738722727
0.6218001087320921,10.252408869568928
0.6263619923040482,9.957366066331828
0.6309573444801936,9.670817082375066
0.635586410805477,9.392517279401176
0.6402494386263056,9.122229066865833
0.6449466771037627,8.85972169891653
0.6496783772269207,8.604771077182434
0.6544447918262521,8.357159559243234
0.6592461755871397,8.116675772622704
0.6640827850634845,7.883114434135737
0.6689548786914147,7.656276174444835
0.6738627168030948,7.435967367669212
0.678806561640636,7.221999965905271
0.6837866773701085,7.014191338515208
0.6888033300956569,6.812364116044387
0.6938567878737188,6.616346038638258
