ma_GeV,cl+gg0,cl-gg0
8.457295373665481,1029.4707914226997,1506.4978587098178
8.52135231316726,851.180124128377,1248.2885726799782
8.564056939501778,198.38810035854158,291.3530153989429
8.601423487544483,1095.0691956254414,1610.161810888799
8.638790035587188,1724.525116516266,2538.7058101311445
8.713523131672599,1667.3674827640252,2460.2381209331024
8.734875444839858,1313.9097876659148,1939.954305948537
8.798932384341636,1863.2050922457342,2756.197574868437
8.87900355871886,2275.0143368191098,3373.100281157499
8.948398576512457,1934.5729745150861,2873.844318402183
9.039145907473308,4213.069540586217,6273.733438738162
9.076512455516012,4166.669383016571,6210.631881779168
9.129893238434164,4125.8094932668255,6158.038538158172
9.199288256227758,7817.098921346835,11687.450673666774
9.231316725978647,11017.16460132465,16484.58477927264
9.290035587188612,17091.937220699845,25609.377028123676
