ma_GeV,cl
0.2,444468.34695400984
0.2052794871873196,441186.2076912394
0.2105933653070195,446461.1263179037
0.215941459070314,431605.34346697317
0.2213233174315702,410698.5812211047
0.2267391253013191,386610.2489740883
0.2321881096105845,344495.00726161554
0.2376708272357529,295350.2065301012
0.2431863631937064,258505.97166814224
0.2487352681588697,224655.85568794195
0.2543168914008416,212408.77780764803
0.259931336875349,224635.76319881296
0.2655784342705301,216121.09316452753
0.2712578420001701,216553.94456198002
0.2769698663643716,207843.70807282982
0.2827138521017805,197922.64807378038
0.288490318279412,171661.52945552723
0.2942987868995807,144663.84187892603
0.3001392687689305,128812.15808062101
0.3060118174036068,122108.82244181806
0.3119159420283871,122104.71624653999
0.3178522196836809,127468.83276508037
0.3238201719618783,129004.2852310962
0.3298198789149461,131495.121538507
0.3358514020824145,125508.7324720255
0.3419143349704604,114518.47737927956
0.3480091927660733,109946.31408336227
0.3541356492958687,104225.11245515344
0.3602936500031584,103003.02414951327
0.366483453725636,109057.65285088692
0.3727047417368549,110039.12789449768
0.3789577564916602,110784.07178104713
0.3852424994041307,110336.6516791212
0.3915587024876618,104863.8979273011
0.3979068154591673,97670.11157161993
0.4042866677437081,87991.96117767897
0.4106981024685996,78889.59060726628
0.4171415673241579,73009.93264843573
0.4236168594527502,73531.02387533369
0.4301239345569521,75216.09981844827
0.4366631584585823,80860.33902801198
0.4432343669254205,86548.65821897687
0.4498375630477181,94031.02011316585
0.4564730933052801,101261.05658029513
0.4631408285932124,109546.88104307737
0.4698407613126311,110811.83683978123
0.4765732744422682,107586.39319823787
0.4833382710930434,101623.07809019857
0.4901356806433339,89351.79197653953
0.496965972994208,74577.96525196025
0.5038290810201526,64407.27569865048
0.5107249514809018,54409.36131328685
0.5176539316958991,49351.2235168989
0.5246161096649703,44239.71241552267
0.5316114588227593,42038.91435692449
0.5386401403041303,42616.082851392726
0.5457024482874725,45639.23756569304
0.5527983812281111,49203.83451648803
0.5599279491870531,54939.94644458434
0.5670915430329467,57154.0491691741
0.5742892579618577,56942.33642686081
0.5815211269299079,59543.81424453667
0.5887872534390974,60453.887209297674
0.5960880371405544,58772.94112144824
0.6034235326886487,57368.61570487251
0.6107938047828881,53213.44282789623
0.6181990283168017,48969.69682562948
0.6256395582691286,49596.88300941141
0.6331154794777878,48561.919217131275
0.6406268861035664,44169.92525086275
0.6481739367188463,40320.44045153184
0.6557570272864002,37492.125735707086
0.6633762707767018,37440.07941297848
0.671031788881734,39764.75936053013
0.6787237118309519,44012.753357885194
0.6864524177931111,48481.416155428866
0.6942181150687838,47513.93114174738
0.7020209512138629,48394.66157773048
0.7098610818400003,43848.061753365044
0.7177386828131096,44308.175683226094
0.7256541853221529,43959.92241711349
0.7336077613169282,43584.72832675669
0.7415995903833253,39742.16758149745
0.7496298596168256,38906.22155309092
0.7576987635023223,35235.346602012294
0.7658067042078298,32282.072012178392
0.7739539214098047,27862.562290277372
0.7821406245460641,25099.136301121813
0.7903670301002937,24178.108892162054
0.7986333615002255,22852.053975238716
0.8069398490199101,23397.32540106826
0.8152869238264923,25686.84977303023
0.8236748275801345,28281.09763246482
0.8321038042883343,32298.96173366375
0.8405741045081818,34135.300413305806
0.8490859852601635,36283.368088578594
0.8576397099445853,35316.15415744284
0.8662355557326019,31586.02814675743
0.8748739456942071,28574.790174263628
0.8835551558404131,27691.42448439332
0.8922794682930469,24778.686200116354
0.9010471712081528,24075.9943111716
0.9098585587010156,24276.620529405365
0.9187139307726384,25116.211911852362
0.9276135932375206,23574.992693412263
0.9365578576525884,23628.273815433506
0.9455470412471508,21316.104187432717
0.9545815609016404,18993.40572034571
0.9636617459529508,18011.08318305937
0.9727879244544654,16842.667350398642
0.9819604298855492,18251.439207105974
0.9911796010834912,20263.114491483273
1.0004457821759485,20975.56788975254
1.0097593225138066,21027.214354197502
1.019120576604369,19549.440619479206
1.0285299040448013,18298.313574908527
1.0379876694557566,17739.40223261854
1.047494242415112,17596.19734909559
1.057049997391756,17817.194178566555
1.0666553136793648,18270.190807962368
1.076310575330115,19166.83573461411
1.0860161710882748,20928.133879542514
1.0957724943236324,21599.98155168093
1.1055799429647135,20989.287805479395
1.115438919431741,19027.9956717052
1.125349830569305,17391.562889023855
1.1353130875787043,16221.553798092269
1.1453291059499189,15749.77726360682
1.1553983053931929,14766.825496150133
1.1655211097701876,13895.997400070693
1.1756979470246869,13420.821814670395
1.1859292491128233,12678.75781193058
1.1962154519328074,12155.188330007699
1.2065569952541335,11557.290855460484
1.216954322646248,11775.858361021414
1.2274078814066631,12258.73464435136
1.237918122488494,13347.6361078788
1.2484855004274176,14436.926743100103
1.2591104732680272,14892.637758491885
1.269793502489584,15812.738136772105
1.28053505293115,15918.611293060741
1.2913355927160992,16014.460608967083
1.302195616023932,15015.43327311439
1.313115671860106,14682.271058450384
1.324096242918865,13540.124499746173
1.3351378148505375,12285.08042355045
1.3462408761822235,12232.392752229482
1.357405918237814,12712.366120608005
1.3686334350573492,13058.047804935435
1.3799239233157186,13233.97367254452
1.3912778983827256,12318.674611817587
1.4026959845710891,11399.421269333512
1.4141786909775889,9952.344867366186
1.4257265289773793,9857.683116360262
1.437340012138643,9811.618414877681
1.4490196561366164,10061.621129867353
1.4607660073473576,9325.45273131974
1.4725797258198292,9570.735909251925
1.4844613378966087,10098.377600184855
1.496411371647946,10679.686323300653
1.508430356781877,10760.886759057159
1.5205188794983029,10121.45445000932
1.5326776114421594,10172.85684851458
1.5449070914234426,9554.824019549062
1.5572078594911682,9742.647562267439
