ma_GeV,c_g2tau_ATLAS,g2tau_BelleII
0.012406391590588319,388.8393127393869,7.132452837889712
0.012696351276599734,388.842132033563,7.132498695327764
0.012993087842004158,388.8450715743518,7.132546638915069
0.013296759674662127,388.848136245025,7.132596755985537
0.013607528864243339,388.85133111819704,7.132649137317767
0.013925561288744634,388.8546614627797,7.132703877262853
0.014251026703029985,388.85813275117215,7.132761073876558
0.014584098829439862,388.8617506666952,7.132820829055971
0.014924955450518298,388.86552111127963,7.132883248680908
0.01527377850390714,388.86945021340864,7.13294844275995
0.015630754179458167,388.8735443363313,7.133016525581552
0.01599607301861488,388.8778100865504,7.133087615866006
0.016369930016117026,388.88225432258866,7.133161836943463
0.016752524724082157,388.8868841640503,7.133239316895621
0.017144061358519713,388.8917070009809,7.133320188744732
0.017544748908334597,388.8967305035325,7.133404590627319
