ma_GeV,c_g2tau_ATLAS,g2tau_BelleII
0.012406391590588319,389.177111125154,7.132452837889712
0.012696351276599734,389.17961330297,7.132498695327764
0.012993087842004158,389.1822293100055,7.132546638915069
0.013296759674662127,389.18496391157186,7.132596755985537
0.013607528864243339,389.18782206093755,7.132649137317767
0.013925561288744634,389.19080890630136,7.132703877262853
0.014251026703029985,389.19392979800494,7.132761073876558
0.014584098829439862,389.197190295989,7.132820829055971
0.014924955450518298,389.2005961775086,7.132883248680908
0.01527377850390714,389.2041534451024,7.13294844275995
0.015630754179458167,389.2078683348367,7.133016525581552
0.01599607301861488,389.21174732459826,7.133087615866006
0.016369930016117026,389.21579714380715,7.133161836943463
0.016752524724082157,389.22002478114825,7.133239316895621
0.017144061358519713,389.2244374948841,7.133320188744732
0.017544748908334597,389.22904282233395,7.133404590627319
