ma_GeV,c_g2e_Be
0.1371272434398401,89.31032119187323
0.14033215376054847,89.69226731129265
0.14361196859990788,90.07807878452498
0.1469684386112446,90.46778531848133
0.15040335536380253,90.86141732111435
0.15391855229902054,91.25900591351488
0.1575159057091623,91.66058295002573
0.1611973357388157,92.06618103670786
0.16496480740980207,92.47583355303466
0.16882033167003627,92.88957467406264
0.17276596646690365,93.30743939415767
0.17680381784572086,93.72946355210408
0.18093604107387165,94.15568385759579
0.1851648417912156,94.58613791719249
0.18949247718738216,95.02086427124965
0.1939212572065831,95.45990241296902
0.19845354578058033,95.90329282811656
0.2030917620904737,96.35107702641506
0.20783838185797573,96.80329757622154
0.2126959386668692,97.2599981405352
0.2176670253153459,97.7212235143997
0.22275429519995588,98.18701966323185
0.22796046373189796,98.65743376315746
0.23328830978641582,99.13251424197811
