ma_GeV,gee
0.0010311351205781636,0.00047618726630085397
0.001037477519650408,0.00047618726630085397
0.0010438589301239606,0.00047618726630085397
0.0010502795919536722,0.00046813420029910964
0.001056739746570333,0.00046021732414665024
0.001063239636889744,0.0004563092359903157
0.0010697795073218576,0.0004524343346616744
0.001076359603779963,0.00044478296761276304
0.001082980173689934,0.0004372609970601657
0.0010896414659995384,0.0004298662347082277
0.001096343731187789,0.0004262158829015325
0.001103087221274372,0.00041900791057866693
0.0011098721898291164,0.0004119218362588826
0.0011166988919815307,0.00040842386526745213
0.0011235675844303997,0.0004015167835866747
0.0011304785254534343,0.0003947265113810582
0.0011374319749169809,0.0003913745601980384
0.0011444281942857952,0.0003847558087367446
0.0011514674466328774,0.0003782489906389382
0.0011585499966493562,0.0003718522129376553
0.0011656761106544516,0.00036556361467894106
0.0011728460566054798,0.00036245930991257334
0.0011800601041079333,0.0003563295602274393
0.001187318524425622,0.0003503034741265335
0.0011946215904908648,0.00034732875590858057
0.0012019695769147627,0.0003414548873833601
0.001209362759997515,0.0003385553098766253
0.001216801417738814,0.0003356803550946727
0.001224285829848301,0.000332829813945462
0.0012318162777560755,0.0003300034791125282
0.001239393044623288,0.000324422607917163
0.0012470164153527783,0.000324422607917163
0.0012546866765997923,0.00032166766566461055
0.0012624041167827648,0.0003189361179185746
0.0012701690260941555,0.00031622776601683794
0.0012779816965113714,0.00031354241298418953
0.0012858424218077365,0.0003108798635180998
0.0012937514975635423,0.00030823992397451433
0.001301709221177165,0.0003056224023537716
0.0013097158918762457,0.0003030271082866396
0.001317771810728939,0.0003004538530204693
0.0013258772806552367,0.0002979024494054672
0.0013340326064383628,0.0002953727118810853
0.0013422380947362234,0.00029286445646252375
0.0013504940540929496,0.0002903775007273506
0.0013588007949504894,0.0002854667663497933
0.0013671586296602851,0.0002830426305555414
0.0013755678724950231,0.0002806390801149689
0.0013840288396604402,0.0002782559402207126
0.0013925418493072265,0.0002758930375498436
0.0014011072215429773,0.00027355020025126306
0.001409725278444235,0.000271227257933203
0.0014183963440686034,0.00026892404165083185
0.001427120744466924,0.00026437611857490985
0.0014358988076955458,0.00026213108101632605
0.0014447308638286538,0.00025990510793930945
0.0014536172449706815,0.00025769803745148776
0.0014625582852688058,0.0002555097090352507
0.0014715543209255,0.00025118864315095795
0.001480605690211188,0.0002490555914169231
0.0014897127334769532,0.00024694065319965774
0.0014988757931673415,0.00024484367468222265
0.0015080952138332422,0.00024276450335386566
0.001517371342144833,0.0002407029879989301
0.0015267045269046283,0.00023663232675628454
0.0015360951190605838,0.00023263050671536262
0.0015455434717192972,0.00023263050671536262
0.00155504994015929,0.00023065504755640537
0.0015646148818443623,0.00022675431258707996
0.001574238656437032,0.00022482875308090034
0.001583921625812062,0.00022291954510236944
0.001593664154070071,0.00021914962948968715
0.0016034666075512155,0.0002172886476740597
0.0016133293548489757,0.00021544346900318823
0.0016232527668240053,0.00021179998544470293
0.0016332372166180814,0.00021000141557086542
0.0016432830796681396,0.00020821811885006583
0.0016533907337203814,0.00020644996558525567
0.0016635605588444893,0.00020295857613288545
0.0016737929374479083,0.00020123508602072575
0.0016840882542902295,0.00019952623149688788
0.0016944468964976633,0.00019783188827841644
0.0017048692535775838,0.00019615193313774528
0.0017153557174331897,0.00019448624389373616
0.0017259066823782274,0.000192834699402793
0.0017365225451518246,0.00019119717955005022
0.001747203704933413,0.00018957356524063754
0.0017579505633577256,0.00018796373839101863
0.0017687635245299143,0.00018796373839101863
0.0017796429950407318,0.00018636758192040292
0.0017905893839818261,0.00018478497974222906
0.001801603102961127,0.00018321581675572447
0.0018126845661183188,0.00018165997883753268
0.0018238341901404107,0.0001801173528334133
0.0018350523942774072,0.00017858782655001272
0.00184633960035808,0.00017707128874670493
0.0018576962328058153,0.00017556762912750013
0.0018691227186545887,0.0001740767383330235
0.0018806194875650097,0.00017259850793256216
0.001892186971840482,0.0001711328304161781
0.001903825606443467,0.00016967959918688967
0.0019155358290118246,0.00016823870855291935
0.0019273180798752843,0.0001668100537200059
0.0019391728020719903,0.00016539353078378341
0.0019511004413651657,0.00016398903672222478
0.00196310144625988,0.00016259646938814818
0.0019751762680199,0.00016259646938814818
0.001987325360684676,0.00015984671064343199
0.001999549181086397,0.00015848931924611142
0.002011848188867178,0.00015714345458836578
0.0020242228464963483,0.0001558090187870603
0.002036673619287827,0.00015448591479026765
0.0020492009754176357,0.00015317404637020797
0.00206180538594149,0.0001518733181162527
0.002074487324812518,0.0001518733181162527
0.0020872472688990857,0.0001493049045083146
0.002100085698002718,0.0001493049045083146
0.0021130030948761543,0.00011961283330787528
0.0021259999452414853,0.0001467799267622069
0.0021390767378084274,0.00014553349629714215
0.002152233964292699,0.00014429765031006764
0.0021654721194345095,0.00014307229891937572
0.002178791701017156,0.00014185735300671789
0.002192193209885746,0.00014065272421052364
0.0022056771499660375,0.0001394583249195745
0.0022192440282833713,0.0001394583249195745
0.0022328943549817545,0.00013827406826663133
0.0022466286433430274,0.00013709986812211695
0.00226044740980617,0.00013593563908785255
0.0022743511739867304,0.00013478129649084581
0.0022883404586963433,0.00013363675637713328
0.002302415789962412,0.00013250193550567484
0.0023165776970478684,0.0001313767513422989
0.002330826712471083,0.00013026112205370016
0.002345163372025895,0.00012915496650148828
0.0023595882148017442,0.00012805820423628661
0.0023741017832039596,0.0001269707554918803
0.002388704622974138,0.0001258925411794166
0.0024033972832106744,0.000124823482881652
0.0024181803163894136,0.00012376350284724815
0.00243305427838441,0.0001227125239851189
0.002448019728488848,0.0001227125239851189
0.0024630772294360545,0.00012167046985882252
0.0024782273474206694,0.00012063726468100235
0.0024934706521199373,0.00011961283330787528
0.0025088077167151252,0.00011758999458569225
0.0025242391179130714,0.00011758999458569225
0.0025397654359678753,0.00011659144011798311
0.0025553872547027143,0.00011560136520696167
0.0025711051615318037,0.00011461969784565779
0.002586919747482478,0.00011364636663857242
0.002602831607217412,0.00011268130079648544
0.0026188413390569845,0.00011172443013130654
0.0026349495450017856,0.00011077568505097087
0.002651156830755235,0.00010983499655437803
0.0026674638057463773,0.00010983499655437803
0.002683871083152781,0.00010890229622637306
0.002700379279923603,0.00010797751623277094
0.0027169890168027935,0.00010706058931542341
0.002733700918352421,0.00010706058931542341
0.002750515612976178,0.00010615144878732723
0.0027674337329429894,0.00010525002852777327
0.0027844559144107987,0.00010435626297753903
0.0028015827974504945,0.0001034700871341199
0.00281881502606996,0.0001034700871341199
0.0028361532482383124,0.00010259143654700098
0.002853598115910247,0.00010172024731297092
0.00287115028505056,0.00010085645607147365
0.0028888104156588245,0.0001
0.0029065791717941877,0.0001
0.0029244572216003627,9.915081680951907e-05
0.0029424452373307325,9.830884473994808e-05
0.0029605438953736376,9.747402255566064e-05
0.0029787538762778135,9.664628954103237e-05
0.0029970758647779785,9.582558549602639e-05
0.0030155105498205713,9.501185073181438e-05
0.0030340586245896648,9.420502606643498e-05
0.0030527207865330415,9.420502606643498e-05
0.0030714977373883954,9.340505282049063e-05
0.0030903901832097444,9.261187281287937e-05
0.003109398834393959,9.182542835656282e-05
0.003128524405707481,8.874586936177695e-05
0.003147767616313214,8.874586936177695e-05
0.0031671291897975395,8.799225435691074e-05
0.003186609854197553,8.799225435691074e-05
0.003206210342028416,8.799225435691074e-05
0.0032259313903109112,8.799225435691074e-05
0.0032457737405991644,8.799225435691074e-05
0.0032657381390085076,8.724503892398663e-05
0.0032858253362435578,8.650416871891559e-05
0.0033060360876264257,8.576958985908945e-05
0.003326371153125124,8.504124891946162e-05
0.003346831297382153,8.504124891946162e-05
0.0033674172897432447,8.43190929286625e-05
0.0033881299042862857,8.360306936514647e-05
0.0034089699198504345,8.289312615337154e-05
0.0034299381200654,8.218921166001294e-05
0.003451035293380918,8.218921166001294e-05
0.0034722622330963936,8.149127469020749e-05
0.0034936197373907213,8.07992644838296e-05
0.0035151086093523102,8.011313071180069e-05
0.0035367296570092757,7.943282347242822e-05
0.003558483693359831,7.875829328777596e-05
0.0035803715364028533,7.808949110006649e-05
0.0036023940091686334,7.547059566968912e-05
0.0036245519397498354,7.547059566968912e-05
0.0036468461613326265,7.547059566968912e-05
0.003669277512228018,7.611696816847942e-05
0.0036918468359033807,7.547059566968912e-05
0.003714554981014153,7.482971205750629e-05
0.0037374028014357592,7.419427072122865e-05
0.0037603911562957308,7.356422544596406e-05
0.0037835209100059814,7.293953040926958e-05
0.003806792932295344,7.232014017781834e-05
0.0038302080982422462,7.170600970409605e-05
0.003853767288307628,7.109709432312438e-05
0.0038774713883680543,7.109709432312438e-05
0.0039013212897490205,7.049334974921203e-05
0.0039253178892584605,6.98947320727348e-05
0.003949462089220477,6.930119775694144e-05
0.003973754797509268,6.871270363478769e-05
0.003998196927583273,6.871270363478769e-05
0.004022789398519513,6.812920690579608e-05
0.004047533135048145,6.755066513294409e-05
0.004072429067587243,6.69770362395772e-05
0.004097478132277775,6.640827850634837e-05
0.004122681271018821,6.640827850634837e-05
0.004148039431502976,6.58443505681847e-05
0.0041735535672519815,6.528521141127847e-05
0.004199224637652589,6.473082037010396e-05
0.004225053607992632,6.418113712446062e-05
0.004251041449497329,6.363612169654031e-05
0.004277189139365798,6.363612169654031e-05
0.004303497660807796,6.309573444801929e-05
0.004329968003080698,6.255993607717623e-05
0.004356601161526688,6.202868761603336e-05
0.0043833981376101986,6.150195042752208e-05
0.0044103599389555635,6.0979686202673636e-05
0.004437487579384892,6.0461856957832633e-05
0.004464782078956201,6.0461856957832633e-05
0.004492244464001789,5.994842503189409e-05
0.00451987576716679,5.943935308356518e-05
0.004547677027448047,5.843414133735175e-05
0.004575649290233143,5.843414133735175e-05
0.004603793607339726,5.793792843161309e-05
0.004632111037055067,5.744592928245907e-05
0.004660602644175848,5.6958108107376864e-05
0.004689269500048186,5.6474429427713056e-05
0.004718112682607941,5.599485806609301e-05
0.004747133276421227,5.551935914386209e-05
0.004776332372725219,5.551935914386209e-05
0.004805711069469171,5.5047898078549675e-05
0.0048352704713556915,5.458044058135366e-05
0.004865011689882302,5.411695265464637e-05
0.004894935843383214,5.411695265464637e-05
0.004925044057071405,5.3657400589502594e-05
0.0049553374630809085,5.320175096324762e-05
0.004985817200509385,5.27499706370262e-05
0.005016484415460962,5.27499706370262e-05
0.0050473402610893255,5.230202675339294e-05
0.00507838589764109,5.185788673392239e-05
0.0051096224924994235,5.185788673392239e-05
0.005141051220227926,5.1417518276839176e-05
0.005172673262614813,5.0980889354669895e-05
0.005204489808717361,5.0547968211912455e-05
0.005236502054906591,5.0547968211912455e-05
0.00526871120491229,5.011872336272715e-05
0.005301118469868238,4.9693123588647325e-05
0.0053337250683577675,4.927113793630772e-05
0.005366532226459594,4.885273571519382e-05
0.005399541177793909,4.885273571519382e-05
0.005432753163568755,4.8437886495410415e-05
0.005466169432626715,4.802656010546725e-05
0.00549979124149186,4.76187266300853e-05
0.005533619854417014,4.7214356408021645e-05
0.0055676565434312816,4.7214356408021645e-05
0.005601902588387868,4.6813420029910966e-05
0.00563635927701222,4.641588833612772e-05
0.005671027904950437,4.602173241466502e-05
0.005705909775818007,4.5630923599031567e-05
0.005741006201248816,4.524343346616739e-05
0.005776318500944451,4.524343346616739e-05
0.005811848002723846,4.485923383437637e-05
0.005847596042573199,4.44782967612763e-05
0.005883563964696224,4.44782967612763e-05
0.005919753121564683,4.410059454176732e-05
0.005956164873969233,4.372609970601657e-05
0.005992800591070612,4.335478501746014e-05
0.0060296616504511074,4.335478501746014e-05
0.006066749438166378,4.2986623470822724e-05
0.006104065348797559,4.262158829015325e-05
0.006141610785503688,4.2259652926877275e-05
0.006179387160074479,4.190079105786665e-05
0.006217395892983432,4.190079105786665e-05
0.0062556384134411945,4.154497658352479e-05
0.006294116159449361,4.119218362588826e-05
0.0063328305778544945,4.0842386526745174e-05
0.006371783124402553,4.0842386526745174e-05
0.0064109752637936425,4.049555984576888e-05
0.006450408469737078,4.0151678358667465e-05
0.006490084225006784,3.9810717055349695e-05
0.006530004021497076,3.947265113810581e-05
0.006570169360278735,3.947265113810581e-05
0.006610581751655482,3.913745601980384e-05
0.006651242715220749,3.880510732210179e-05
0.006692153779914807,3.84755808736745e-05
0.00673331648408228,3.8148852708455354e-05
0.0067747323755299686,3.8148852708455354e-05
0.006816403011585083,3.7824899063893825e-05
0.006858329959153779,3.750369637922693e-05
0.006900514794780068,3.718522129376553e-05
0.006942959104705117,3.6869450645195736e-05
0.0069856644849268824,3.6869450645195736e-05
0.007028632541260142,3.6556361467894144e-05
0.007071864889396863,3.6245930991257335e-05
0.007115363154966948,3.5938136638046256e-05
0.0071591289735993624,3.5938136638046256e-05
0.007203163990983676,3.563295602274397e-05
0.00724746986293188,3.5330366949927294e-05
0.007292048255440716,3.503034741265335e-05
0.007336900844754265,3.473287559085809e-05
0.007382029317427003,3.473287559085809e-05
0.007427435370387231,3.44379298497698e-05
0.007473120711000871,3.414548873833601e-05
0.00751908705713565,3.3855530987662565e-05
0.007565336137225719,3.3855530987662565e-05
0.007611869690336631,3.35680355094672e-05
0.007658689466230754,3.32829813945462e-05
0.0077057972254330545,3.32829813945462e-05
0.007753194739297278,3.300034791125288e-05
0.00780088379007258,3.300034791125288e-05
0.00784886617097053,3.272011450399023e-05
0.00789714368623256,3.24422607917163e-05
0.007945718151197791,3.24422607917163e-05
0.007994591392371282,3.2166766566461055e-05
0.00804376524749273,3.1354241298418954e-05
0.008093241565605567,3.1354241298418954e-05
0.008143022207126493,3.1354241298418954e-05
0.008193109043915436,3.1354241298418954e-05
0.00824350395934591,3.1354241298418954e-05
0.00829420884837586,3.108798635180995e-05
0.008345225617618902,3.108798635180995e-05
0.00839655618541604,3.082399239745143e-05
0.008448202481907786,3.082399239745143e-05
0.008500166449106714,3.0562240235377154e-05
0.008552450040970504,3.030271082866393e-05
0.008605055223475445,3.030271082866393e-05
0.008657983974690293,3.0045385302046932e-05
0.008711238284850726,2.979024494054672e-05
0.008764820156434112,2.979024494054672e-05
0.00881873160423484,2.95372711881085e-05
0.0088729746554401,2.9286445646252374e-05
0.008927551349706084,2.9037750072735063e-05
0.008982463739234668,2.9037750072735063e-05
0.009037713888850605,2.879116638022353e-05
0.009093303876079154,2.854667663497933e-05
0.009149235791224217,2.854667663497933e-05
0.00920551173744693,2.8304263055554138e-05
0.00926213383084472,2.8063908011496866e-05
0.009319104200530913,2.782559402207126e-05
0.00937642498871476,2.782559402207126e-05
0.009434098350782032,2.758930375498436e-05
0.009492126455376039,2.7355020025126307e-05
0.00955051148447916,2.7355020025126307e-05
0.009609255633494913,2.7122725793320296e-05
0.0096683611113305,2.6892404165083182e-05
0.009727830140479884,2.6892404165083182e-05
0.009787664957107348,2.66640383893971e-05
0.009847867811131552,2.643761185749101e-05
0.009908440966310165,2.6213108101632603e-05
0.009969386700325003,2.6213108101632603e-05
