,ma_GeV,cl_inf,cl_sup
0,0.1941097724230254,50.67651091918472,506.7651091918472
1,0.1974564926372155,49.81758700530024,498.17587005300237
2,0.2008032128514056,48.98729388854523,489.87293888545236
3,0.2041499330655957,48.18422349692973,481.84223496929735
4,0.2074966532797858,47.40705860181796,474.0705860181796
5,0.2108433734939759,46.654565608138306,466.54565608138313
6,0.214190093708166,45.92558802051115,459.2558802051115
7,0.2175368139223561,45.219040512503284,452.19040512503284
8,0.2208835341365462,44.53390353504111,445.3390353504111
9,0.2242302543507363,43.86921840765243,438.69218407652437
10,0.2309236947791164,42.59764685960456,425.9764685960456
11,0.2342704149933065,41.98910904732448,419.8910904732449
12,0.2376171352074967,41.397713145249476,413.9771314524948
13,0.251004016064257,39.189835110836185,391.89835110836185
14,0.2543507362784472,38.67417938569359,386.7417938569359
15,0.2576974564926372,38.17191731574953,381.71917315749533
16,0.2610441767068273,37.68253376041941,376.8253376041941
17,0.2643908969210174,37.20553966218625,372.0553966218624
18,0.2677376171352075,36.74047041640892,367.4047041640892
19,0.2710843373493976,36.286884361885356,362.86884361885353
20,0.2744310575635877,35.844361381862356,358.4436138186236
21,0.2777777777777778,35.41250160617727,354.1250160617727
22,0.2811244979919679,34.99092420610373,349.90924206103733
23,0.2844712182061579,34.579266274267226,345.7926627426723
24,0.2878179384203481,34.177181782705965,341.77181782705964
25,0.2911646586345382,33.784340612789805,337.84340612789805
26,0.2945113788487282,33.40042765128084,334.0042765128084
27,0.2978580990629184,33.02514194733385,330.2514194733385
28,0.3012048192771084,32.65819592569682,326.5819592569682
29,0.3078982597054887,31.948235144703403,319.48235144703403
30,0.3112449799196787,31.60470573454531,316.0470573454531
31,0.3145917001338688,31.26848546077355,312.68485460773553
32,0.3179384203480589,30.939343508554877,309.3934350855488
33,0.321285140562249,30.617058680340765,306.1705868034077
34,0.3246318607764391,30.301418900131072,303.01418900131074
35,0.3279785809906292,29.992220748088908,299.9222074808891
36,0.3346720214190094,29.39237633312713,293.92376333127135
37,0.3380187416331994,29.101362706066475,291.01362706066476
38,0.3413654618473896,28.81605522855601,288.16055228556013
39,0.3447121820615797,28.536287702065174,285.36287702065175
40,0.3480589022757697,28.26190032031456,282.6190032031456
41,0.3514056224899599,27.992739364882983,279.9273936488298
42,0.3547523427041499,27.728656918044468,277.2865691804447
43,0.35809906291834,27.469510591707603,274.69510591707603
44,0.3614457831325302,27.21516327141401,272.15163271414013
45,0.3714859437751004,26.479618318132555,264.79618318132555
46,0.3748326639892905,26.243193154577803,262.431931545778
47,0.3781793842034806,26.010952507192155,260.10952507192155
48,0.3848728246318608,25.558588115762724,255.58588115762726
49,0.3882195448460509,25.338255459592357,253.38255459592355
50,0.3915662650602409,25.12168917361294,251.2168917361294
51,0.3949129852744311,24.908793502650113,249.08793502650116
52,0.3982597054886212,24.699475910190863,246.99475910190864
53,0.4016064257028112,24.493646944272616,244.93646944272618
54,0.4049531459170014,24.291220110022426,242.91220110022425
55,0.4116465863453815,23.896240921241578,238.9624092124158
56,0.4149933065595717,23.70352930090898,237.0352930090898
57,0.4183400267737617,23.513901066501706,235.13901066501708
58,0.4250334672021419,23.14360341191113,231.4360341191113
59,0.428380187416332,22.962794010255575,229.62794010255575
60,0.4317269076305221,22.784787855137314,227.84787855137313
61,0.4384203480589023,22.43692849857033,224.36928498570333
62,0.6291834002677377,15.634242730386772,156.34242730386774
63,0.6325301204819278,15.551521869379433,155.51521869379434
64,0.6358768406961177,15.46967175427744,154.69671754277442
65,0.6392235609103079,15.388678708443527,153.88678708443527
66,0.642570281124498,15.308529340170383,153.08529340170384
67,0.6459170013386881,15.229210535299034,152.29210535299035
68,0.6492637215528783,15.150709450065532,151.50709450065534
69,0.6526104417670684,15.073013504167758,150.73013504167758
70,0.6559571619812583,14.99611037404446,149.9611037404446
71,0.6626506024096386,14.84463451168037,148.4463451168037
72,0.6659973226238287,14.770038358355343,147.70038358355345
73,0.6693440428380188,14.696188166563566,146.96188166563567
74,0.6726907630522088,14.623072802550814,146.23072802550814
75,0.6760374832663989,14.550681353033236,145.50681353033238
76,0.679384203480589,14.479003119767063,144.79003119767063
77,0.7028112449799198,13.996369682441491,139.9636968244149
78,0.7061579651941099,13.930036176837502,139.30036176837504
79,0.7095046854082998,13.864328459022234,138.64328459022235
80,0.7128514056224899,13.799237715083162,137.99237715083163
81,0.7161981258366801,13.734755295853802,137.34755295853802
82,0.7228915662650603,13.607581635707005,136.07581635707007
83,0.7362784471218207,13.360171060512334,133.60171060512334
84,0.7396251673360108,13.299717797795083,132.99717797795083
85,0.7429718875502007,13.23980915906628,132.3980915906628
86,0.7530120481927711,13.063278370278725,130.63278370278726
87,0.7597054886211514,12.948183406663937,129.48183406663935
88,0.7697456492637216,12.779294057881362,127.79294057881363
89,0.7730923694779117,12.723972438583173,127.23972438583175
90,0.7764390896921018,12.669127729796179,126.69127729796178
91,0.7797858099062918,12.614753791041691,126.14753791041691
92,0.786479250334672,12.507394184309419,125.07394184309419
93,0.7898259705488622,12.454396751325056,124.54396751325058
94,0.7931726907630523,12.40184655406208,124.01846554062081
95,0.7965194109772424,12.349737955095431,123.49737955095432
96,0.8032128514056225,12.246823472136306,122.46823472136306
97,0.8065595716198126,12.196006777231174,121.96006777231175
98,0.8099062918340028,12.145610055011213,121.45610055011213
99,0.8132530120481929,12.095628120628449,120.9562812062845
100,0.8165997322623828,12.046055874232433,120.46055874232434
101,0.8199464524765729,11.996888299235566,119.96888299235567
102,0.8266398929049532,11.899747503290337,118.99747503290338
