,ma_GeV,ctau_20fb-1,ctau_50ab-1
140,2.5512562814070354,26.278164898817003,3.7162937194183616
141,2.5673366834170857,26.447619909265818,3.74025827681724
142,2.583417085427136,26.61843169191462,3.7644147107807466
143,2.599497487437186,26.790560729057347,3.7887574326612934
144,2.6155778894472363,26.963967502987945,3.813280853811295
145,2.6316582914572866,27.13861249600033,3.8379793855831625
146,2.647738693467337,27.31445619038846,3.86284743932931
147,2.663819095477387,27.49145906844625,3.887879426402151
148,2.6798994974874373,27.669581612467653,3.913069758154097
149,2.6959798994974875,27.84878430474659,3.938412845937562
150,2.7120603015075377,28.029032314131044,3.9639037638837866
151,2.728140703517588,28.210331599846697,3.98954335475455
152,2.744221105527638,28.39270912382437,4.015335431542675
153,2.7603015075376884,28.57619202157094,4.041283831788346
154,2.7763819095477387,28.76080742859331,4.067392393031752
155,2.792462311557789,28.94658248039835,4.093664952813079
156,2.808542713567839,29.133544312492965,4.12010534867251
157,2.8246231155778894,29.321720060384028,4.146717418150235
158,2.8407035175879396,29.51113685957844,4.173504998786439
159,2.85678391959799,29.70182184558308,4.200471928121306
160,2.8728643216080405,29.893802153904847,4.227622043695028
161,2.8889447236180907,30.08710492005062,4.254959183047786
162,2.905025125628141,30.281754411369857,4.282486778101054
163,2.921105527638191,30.477573871794174,4.310179831771921
164,2.9371859296482414,30.67405707427507,4.337966752744618
165,2.9532663316582917,30.87066725162373,4.365771630675324
166,2.969346733668342,31.06686763665135,4.393518555220213
167,2.985427135678392,31.262121462169127,4.421131616035461
168,3.0015075376884424,31.455891960988257,4.448534902777242
169,3.0175879396984926,31.64764236591993,4.475652505101732
170,3.033668341708543,31.836835909775342,4.502408512665107
171,3.049748743718593,32.022935825365686,4.528727015123542
172,3.0658291457286433,32.20540534550215,4.554532102133213
173,3.0819095477386935,32.38370770299594,4.579747863350295
174,3.0979899497487438,32.55730613065825,4.604298388430962
175,3.114070351758794,32.72564603878719,4.62810524654742
176,3.130150753768844,32.88806876043981,4.651075288127289
177,3.1462311557788945,33.043877957180506,4.673110036044603
178,3.1623115577889447,33.192377238613,4.694111005825052
179,3.178391959798995,33.33287021434099,4.713979712994321
180,3.194472361809045,33.46466049396822,4.7326176730780976
