ma_GeV,cl_inf,cl_sup
0.00101677634405135,1.28113511987422,153415.426123016
0.00102016523638586,1.28737372593892,152339.449515653
0.00102356542382113,1.29364271147339,151271.019252807
0.00102697694400348,1.26874845799253,150210.082408312
0.00103039983470468,1.26874845799253,149156.586427199
0.00103383413382242,1.26874845799253,148110.479123094
0.00103727987938069,1.26874845799253,147071.708675631
0.00104073710953022,1.26874845799253,146040.223627883
0.00104420586254888,1.26874845799253,145015.972883818
0.00104768617684214,1.26874845799253,143998.905705764
0.00105117809094345,1.26874845799253,142988.971711898
0.00105468164351472,1.26874845799253,141986.120873747
0.0010581968733467,1.26874845799253,140990.303513714
0.00106172381935943,1.26874845799253,140001.470302613
0.00106526252060268,1.26874845799253,139019.572257229
0.00106881301625636,1.26874845799253,138044.560737889
0.00107237534563096,1.26874845799253,137076.387446056
0.00107594954816802,1.26874845799253,136115.004421931
0.00107953566344052,1.26874845799253,135160.36404208
0.00108313373115331,1.26874845799253,134212.419017078
0.00108674379114363,1.26874845799253,133271.122389163
0.00109036588338145,1.26874845799253,132336.427529907
0.00109400004796998,1.26874845799253,131408.288137915
0.00109764632514609,1.26874845799253,130486.658236522
0.00110130475528076,1.26874845799253,129571.492171522
0.00110497537887952,1.26874845799253,128662.744608902
0.00110865823658291,1.26874845799253,127760.3705326
0.00111235336916691,1.26874845799253,126864.325242274
0.00111606081754344,1.26874845799253,125974.564351084
0.00111978062276073,1.26874845799253,125091.0437835
0.00112351282600387,1.26874845799253,124213.719773112
0.00112725746859518,1.26874845799253,123342.548860467
0.00113101459199473,1.26874845799253,122477.487890915
0.00113478423780077,1.26874845799253,121618.494012468
0.0011385664477502,1.26874845799253,120765.52467368
0.00114236126371901,1.26874845799253,119918.53762154
0.00114616872772278,1.26874845799253,119077.490899378
0.00114998888191713,1.26874845799253,118242.342844785
0.00115382176859816,1.26874845799253,117413.052087553
0.00115766743020297,1.26874845799253,116589.577547621
0.00116152590931009,1.26874845799253,115771.878433042
0.00116539724863995,1.26874845799253,114959.914237965
0.00116928149105539,1.26874845799253,114153.644740626
0.0011731786795621,1.26874845799253,113353.030001352
0.0011770888573091,1.26874845799253,112558.03036059
0.00118101206758923,1.26874845799253,111768.606436938
0.00118494835383963,1.26874845799253,110984.719125195
0.00118889775964221,1.26874845799253,110206.329594421
0.00119286032872414,1.26874845799253,109433.399286019
0.00119683610495832,1.26874845799253,108665.889911822
0.0012008251323639,1.26874845799253,107903.763452195
0.00120482745510672,1.26874845799253,107146.982154154
0.00120884311749984,1.26874845799253,106395.508529494
0.00121287216400401,1.26874845799253,105649.305352936
0.00121691463922817,1.26874845799253,104908.335660275
0.00122097058792994,1.26874845799253,104172.562746557
0.0012250400550161,1.26874845799253,103441.950164258
0.00122912308554312,1.26874845799253,102716.461721476
0.00123321972471765,1.26874845799253,101996.061480143
0.00123733001789698,1.26874845799253,101280.713754239
0.00124145401058962,1.26874845799253,100570.383108029
0.00124559174845573,1.26874845799253,99865.0343543065
0.00124974327730764,1.26874845799253,99164.6325526486
0.00125390864311041,1.26874845799253,98469.1430076874
0.00125808789198228,1.26874845799253,97778.5312673904
0.0012622810701952,1.26874845799253,97092.7631213528
0.00126648822417534,1.26874845799253,96411.804599105
0.00127070940050361,1.26874845799253,95735.6219684289
0.00127494464591619,1.26874845799253,95064.1817336854
0.00127919400730501,1.26874845799253,94397.4506341579
0.00128345753171829,1.26874845799253,93735.3956424027
0.00128773526636108,1.26874845799253,93077.9839626137
0.00129202725859574,1.26874845799253,92425.183028998
0.0012963335559425,1.26874845799253,91776.9605041612
0.00130065420607998,1.26874845799253,91133.2842775081
0.00130498925684569,1.26874845799253,90494.1224636494
0.00130933875623661,1.26874845799253,89859.4434008243
0.00131370275240966,1.26874845799253,89229.2156493311
0.0013180812936823,1.26874845799253,88603.4079899697
0.00132247442853301,1.26874845799253,87981.9894224961
0.00132688220560184,1.26874845799253,87364.9291640844
0.00133130467369099,1.26874845799253,86752.1966478051
0.00133574188176528,1.26874845799253,86143.7615211091
0.00134019387895276,1.26874845799253,85539.5936443234
0.00134466071454518,1.26874845799253,84939.6630891603
0.00134914243799863,1.26874845799253,84343.9401372331
0.001353639098934,1.26874845799253,83752.3952785847
0.00135815074713757,1.26874845799253,83164.9992102258
0.00136267743256158,1.26874845799253,82581.7228346822
0.00136721920532472,1.26874845799253,82002.5372585558
0.00137177611571277,1.26874845799253,81427.4137910903
0.00137634821417907,1.26874845799253,80856.3239427528
0.00138093555134514,1.26874845799253,80289.2394238209
0.00138553817800123,1.26874845799253,79726.1321429819
0.00139015614510686,1.26874845799253,79166.9742059401
0.00139478950379138,1.26874845799253,78611.7379140373
0.00139943830535459,1.26874845799253,78060.3957628785
0.00140410260126725,1.26874845799253,77512.9204409712
0.00140878244317166,1.26874845799253,76969.2848283702
0.00141347788288226,1.26874845799253,76429.461995337
0.00141818897238619,1.26874845799253,75893.4252010039
0.00142291576384385,1.26874845799253,75361.1478920493
0.00142765830958949,1.26874845799253,74832.6037013837
0.0014324166621318,1.26874845799253,74307.7664468426
0.00143719087415446,1.26874845799253,73786.6101298889
0.00144198099851677,1.26874845799253,73269.1089343269
0.00144678708825418,1.26874845799253,72755.237225022
0.00145160919657893,1.26874845799253,72244.9695466306
0.0014564473768806,1.26874845799253,71738.2806223406
0.00146130168272673,1.26874845799253,71235.1453526178
0.00146617216786339,1.26874845799253,70735.5388139637
0.00147105888621578,1.26874845799253,70239.4362576802
0.00147596189188884,1.26874845799253,69746.8131086432
