,ma_GeV,ctau_BaBar,ctau_20fb-1,ctau_50ab-1,ctau_3m
60,0.0016539042276727935,59.22567788777889,22.573038381779995,3.1257278625164617,576431164570.2802
61,0.0017330810089042532,59.22567788777889,22.573038381779995,3.1257278625164617,478094143498.318
62,0.001816048192615665,59.22567788777889,22.573038381779995,3.1257278625164617,396533052213.6513
63,0.0019029872354252013,59.22567788777889,22.573038381779995,3.1257278625164617,328885981524.2379
64,0.0019940882807605365,59.22567788777889,22.573038381779995,3.1257278625164617,272779251225.61703
65,0.0020895505747194525,59.22567788777889,22.573038381779995,3.1257278625164617,226244120019.06693
66,0.002189582901838798,59.22567788777889,22.573038381779995,3.1257278625164617,187647709359.8935
67,0.0022944040417248574,59.22567788777889,22.573038381779995,3.1257278625164617,155635703972.7722
68,0.002404243247543833,59.22567788777889,22.573038381779995,3.1257278625164617,129084827898.00298
69,0.0025193407474189303,59.22567788777889,22.573038381779995,3.1257278625164617,107063433111.82977
70,0.0026399482698306535,59.22567788777889,22.573038381779995,3.1257278625164617,88798806391.7531
71,0.002766329594169405,59.22567788777889,22.573038381779995,3.1257278625164617,73650057575.03302
72,0.002898761127644508,59.22567788777889,22.573038381779995,3.1257278625164617,61085629162.333565
73,0.003037532509811369,59.22567788777889,22.573038381779995,3.1257278625164617,50664645870.64557
74,0.0031829472460389867,59.22567788777889,22.573038381779995,3.1257278625164617,42021443689.94553
75,0.003335323371303215,59.22567788777889,22.573038381779995,3.1257278625164617,34852739867.44347
76,0.0034949941457575713,59.22567788777889,22.573038381779995,3.1257278625164617,28906990474.631313
77,0.0036623087836028683,59.22567788777889,22.573038381779995,3.1257278625164617,23975563931.615444
78,0.0038376332168497643,59.22567788777889,22.573038381779995,3.1257278625164617,19885420582.39731
79,0.004021350895644651,59.22567788777889,22.573038381779995,3.1257278625164617,16493040578.331997
80,0.004213863626909271,59.22567788777889,22.573038381779995,3.1257278625164617,13679388102.787941
81,0.004415592453128226,59.22567788777889,22.573038381779995,3.1257278625164617,11345734398.862984
82,0.004626978573206386,59.22567788777889,22.573038381779995,3.1257278625164617,9410193413.098127
83,0.0048484843074101764,59.22567788777889,22.573038381779995,3.1257278625164617,7804848608.211974
84,0.005080594108503157,59.22567788777889,22.573038381779995,3.1257278625164617,6473369734.636816
85,0.005323815621287379,59.22567788777889,22.573038381779995,3.1257278625164617,5369036268.441135
86,0.005578680792867732,59.22567788777889,22.573038381779995,3.1257278625164617,4453098048.050429
87,0.00584574703606765,59.22567788777889,22.573038381779995,3.1257278625164617,3693415538.210938
88,0.00612559844854058,59.22567788777889,22.573038381779995,3.1257278625164617,3063332087.904137
89,0.006418847090243562,59.22567788777889,22.573038381779995,3.1257278625164617,2540738576.692511
90,0.0067261343220668506,59.22567788777889,22.573038381779995,3.1257278625164617,2107297616.5555139
91,0.007048132208547287,59.22567788777889,22.573038381779995,3.1257278625164617,1747800108.9360433
92,0.007385544987733288,59.22567788777889,22.573038381779995,3.1257278625164617,1449631573.7571902
93,0.007739110611416155,59.22567788777889,22.573038381779995,3.1257278625164617,1202329511.7392578
94,0.008109602359096356,59.22567788777889,22.573038381779995,3.1257278625164617,997216290.0054939
95,0.008497830529214639,59.22567788777889,22.573038381779995,3.1257278625164617,827094646.4330739
96,0.008904644211346877,59.22567788777889,22.573038381779995,3.1257278625164617,685995145.4083209
97,0.009330933143238573,59.22567788777889,22.573038381779995,3.1257278625164617,568966715.4181253
98,0.009777629656740526,59.22567788777889,22.573038381779995,3.1257278625164617,471902919.2497494
99,0.010245710716901607,59.22567788777889,22.573038381779995,3.1257278625164617,391397862.90258336
100,0.010736200058678315,59.22567788777889,22.573038381779995,3.1257278625164617,324626685.46548706
101,0.011250170425934266,59.22567788777889,22.573038381779995,3.1257278625164617,269246436.7754467
102,0.011788745917626558,59.22567788777889,22.573038381779995,3.1257278625164617,223313865.4548541
103,0.012353104446310265,59.22567788777889,22.573038381779995,3.1257278625164617,185217231.72536397
104,0.012944480314338085,59.22567788777889,22.573038381779995,3.1257278625164617,153619752.70841044
105,0.013564166913389483,59.22567788777889,22.573038381779995,3.1257278625164617,127412695.81922348
106,0.01421351955323346,59.22567788777889,22.573038381779995,3.1257278625164617,105676474.21118362
107,0.014893958425911694,59.22567788777889,22.573038381779995,3.1257278625164617,87648379.2098527
108,0.015606971711824987,59.22567788777889,22.573038381779995,3.1257278625164617,72695817.48444009
109,0.01635411883451631,59.22567788777889,22.573038381779995,3.1257278625164617,60294113.833535306
110,0.017137033871268952,59.22567788777889,22.573038381779995,3.1257278625164617,50008100.76127554
111,0.017957429126979015,59.22567788777889,22.573038381779995,3.1257278625164617,41476848.77213954
112,0.018817098879118706,59.22567788777889,22.573038381779995,3.1257278625164617,34401001.66205729
113,0.019717923301980925,59.22567788777889,22.573038381779995,3.1257278625164617,28532272.318223458
114,0.02066187257878785,59.22567788777889,22.573038381779995,3.1257278625164617,23664730.52832105
