ma_GeV,gl,gtau
0.04748013895612261,5.885113704044923e-09,2.441346710422669e-07
0.049653886103995626,6.3944426113448835e-09,2.4188115373340723e-07
0.051927152266908624,6.982657883850232e-09,2.4045995744052455e-07
0.054304493648358064,7.66317392295307e-09,2.3985658667293224e-07
0.05679067504504442,8.40321515583419e-09,2.386890614472046e-07
0.05939067939673829,9.209073867279941e-09,2.370457555745048e-07
0.06210971777335701,1.0162015523902613e-08,2.3677059796719054e-07
0.06495323981927602,1.1194777926162373e-08,2.3593658252448041e-07
0.06792694467579986,1.2340514390409342e-08,2.3526438685977275e-07
0.07103679240369298,1.3547306521173991e-08,2.3388119814541942e-07
0.07428901592865483,1.4923681367321164e-08,2.3392524036566642e-07
0.07769013353369046,1.6230764527512306e-08,2.3207829750191465e-07
