ma_GeV,gagamma_GeV-1
0.001,0.0001701815507305052
0.7994728841891854,0.0001701815507305052
0.8046508541593412,0.0001701815507305052
0.8098623604426629,0.0001701815507305052
0.8151076202447943,0.00017164725854590363
0.8203868521781611,0.00017164725854590363
0.8257002762710838,0.00017164725854590363
0.8310481139769456,0.00017164725854590363
0.8364305881834241,0.00017164725854590363
0.84184792322178,0.00017164725854590363
0.8473003448762071,0.00017164725854590363
0.8527880803932419,0.00017164725854590363
0.858311358491237,0.00017164725854590363
0.8638704093698901,0.00017164725854590363
0.964077949035069,0.00017164725854590363
0.9703220215579982,0.00017164725854590363
0.9766065352524229,0.00017164725854590363
0.9829317520448893,0.00017312558993530785
0.9892979355583712,0.00017312558993530785
0.9957053511232576,0.00017312558993530785
1.0021542657884104,0.00017312558993530785
1.0086449483322952,0.00017312558993530785
1.0828777722917131,0.00017312558993530785
1.0898912791875253,0.00017312558993530785
1.096950210673477,0.00017312558993530785
1.104054860952371,0.00017461665362067456
1.1112055261324838,0.00017461665362067456
1.1184025042399035,0.00017461665362067456
1.125646095230953,0.00017461665362067456
1.1329366010046922,0.00017461665362067456
1.2084898040762155,0.00017461665362067456
1.2163168661798822,0.00017461665362067456
1.2241946220510658,0.00017612055926033942
1.2321234000196086,0.00017612055926033942
1.2401035305418566,0.00017612055926033942
1.3228034749073703,0.00017612055926033942
1.3313709157861622,0.00017612055926033942
1.3399938456658558,0.00017763741745708357
1.3486726239337243,0.00017763741745708357
1.3574076123046965,0.00017763741745708357
1.3661991748364293,0.00017763741745708357
1.476246491641446,0.00017763741745708357
1.485807741501745,0.00017763741745708357
1.4954309169953373,0.00017763741745708357
1.5051164191978261,0.00017916733976626708
1.5148646517824733,0.00017916733976626708
1.5246760210370232,0.00017916733976626708
1.5345509358806368,0.00017916733976626708
1.5444898078809328,0.00017916733976626708
1.5544930512711448,0.00017916733976626708
1.5645610829673808,0.00017916733976626708
1.5746943225860024,0.00017916733976626708
1.5848931924611134,0.00017916733976626708
1.5951581176621612,0.00017916733976626708
1.6054895260116537,0.00017916733976626708
1.6158878481029881,0.00017916733976626708
1.626353517318402,0.00017763741745708357
1.63688696984703,0.00017763741745708357
1.7015359194632873,0.00017763741745708357
1.7125563081073096,0.00017763741745708357
1.723648072832481,0.00017612055926033942
1.7573562613207312,0.00017612055926033942
1.7917236574448498,0.00017461665362067456
1.8267631528708272,0.00017312558993530785
1.8505026852212303,0.00017164725854590363
1.9112100093015527,0.0001672875755678967
1.9360469629990946,0.00016444281309729752
2.07853340842184,0.00015754075543316097
2.1191818429918245,0.00015353936469949755
2.231506369676702,0.00014836182267688946
2.260505705233595,0.00014836182267688946
2.304712845653835,0.00014583889684818927
2.3346635292286626,0.00014583889684818927
2.3803209227188313,0.00014459356841876775
2.3957376185204304,0.00014335887393495788
2.506486792762828,0.00014459356841876775
2.522720630833122,0.00014459356841876775
2.6054806398421295,0.00014709495080927906
2.639339923592558,0.00014836182267688946
2.725925728292707,0.00015092839361587697
2.7792347649241047,0.0001548617398091692
3.022552351980022,0.00016444281309729752
3.141928239451299,0.00017312558993530785
3.1622776601683777,0.00017461665362067456
3.1827588785880048,0.00017612055926033942
3.2450018839224954,0.00017916733976626708
3.287172007115222,0.00018071043870403262
3.621416739055599,0.0001658590953870533
3.7402204140588964,0.00015353936469949755
3.7888261040618127,0.00014963960562146159
3.8133653075507126,0.00014335887393495788
3.838063444833699,0.00014335887393495788
3.862921545282041,0.00013971768998751174
3.8879406449339644,0.00013971768998751174
3.938466019595593,0.0001338534048002766
3.9639744004065647,0.0001338534048002766
4.094015972620125,0.00012180386803254215
4.120531808469975,0.00012180386803254215
4.2283236698878826,0.00012180386803254215
4.481277820169871,0.00013271042131661687
4.5103018464247455,0.00013157719784799639
4.842244660913694,0.0001338534048002766
4.8736065719155786,0.00013852463096694298
4.905171605545611,0.00014583889684818927
4.936941077374211,0.0001548617398091692
4.968916311492372,0.00015754075543316097
5.033489405895848,0.00018071043870403262
5.066089957464594,0.00019025216559384007
5.098901654001952,0.00019858735107676538
5.131925863036852,0.00020551766735899142
5.165163960955355,0.00021452165357963905
5.198617333058006,0.00022200804634650933
5.232287373617547,0.00022779379999469116
5.266175485937074,0.0002337303362195781
5.300283082408474,0.00023982158456722815
5.334611584571336,0.0002418870750348645
5.403937038224008,0.00025248445052357274
5.474163404426355,0.0002635461102954842
5.509618082477875,0.0002635461102954842
5.545302390904457,0.0002681053006287059
5.581217816960038,0.0002774616595318466
5.617365857531076,0.00042968195325441123
5.653748019198974,0.00047218855487389115
5.690365818302858,0.0006212924690620148
5.727220781002755,0.0006266434205819857
5.764314443343239,0.0006540974531071988
5.801648351317411,0.0006945655225187952
5.915107159557415,0.000676924195116961
5.9534177112323565,0.0006711438925847781
5.991976390004578,0.0006540974531071988
6.109157311536617,0.0006540974531071988
6.1487246736419285,0.0006886345794714897
6.188548302866278,0.0006945655225187952
6.228629858982595,0.0007764801427581029
6.268971012513693,0.0008174792212324288
6.309573444801933,0.0008245198533006114
6.391568925537744,0.0008316211236072118
6.432965391400601,0.0008245198533006114
6.474629970993571,0.0007567582591124193
6.516564400816891,0.0006654129484558023
6.558770428617614,0.0005850935706892218
6.601249813462509,0.0005462987006931714
6.687035747590585,0.0005416338182946339
6.7303458722679235,0.0006003416993802834
6.773936504926724,0.000659730941255215
6.817809462341445,0.0007249953073371108
6.861966573053271,0.0007764801427581029
6.906409677446387,0.0008245198533006114
6.951140627824619,0.0008316211236072118
6.996161288488684,0.000913889851748526
7.041473535813875,0.0009217608312546546
7.087079258328236,0.0008387835544059042
7.132980356791329,0.0008245198533006114
7.179178744273392,0.0007312394112574814
7.3195769578745775,0.0007764801427581029
7.366983881150731,0.0008387835544059042
7.414697846266514,0.0008532940090228406
7.46272084184902,0.0009704309035129524
7.559701943404891,0.0010042970740163858
7.657943353936316,0.001021670813687235
7.707541784982611,0.0011324100744436614
7.757461451672537,0.0014274548601604182
7.807704434562623,0.0014031806724278668
7.858272827684568,0.0018462658095252603
7.909168738632576,0.0019271530253166913
7.960394288651163,0.0019773765772569114
8.011951612723555,0.0019944069562306045
8.063842859660719,0.0018305004180517918
8.116070192190856,0.0026695816164882236
8.168635787049604,0.0024712896477129503
