ma_GeV,BR_gammagamma
0.8065595716198126,1.2831583510645615e-06
0.8099062918340028,1.1411029832315071e-06
0.8132530120481929,1.1411029832315071e-06
0.8165997322623828,1.1244895245394642e-06
0.8199464524765729,1.1081179432360253e-06
0.8266398929049532,9.854408769969253e-07
0.8299866131191433,8.763450930327818e-07
0.8333333333333333,8.763450930327818e-07
0.8366800535475234,8.635862770301768e-07
0.8400267737617135,6.632176126142912e-07
0.8433734939759037,6.632176126142912e-07
0.8467202141900938,6.632176126142912e-07
0.8500669344042837,6.44046459967019e-07
0.8534136546184738,5.019228214761568e-07
0.856760374832664,5.019228214761568e-07
0.8601070950468541,4.87414100892367e-07
0.8634538152610443,4.5964271596038703e-07
0.8668005354752344,4.529507211212534e-07
0.8801874163319947,5.019228214761568e-07
0.8835341365461848,5.093383410334457e-07
0.8868808567603748,5.244996744030299e-07
0.8902275769745649,5.322487494139807e-07
1.034136546184739,3.3288405537604646e-07
1.037483266398929,3.378021585531248e-07
1.0408299866131192,3.3288405537604646e-07
1.0441767068273093,3.3288405537604646e-07
1.0475234270414993,3.743246331565792e-07
1.0508701472556894,3.743246331565792e-07
1.0575635876840697,4.2092412876165105e-07
1.0609103078982598,4.398576016817999e-07
1.0642570281124497,4.3345366075507725e-07
1.0676037483266398,4.3345366075507725e-07
1.07095046854083,4.87414100892367e-07
1.0742971887550201,4.87414100892367e-07
1.0809906291834004,5.561896845973827e-07
1.0843373493975903,5.727456289384189e-07
1.0876840696117804,5.6440695487723e-07
1.0910307898259706,5.6440695487723e-07
1.0943775100401607,6.346697083366631e-07
1.0977242302543508,6.346697083366631e-07
1.1010709504685408,7.136794385670948e-07
1.104417670682731,7.457812578748427e-07
1.107764390896921,7.457812578748427e-07
1.1111111111111112,7.349233368080552e-07
1.1178045515394914,8.264135935802466e-07
1.1211512717536813,9.430230170174896e-07
1.1244979919678715,9.710937220564696e-07
1.1278447121820616,9.710937220564696e-07
1.1311914323962518,9.710937220564696e-07
1.1579651941097724,1.1924306239055553e-06
1.1613119143239625,1.227925376121639e-06
1.1646586345381527,1.2460670191231272e-06
1.1813922356091031,1.1244895245394642e-06
1.1847389558232932,1.1244895245394642e-06
1.1981258366800536,1.0147742227290617e-06
1.2014725568942437,1.0297667231153716e-06
1.2048192771084338,1e-06
1.2115127175368139,8.763450930327818e-07
1.214859437751004,8.763450930327818e-07
1.2215528781793843,7.793270403223097e-07
1.2248995983935744,7.90840991594812e-07
1.2282463186077643,7.793270403223097e-07
1.2315930388219545,7.567995962858456e-07
1.251673360107095,7.349233368080552e-07
1.2650602409638554,6.93049622353293e-07
1.2684069611780455,6.93049622353293e-07
1.2717536813922357,6.93049622353293e-07
1.2751004016064258,6.730161373408913e-07
1.2817938420348058,5.985081431652515e-07
1.285140562248996,5.985081431652515e-07
1.2884872824631861,5.322487494139807e-07
1.2918340026773762,5.322487494139807e-07
1.2951807228915664,5.244996744030299e-07
1.3052208835341366,4.0280563868014675e-07
1.3085676037483267,4.0875677890252835e-07
1.3119143239625168,3.9694114184026967e-07
1.3152610441767068,3.478574218745505e-07
1.3186077643908969,3.478574218745505e-07
1.321954484605087,3.093469652525361e-07
1.3253012048192772,3.093469652525361e-07
1.3286479250334673,3.0040489589395866e-07
1.3420348058902276,2.750999084488844e-07
1.3654618473895583,2.6325835643969486e-07
1.3688085676037482,2.6714779403302115e-07
1.3721552878179384,2.6714779403302115e-07
1.3755020080321285,2.6325835643969486e-07
1.395582329317269,2.3757250574871453e-07
1.3989290495314592,2.4108245486294737e-07
1.4089692101740294,2.6325835643969486e-07
1.4123159303882196,2.6714779403302115e-07
1.4156626506024097,2.710946950436425e-07
1.4190093708165998,2.6714779403302115e-07
1.42904953145917,3.0040489589395866e-07
1.4323962516733602,2.960312640639133e-07
1.4424364123159303,3.3288405537604646e-07
1.4457831325301205,3.378021585531248e-07
1.4491298527443106,3.427929228819465e-07
1.4524765729585007,3.378021585531248e-07
1.462516733601071,3.79854988659808e-07
1.4859437751004017,4.0875677890252835e-07
1.4892904953145918,4.0875677890252835e-07
1.4926372155287817,4.147958425960482e-07
1.4959839357429718,4.2092412876165105e-07
1.5227576974564927,4.271429555920111e-07
1.5327978580990629,3.9694114184026967e-07
1.536144578313253,3.9694114184026967e-07
1.5394912985274432,3.9694114184026967e-07
1.5495314591700136,3.0040489589395866e-07
1.5528781793842037,3.0484314473479663e-07
1.5562248995983934,3.0040489589395866e-07
1.5595716198125835,2.594255456467016e-07
1.5629183400267737,2.3070516886580119e-07
1.5662650602409638,2.3070516886580119e-07
1.569611780455154,2.3070516886580119e-07
1.572958500669344,2.2403634113155766e-07
1.5763052208835342,1.9633314821165897e-07
1.5796519410977243,1.7459757865869617e-07
1.5829986613119145,1.7459757865869617e-07
1.5863453815261046,1.720555910349656e-07
1.5997322623828647,1.3807892223649648e-07
1.6030789825970548,1.3807892223649648e-07
1.606425702811245,1.4011893098780728e-07
1.609772423025435,1.4011893098780728e-07
1.6365461847389557,1.4428981240974288e-07
1.6633199464524764,1.507800729323472e-07
1.6666666666666665,1.5300773131295386e-07
1.6700133868808567,1.5300773131295386e-07
1.7034805890227576,1.7459757865869617e-07
1.7068273092369477,1.7979477643924387e-07
1.7101740294511378,1.7717712217375464e-07
1.713520749665328,1.7459757865869617e-07
1.7302543507362786,1.575622700854574e-07
1.7336010709504683,1.5989013015739654e-07
1.78380187416332,1.8514667776710097e-07
1.7938420348058903,2.0819549965238878e-07
1.7971887550200805,2.1439279744440741e-07
1.8005354752342706,2.1439279744440741e-07
1.8038821954484607,2.1127142633544103e-07
1.8105756358768406,2.3757250574871453e-07
1.8139223560910307,2.3757250574871453e-07
1.820615796519411,2.710946950436425e-07
1.823962516733601,2.791642957690521e-07
1.8273092369477912,2.750999084488844e-07
1.8340026773761715,3.093469652525361e-07
1.8373493975903616,3.093469652525361e-07
1.8406961178045518,3.478574218745505e-07
1.8440428380187415,3.63504301269445e-07
1.8473895582329316,3.63504301269445e-07
1.8507362784471217,3.582119974351165e-07
1.8674698795180724,3.9116202693123714e-07
1.8708165997322626,3.8546705086701325e-07
1.890896921017403,4.271429555920111e-07
1.894243641231593,4.271429555920111e-07
1.8975903614457832,4.271429555920111e-07
1.9009370816599733,4.2092412876165105e-07
1.9210174029451137,4.529507211212534e-07
1.9243641231593038,4.529507211212534e-07
1.9511378848728245,4.529507211212534e-07
1.9544846050870146,4.529507211212534e-07
1.9578313253012047,4.529507211212534e-07
1.9611780455153949,4.529507211212534e-07
1.964524765729585,4.4635615585811686e-07
1.9678714859437751,3.9694114184026967e-07
1.9712182061579653,3.9694114184026967e-07
1.9745649263721554,3.529967449032816e-07
1.9779116465863456,3.529967449032816e-07
1.9812583668005357,3.478574218745505e-07
1.9879518072289155,2.6714779403302115e-07
1.9912985274431056,2.6714779403302115e-07
1.9946452476572958,2.6325835643969486e-07
2.001338688085676,2.3070516886580119e-07
2.0080321285140563,2.0516435576426265e-07
2.0113788487282465,2.0516435576426265e-07
2.0147255689424366,2.0516435576426265e-07
2.0180722891566267,1.992338178724359e-07
2.031459170013387,1.7979477643924387e-07
2.0414993306559572,1.6464953539067247e-07
2.0448460508701474,1.6955061252172084e-07
2.0481927710843375,1.6708210429877046e-07
2.0515394912985276,1.6708210429877046e-07
2.0582329317269075,1.8788207602197757e-07
2.0615796519410976,1.8514667776710097e-07
2.0649263721552877,1.8514667776710097e-07
2.071619812583668,2.0819549965238878e-07
2.074966532797858,2.1439279744440741e-07
2.0783132530120483,2.1439279744440741e-07
2.0816599732262384,2.1439279744440741e-07
2.0917001338688084,2.3757250574871453e-07
2.0950468540829985,2.3757250574871453e-07
2.105087014725569,2.710946950436425e-07
2.108433734939759,2.750999084488844e-07
2.111780455153949,2.750999084488844e-07
2.1218206157965196,3.093469652525361e-07
2.1251673360107097,3.0484314473479663e-07
2.13855421686747,3.427929228819465e-07
2.14190093708166,3.478574218745505e-07
2.14524765729585,3.478574218745505e-07
2.1586345381526106,3.8546705086701325e-07
2.1653279785809905,3.79854988659808e-07
2.1854082998661313,4.0280563868014675e-07
2.1887550200803214,4.0280563868014675e-07
2.1921017402945115,4.0280563868014675e-07
2.1954484605087017,4.0280563868014675e-07
2.2222222222222223,3.9116202693123714e-07
2.245649263721553,3.6887479477937176e-07
2.248995983935743,3.743246331565792e-07
2.252342704149933,3.6887479477937176e-07
2.2556894243641232,3.6887479477937176e-07
2.282463186077644,3.582119974351165e-07
2.2958500669344044,3.280375554680636e-07
2.2991967871485945,3.280375554680636e-07
2.3025435073627847,3.1855521071378816e-07
2.3058902275769744,2.791642957690521e-07
2.3092369477911645,2.791642957690521e-07
2.3159303882195448,2.4825868954482624e-07
2.319277108433735,2.519265187185865e-07
2.322623828647925,2.446442607471615e-07
2.3293172690763053,2.1439279744440741e-07
2.3326639892904955,2.1439279744440741e-07
2.3493975903614457,2.2403634113155766e-07
2.352744310575636,2.2403634113155766e-07
2.356091030789826,2.2734630393483936e-07
2.359437751004016,2.2403634113155766e-07
2.3828647925033466,2.2734630393483936e-07
2.3862115127175367,2.3070516886580119e-07
2.4062918340026775,2.1439279744440741e-07
2.4096385542168677,2.1439279744440741e-07
2.4129852744310574,2.1439279744440741e-07
2.4163319946452475,2.1127142633544103e-07
2.4397590361445785,1.992338178724359e-07
