ma_GeV,BR_BK*a
0.7047244094488189,1.1473647220774008e-09
0.7086614173228347,1.2719721777050766e-09
0.7125984251968505,1.2719721777050766e-09
0.7165354330708662,1.1874815363065976e-09
0.7204724409448819,1.1874815363065976e-09
0.7244094488188977,1.1874815363065976e-09
0.7283464566929134,1.1086031784226888e-09
0.7322834645669292,1.0897162641286918e-09
0.7362204724409449,1.052902264420912e-09
0.7401574803149606,1.29401794346583e-09
0.7440944881889764,1.29401794346583e-09
0.7480314960629921,1.29401794346583e-09
0.7519685039370079,1.29401794346583e-09
0.7559055118110236,1.29401794346583e-09
0.7598425196850394,1.29401794346583e-09
0.7637795275590551,1.29401794346583e-09
0.7677165354330708,1.3164458054677514e-09
0.7716535433070866,1.3164458054677514e-09
0.7755905511811024,1.3164458054677514e-09
0.7795275590551182,1.3164458054677514e-09
0.7834645669291339,1.3164458054677514e-09
0.7874015748031497,1.2290010072088928e-09
0.7913385826771654,1.2290010072088928e-09
0.7952755905511811,1.2290010072088928e-09
0.7992125984251969,1.2290010072088928e-09
0.8031496062992126,1.2290010072088928e-09
0.8070866141732284,1.2290010072088928e-09
0.8110236220472441,1.2290010072088928e-09
0.8149606299212598,1.2290010072088928e-09
0.8188976377952756,1.703504493875598e-09
0.8228346456692913,1.703504493875598e-09
0.8267716535433071,1.6744824380115363e-09
0.8307086614173228,1.6744824380115363e-09
0.8346456692913387,1.5366224155151078e-09
0.8385826771653544,1.3164458054677514e-09
0.8425196850393701,1.2719721777050766e-09
0.8464566929133859,1.2719721777050766e-09
0.8503937007874016,1.250301998535245e-09
0.8543307086614174,1.250301998535245e-09
0.8582677165354331,1.7330295587336438e-09
0.8622047244094488,1.6179132208557952e-09
0.8661417322834646,1.64595482153967e-09
0.8700787401574803,1.64595482153967e-09
0.8740157480314961,1.64595482153967e-09
0.8779527559055118,1.7330295587336438e-09
0.8818897637795275,1.793623739052824e-09
0.8858267716535433,1.793623739052824e-09
0.889763779527559,1.3164458054677514e-09
0.8937007874015748,1.3164458054677514e-09
0.8976377952755905,1.017331955955616e-09
0.9015748031496064,1.017331955955616e-09
0.9055118110236221,1.1278174398833666e-09
0.9094488188976378,1.1278174398833666e-09
0.9133858267716536,1.0711511200934282e-09
0.9173228346456693,1e-09
0.9212598425196851,1e-09
0.9251968503937008,1.1278174398833666e-09
0.9291338582677166,1.1278174398833666e-09
0.9330708661417323,1.167250796905474e-09
0.937007874015748,1.167250796905474e-09
0.9409448818897638,1.6179132208557952e-09
0.9448818897637795,1.6179132208557952e-09
0.9488188976377953,1.6179132208557952e-09
0.952755905511811,1.3860887695644125e-09
0.9566929133858267,1.3392623861860794e-09
0.9606299212598426,1.3392623861860794e-09
0.9645669291338583,1.3164458054677514e-09
0.9685039370078741,1.510443475720473e-09
0.9724409448818898,1.921242077112595e-09
0.9763779527559056,1.921242077112595e-09
0.9803149606299213,1.856336552992562e-09
0.984251968503937,1.824710746699035e-09
0.9881889763779528,1.824710746699035e-09
0.9921259842519685,2.022880133492596e-09
0.9960629921259843,2.320981302160628e-09
1.0,2.320981302160628e-09
1.0354330708661417,8.421183567285416e-10
1.0393700787401574,8.421183567285416e-10
1.0433070866141732,7.214545142835639e-10
1.047244094488189,9.17670069648423e-10
1.0511811023622046,1.7630663507153961e-09
1.0551181102362204,2.5292110737030364e-09
1.0590551181102363,2.5292110737030364e-09
1.062992125984252,2.617643190219973e-09
1.0669291338582678,2.663012066700373e-09
1.0708661417322836,2.7561224424285898e-09
1.0748031496062993,2.7561224424285898e-09
1.078740157480315,2.901927560654369e-09
1.0826771653543308,2.901927560654369e-09
1.0866141732283465,1.9545409601731867e-09
1.0905511811023623,1.0349643086084796e-09
1.094488188976378,9.497557691643753e-10
1.0984251968503937,9.497557691643753e-10
1.1023622047244095,1.017331955955616e-09
1.1062992125984252,1e-09
1.110236220472441,9.829633229801225e-10
1.1141732283464567,1.3164458054677514e-09
1.1181102362204725,1.3164458054677514e-09
1.1220472440944882,2.5292110737030364e-09
1.125984251968504,2.5292110737030364e-09
1.1299212598425197,2.242571345558005e-09
1.1338582677165354,2.204365381849701e-09
1.1377952755905512,1.988416978008356e-09
1.141732283464567,1.9545409601731867e-09
1.1456692913385826,1.9545409601731867e-09
1.1496062992125984,1.856336552992562e-09
1.1535433070866141,9.17670069648423e-10
1.1574803149606299,7.727868110712995e-10
1.1614173228346456,7.33958732149107e-10
1.1653543307086613,7.214545142835639e-10
1.169291338582677,1.0711511200934282e-09
1.1732283464566928,1.0897162641286918e-09
1.1771653543307086,1.0897162641286918e-09
1.1811023622047245,1.3624744228764643e-09
1.1850393700787403,1.5903493558658853e-09
1.188976377952756,1.703504493875598e-09
1.1929133858267718,1.703504493875598e-09
1.1968503937007875,1.703504493875598e-09
1.2007874015748032,1.888510496367829e-09
1.204724409448819,1.888510496367829e-09
1.2086614173228347,1.856336552992562e-09
1.2125984251968505,1.7330295587336438e-09
1.2165354330708662,1.7330295587336438e-09
1.220472440944882,1.6744824380115363e-09
1.2244094488188977,1.921242077112595e-09
1.2283464566929134,2.2814394933465427e-09
1.2322834645669292,2.3612084478634846e-09
1.236220472440945,2.4437664687235324e-09
1.2401574803149606,2.4437664687235324e-09
1.2440944881889764,2.1298950732064312e-09
1.2480314960629921,1.824710746699035e-09
1.2519685039370079,1.7330295587336438e-09
1.2559055118110236,1.510443475720473e-09
1.2598425196850394,1.510443475720473e-09
1.263779527559055,1.3860887695644125e-09
1.2677165354330708,1.2080629139919707e-09
1.2716535433070866,1.2080629139919707e-09
1.2755905511811023,1.1473647220774008e-09
1.279527559055118,1.167250796905474e-09
1.2834645669291338,1.1874815363065976e-09
1.2874015748031495,1.2290010072088928e-09
1.2913385826771653,1.1473647220774008e-09
1.295275590551181,1.1473647220774008e-09
1.2992125984251968,1.1473647220774008e-09
1.3031496062992125,1.167250796905474e-09
1.3070866141732282,1.167250796905474e-09
1.3110236220472442,1.1086031784226888e-09
1.31496062992126,1.1086031784226888e-09
1.3188976377952757,1.0897162641286918e-09
1.3267716535433072,1.167250796905474e-09
1.3385826771653544,1.3392623861860794e-09
1.3425196850393701,1.410112399069077e-09
1.3464566929133859,1.484710538067842e-09
1.3503937007874016,1.510443475720473e-09
1.3543307086614174,1.510443475720473e-09
1.358267716535433,1.703504493875598e-09
1.3622047244094488,1.703504493875598e-09
1.3661417322834646,1.510443475720473e-09
1.3700787401574803,1.410112399069077e-09
1.374015748031496,1.3860887695644125e-09
1.3779527559055118,1.410112399069077e-09
1.3818897637795275,1.410112399069077e-09
1.3858267716535433,1.3624744228764643e-09
1.389763779527559,1.888510496367829e-09
1.3937007874015748,2.0579406028697722e-09
1.3976377952755905,2.0579406028697722e-09
1.4015748031496063,2.402132808683883e-09
1.405511811023622,2.5730472486349136e-09
1.4094488188976377,2.5730472486349136e-09
1.4133858267716535,2.5730472486349136e-09
1.4173228346456692,2.48612172152526e-09
1.421259842519685,1.64595482153967e-09
1.4251968503937007,1.5366224155151078e-09
1.4291338582677164,1.2719721777050766e-09
1.4330708661417324,1.1086031784226888e-09
1.4370078740157481,1.1086031784226888e-09
1.4409448818897639,1.1086031784226888e-09
1.452755905511811,1.29401794346583e-09
1.4566929133858268,1.29401794346583e-09
1.4606299212598426,1.29401794346583e-09
1.4645669291338583,1.167250796905474e-09
1.468503937007874,1.29401794346583e-09
1.4724409448818898,1.29401794346583e-09
1.4763779527559056,1.4345524050622104e-09
1.4803149606299213,1.4345524050622104e-09
1.484251968503937,1.563255087541228e-09
1.4881889763779528,1.6179132208557952e-09
1.4921259842519685,1.6179132208557952e-09
1.4960629921259843,1.7330295587336438e-09
1.5,1.7330295587336438e-09
1.5039370078740157,1.7630663507153961e-09
1.5078740157480315,1.5366224155151078e-09
1.5118110236220472,1.410112399069077e-09
1.515748031496063,1.410112399069077e-09
1.5196850393700787,1.2290010072088928e-09
1.5236220472440944,1.1473647220774008e-09
1.5275590551181102,1.2290010072088928e-09
1.531496062992126,1.2290010072088928e-09
1.5354330708661417,1.2290010072088928e-09
1.5393700787401574,1.2719721777050766e-09
1.5433070866141732,2.2814394933465427e-09
1.547244094488189,2.2814394933465427e-09
1.5511811023622046,2.663012066700373e-09
1.5551181102362204,2.663012066700373e-09
1.5590551181102361,2.617643190219973e-09
1.562992125984252,2.617643190219973e-09
1.5669291338582678,2.3612084478634846e-09
1.5708661417322836,2.402132808683883e-09
1.5748031496062993,2.402132808683883e-09
1.578740157480315,2.3612084478634846e-09
1.5826771653543308,1.3164458054677514e-09
1.5866141732283465,1.052902264420912e-09
1.5905511811023623,1.052902264420912e-09
1.594488188976378,1.1473647220774008e-09
1.5984251968503937,1.1473647220774008e-09
1.6023622047244095,1.7630663507153961e-09
1.6062992125984252,1.6744824380115363e-09
1.610236220472441,1.6744824380115363e-09
1.6141732283464567,1.703504493875598e-09
1.6181102362204725,1.703504493875598e-09
1.6220472440944882,1.703504493875598e-09
1.625984251968504,1.6744824380115363e-09
1.6299212598425197,1.888510496367829e-09
1.6338582677165354,1.888510496367829e-09
1.6377952755905512,1.3164458054677514e-09
1.641732283464567,1.4345524050622104e-09
1.6456692913385826,2.320981302160628e-09
1.6496062992125984,2.320981302160628e-09
1.6535433070866141,2.4437664687235324e-09
1.6574803149606299,2.4437664687235324e-09
1.6614173228346456,2.4437664687235324e-09
1.6653543307086613,2.4437664687235324e-09
1.669291338582677,2.242571345558005e-09
1.6732283464566928,2.0579406028697722e-09
1.6771653543307086,2.0579406028697722e-09
1.6811023622047243,1.9545409601731867e-09
1.6850393700787403,1.29401794346583e-09
1.688976377952756,1.250301998535245e-09
1.6929133858267718,1.1473647220774008e-09
1.6968503937007875,1.1086031784226888e-09
1.7007874015748032,1.824710746699035e-09
1.704724409448819,1.988416978008356e-09
1.7086614173228347,2.0936087387579936e-09
1.7125984251968505,2.1298950732064312e-09
1.7165354330708662,2.1298950732064312e-09
1.7244094488188977,2.901927560654369e-09
1.7283464566929134,2.901927560654369e-09
1.7322834645669292,2.0579406028697722e-09
1.736220472440945,2.0579406028697722e-09
1.7401574803149606,1.921242077112595e-09
1.7440944881889764,1.921242077112595e-09
1.7480314960629921,1.921242077112595e-09
1.7519685039370079,1.1473647220774008e-09
1.7559055118110236,1.1473647220774008e-09
1.7598425196850394,1.0711511200934282e-09
1.763779527559055,1.0711511200934282e-09
1.7677165354330708,1.0711511200934282e-09
1.7716535433070866,1.052902264420912e-09
1.7755905511811023,1.1473647220774008e-09
1.779527559055118,1.29401794346583e-09
1.7834645669291338,1.29401794346583e-09
1.7874015748031495,1.9545409601731867e-09
1.7913385826771653,2.204365381849701e-09
1.795275590551181,2.242571345558005e-09
1.7992125984251968,2.242571345558005e-09
1.8031496062992125,2.663012066700373e-09
1.8070866141732282,2.663012066700373e-09
1.811023622047244,2.402132808683883e-09
1.81496062992126,2.242571345558005e-09
1.8188976377952757,1.484710538067842e-09
1.8228346456692914,1.2290010072088928e-09
1.8267716535433072,1.2290010072088928e-09
1.830708661417323,1.29401794346583e-09
1.8346456692913387,1.29401794346583e-09
1.8385826771653544,1.4345524050622104e-09
1.8425196850393701,1.4345524050622104e-09
1.8464566929133859,1.410112399069077e-09
1.8503937007874016,1.3624744228764643e-09
1.8543307086614174,1.29401794346583e-09
1.858267716535433,1.3164458054677514e-09
1.8622047244094488,1.3164458054677514e-09
1.8661417322834646,1.1874815363065976e-09
1.8700787401574803,1.0897162641286918e-09
1.874015748031496,9.17670069648423e-10
1.8779527559055118,9.17670069648423e-10
1.8818897637795275,8.421183567285416e-10
1.8858267716535433,8.136689832915901e-10
1.889763779527559,9.497557691643753e-10
1.8937007874015748,1.017331955955616e-09
1.8976377952755905,1.1278174398833666e-09
1.9015748031496063,1.250301998535245e-09
1.905511811023622,1.250301998535245e-09
1.9094488188976377,1.2719721777050766e-09
1.9133858267716535,1.2719721777050766e-09
1.9173228346456692,1.250301998535245e-09
1.921259842519685,1.250301998535245e-09
1.9251968503937007,1.2719721777050766e-09
1.9291338582677164,1.3392623861860794e-09
1.9330708661417322,1.563255087541228e-09
1.9370078740157481,1.5366224155151078e-09
1.9409448818897639,2.4437664687235324e-09
1.9448818897637796,2.709167274549698e-09
1.9488188976377954,2.402132808683883e-09
1.952755905511811,3.217086117293846e-09
1.9566929133858268,3.217086117293846e-09
1.9606299212598426,3.217086117293846e-09
1.9645669291338583,3.217086117293846e-09
1.968503937007874,2.901927560654369e-09
1.9724409448818898,2.9522236413220187e-09
1.9763779527559056,2.9522236413220187e-09
1.9803149606299213,2.8524883580684196e-09
1.984251968503937,1.824710746699035e-09
1.9881889763779528,1.888510496367829e-09
1.9921259842519685,1.888510496367829e-09
1.9960629921259843,2.2814394933465427e-09
2.0,2.5730472486349136e-09
2.0039370078740157,2.5730472486349136e-09
2.0078740157480315,1.6179132208557952e-09
2.0118110236220472,1.64595482153967e-09
2.015748031496063,1.484710538067842e-09
2.0196850393700787,1.484710538067842e-09
2.0236220472440944,1.4594160041627716e-09
2.02755905511811,1.3392623861860794e-09
2.031496062992126,1.017331955955616e-09
2.0354330708661417,1.29401794346583e-09
2.0393700787401574,1.29401794346583e-09
2.043307086614173,2.0936087387579936e-09
2.047244094488189,2.0936087387579936e-09
2.0511811023622046,2.0936087387579936e-09
2.0551181102362204,2.0936087387579936e-09
2.059055118110236,2.242571345558005e-09
2.062992125984252,2.4437664687235324e-09
2.0669291338582676,3.445985397976307e-09
2.0708661417322833,3.445985397976307e-09
2.074803149606299,2.901927560654369e-09
2.078740157480315,1.921242077112595e-09
2.0826771653543306,2.2814394933465427e-09
2.0866141732283463,2.0579406028697722e-09
2.090551181102362,2.1298950732064312e-09
2.094488188976378,2.1668103208053377e-09
2.0984251968503935,1.410112399069077e-09
2.1023622047244093,1.2719721777050766e-09
2.106299212598425,1.29401794346583e-09
2.1102362204724407,1.29401794346583e-09
2.1141732283464565,1.2080629139919707e-09
2.1181102362204722,1.2080629139919707e-09
2.122047244094488,1.2080629139919707e-09
2.1259842519685037,1.0711511200934282e-09
2.12992125984252,1.1278174398833666e-09
2.1338582677165356,1.7330295587336438e-09
2.1377952755905514,1.856336552992562e-09
2.141732283464567,1.856336552992562e-09
2.145669291338583,1.793623739052824e-09
2.1496062992125986,1.793623739052824e-09
2.1535433070866143,1.824710746699035e-09
2.15748031496063,1.921242077112595e-09
2.161417322834646,1.824710746699035e-09
2.1653543307086616,1.824710746699035e-09
2.1692913385826773,1.824710746699035e-09
2.173228346456693,1.167250796905474e-09
2.177165354330709,1.0897162641286918e-09
2.1811023622047245,1.2719721777050766e-09
2.1850393700787403,2.204365381849701e-09
2.188976377952756,2.204365381849701e-09
2.1929133858267718,2.242571345558005e-09
2.1968503937007875,2.3612084478634846e-09
2.2007874015748032,2.3612084478634846e-09
2.204724409448819,2.204365381849701e-09
2.2086614173228347,2.0936087387579936e-09
2.2125984251968505,2.9522236413220187e-09
2.216535433070866,2.9522236413220187e-09
2.220472440944882,2.901927560654369e-09
2.2244094488188977,2.242571345558005e-09
2.2283464566929134,2.3612084478634846e-09
2.232283464566929,2.3612084478634846e-09
2.236220472440945,2.2814394933465427e-09
2.2401574803149606,2.2814394933465427e-09
2.2440944881889764,1.2719721777050766e-09
2.248031496062992,1.1278174398833666e-09
2.251968503937008,1.017331955955616e-09
2.2559055118110236,1.167250796905474e-09
2.2598425196850394,1.167250796905474e-09
2.263779527559055,1.167250796905474e-09
2.267716535433071,1.1874815363065976e-09
2.2716535433070866,1.2719721777050766e-09
2.2755905511811023,1.29401794346583e-09
2.279527559055118,1.29401794346583e-09
2.283464566929134,1.29401794346583e-09
2.2874015748031495,1.017331955955616e-09
2.2913385826771653,1.052902264420912e-09
2.295275590551181,1.1278174398833666e-09
2.2992125984251968,1.1278174398833666e-09
2.3031496062992125,9.829633229801225e-10
2.3070866141732282,8.71562442838064e-10
2.311023622047244,1.2080629139919707e-09
2.3149606299212597,1.2290010072088928e-09
2.3188976377952755,2.48612172152526e-09
2.322834645669291,2.5292110737030364e-09
2.326771653543307,2.5730472486349136e-09
2.3307086614173227,3.445985397976307e-09
2.3346456692913384,3.445985397976307e-09
2.338582677165354,3.5664718948914647e-09
2.34251968503937,3.5664718948914647e-09
2.3464566929133857,3.5057110651177285e-09
2.3503937007874014,2.48612172152526e-09
2.354330708661417,2.1668103208053377e-09
2.358267716535433,2.1668103208053377e-09
2.3622047244094486,1.921242077112595e-09
2.3661417322834644,1.4594160041627716e-09
2.37007874015748,1.484710538067842e-09
2.374015748031496,1.510443475720473e-09
2.377952755905512,1.703504493875598e-09
2.3818897637795278,1.703504493875598e-09
2.3858267716535435,1.921242077112595e-09
2.3897637795275593,1.921242077112595e-09
2.393700787401575,1.921242077112595e-09
2.3976377952755907,1.2080629139919707e-09
2.4015748031496065,1.1874815363065976e-09
2.405511811023622,1.1874815363065976e-09
2.409448818897638,1.1874815363065976e-09
2.4133858267716537,1.017331955955616e-09
2.4173228346456694,1.017331955955616e-09
2.421259842519685,1.017331955955616e-09
2.425196850393701,9.829633229801225e-10
2.4291338582677167,9.497557691643753e-10
2.4330708661417324,9.020360210610144e-10
2.437007874015748,1.1278174398833666e-09
2.440944881889764,1.3164458054677514e-09
2.4448818897637796,1.5903493558658853e-09
2.4488188976377954,1.5903493558658853e-09
2.452755905511811,3.9538020784318834e-09
2.456692913385827,3.9538020784318834e-09
2.4606299212598426,3.755146334124779e-09
2.4645669291338583,3.5057110651177285e-09
2.468503937007874,3.5057110651177285e-09
2.47244094488189,3.5057110651177285e-09
2.4763779527559056,3.5057110651177285e-09
2.4803149606299213,3.217086117293846e-09
2.484251968503937,2.48612172152526e-09
2.4881889763779528,1.5366224155151078e-09
2.4921259842519685,1.3624744228764643e-09
2.4960629921259843,1.2719721777050766e-09
2.5,1.2719721777050766e-09
2.5039370078740157,1.3164458054677514e-09
2.5078740157480315,1.3164458054677514e-09
2.5118110236220472,1.29401794346583e-09
2.515748031496063,1.1473647220774008e-09
2.5196850393700787,1.1278174398833666e-09
2.5236220472440944,1.1473647220774008e-09
2.52755905511811,1.1473647220774008e-09
2.531496062992126,1.0897162641286918e-09
2.5354330708661417,1.1086031784226888e-09
2.5393700787401574,1.1086031784226888e-09
2.543307086614173,1.052902264420912e-09
2.547244094488189,1.1086031784226888e-09
2.5511811023622046,1.1473647220774008e-09
2.5551181102362204,1.2080629139919707e-09
2.559055118110236,1.2080629139919707e-09
2.562992125984252,1.3164458054677514e-09
2.5669291338582676,1.4345524050622104e-09
2.5708661417322833,1.563255087541228e-09
2.574803149606299,1.793623739052824e-09
2.578740157480315,1.703504493875598e-09
2.5826771653543306,1.64595482153967e-09
2.5866141732283463,1.563255087541228e-09
2.590551181102362,1.3860887695644125e-09
2.594488188976378,1.29401794346583e-09
2.5984251968503935,1.2719721777050766e-09
2.6023622047244093,1.2290010072088928e-09
2.606299212598425,1.1874815363065976e-09
2.6102362204724407,1.167250796905474e-09
2.6141732283464565,1.167250796905474e-09
2.6181102362204722,1.3392623861860794e-09
2.622047244094488,1.4594160041627716e-09
2.6259842519685037,1.563255087541228e-09
2.6299212598425195,1.5366224155151078e-09
2.6338582677165356,1.5366224155151078e-09
2.6377952755905514,1.5366224155151078e-09
2.641732283464567,1.4594160041627716e-09
2.645669291338583,1.6744824380115363e-09
2.6496062992125986,2.320981302160628e-09
2.6535433070866143,2.2814394933465427e-09
2.65748031496063,2.1298950732064312e-09
2.661417322834646,2.1298950732064312e-09
2.6653543307086616,2.1668103208053377e-09
2.6692913385826773,2.0936087387579936e-09
2.673228346456693,2.0936087387579936e-09
2.677165354330709,2.022880133492596e-09
2.6811023622047245,1.856336552992562e-09
2.6850393700787403,1.1278174398833666e-09
2.688976377952756,8.136689832915901e-10
2.6929133858267718,8.136689832915901e-10
2.6968503937007875,1e-09
2.7007874015748032,1.1874815363065976e-09
2.704724409448819,1.1874815363065976e-09
2.7086614173228347,1.250301998535245e-09
2.7125984251968505,1.4594160041627716e-09
2.716535433070866,1.4594160041627716e-09
2.720472440944882,1.5366224155151078e-09
2.7244094488188977,1.7630663507153961e-09
2.7283464566929134,1.7630663507153961e-09
2.732283464566929,1.64595482153967e-09
2.736220472440945,1.6179132208557952e-09
2.7401574803149606,1.6179132208557952e-09
2.7440944881889764,1.4594160041627716e-09
2.748031496062992,1.3860887695644125e-09
2.751968503937008,1.3860887695644125e-09
2.7559055118110236,1.29401794346583e-09
2.7598425196850394,1.29401794346583e-09
2.763779527559055,2.1298950732064312e-09
2.767716535433071,2.204365381849701e-09
2.7716535433070866,2.204365381849701e-09
2.7755905511811023,3.055446099798451e-09
2.779527559055118,3.108402957024917e-09
2.783464566929134,3.108402957024917e-09
2.7874015748031495,3.0033914514445406e-09
2.7913385826771653,2.9522236413220187e-09
2.795275590551181,2.709167274549698e-09
2.7992125984251968,2.022880133492596e-09
2.8031496062992125,2.022880133492596e-09
2.8070866141732282,1.856336552992562e-09
2.811023622047244,1.052902264420912e-09
2.8149606299212597,9.335750868773566e-10
2.8188976377952755,1.0897162641286918e-09
2.822834645669291,1.250301998535245e-09
2.826771653543307,2.204365381849701e-09
2.8307086614173227,2.1668103208053377e-09
2.8346456692913384,2.1668103208053377e-09
2.838582677165354,2.1668103208053377e-09
2.84251968503937,2.3612084478634846e-09
2.8464566929133857,2.402132808683883e-09
2.8503937007874014,2.402132808683883e-09
2.854330708661417,2.402132808683883e-09
2.858267716535433,1.9545409601731867e-09
2.8622047244094486,1.052902264420912e-09
2.8661417322834644,1.017331955955616e-09
2.87007874015748,7.46679672567955e-10
2.874015748031496,7.46679672567955e-10
2.8779527559055116,6.852055871304999e-10
2.8818897637795278,6.852055871304999e-10
2.8858267716535435,6.852055871304999e-10
2.8897637795275593,8.136689832915901e-10
2.893700787401575,8.136689832915901e-10
2.8976377952755907,8.136689832915901e-10
2.9015748031496065,9.020360210610144e-10
2.905511811023622,9.020360210610144e-10
2.909448818897638,9.020360210610144e-10
2.9133858267716537,8.866683247099025e-10
3.2086614173228347,2.402132808683883e-09
3.2125984251968505,2.402132808683883e-09
3.216535433070866,1.7330295587336438e-09
3.220472440944882,1.7330295587336438e-09
3.2244094488188977,1.0711511200934282e-09
3.2283464566929134,1.0711511200934282e-09
3.232283464566929,8.866683247099025e-10
3.236220472440945,1.0349643086084796e-09
3.2401574803149606,1.0349643086084796e-09
3.2440944881889764,9.17670069648423e-10
3.248031496062992,9.020360210610144e-10
3.251968503937008,9.020360210610144e-10
3.2559055118110236,1.3164458054677514e-09
3.2598425196850394,1.888510496367829e-09
3.263779527559055,2.0579406028697722e-09
3.267716535433071,2.0579406028697722e-09
3.2716535433070866,1.856336552992562e-09
