ma_GeV,c_g2e
101.1637979766207,73.01661080759028
108.43659686896086,73.64438098594714
116.23224686798518,74.28895418179812
124.58833642950081,74.95105952201799
133.54515629298973,75.63147440253137
143.14589375234786,76.33102839871093
153.436840893001,77.05060758711146
164.46761779946627,77.79115933036881
176.2914118095948,78.55369758462419
188.96523396912076,79.3393087976678
202.55019392306664,80.14915847637408
217.1117945694501,80.98449851423776
232.72024789604072,81.84667538428364
249.45081352303166,82.73713931977832
267.3841615839944,83.6574546255839
286.606761694825,84.60931128736644
307.2112998861753,85.59453807508409
329.2971255097148,86.61511737232291
352.970730273065,87.6732020055038
378.3462617131925,88.77113439849063
405.54607358408276,89.91146844089427
434.7013158125018,91.09699453521779
465.95256686646775,92.33076838254546
499.450511585514,93.61614418342894
535.3566677410719,94.95681307607035
