ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
0.3180625692794119,302.6691273964187,7.133979747927423,403.5588365285583
0.3409285069746811,303.59622512020485,7.155831650837817,404.7949668269398
0.36543830709572545,304.6151262023292,7.179847379655431,406.15350160310555
0.39171014908092566,305.7329435016175,7.206194586070578,407.64392466882333
0.419870708444391,306.95722061444417,7.235051074354952,409.27629415259224
0.4500557675700497,308.29594765100234,7.266605173211888,411.0612635346698
0.48241087041653685,309.7575769373436,7.301056105876978,413.01010258312476
0.5170920242896755,311.35103860372806,7.338614357539022,415.1347181383041
0.5542664520663102,313.0857560119109,7.379502038964636,417.4476746825479
0.5941133984965034,314.9716609627949,7.423953244946081,419.9622146170599
0.6368249944718586,317.01920861079736,7.472214405836252,422.69227814772984
0.6826071834272386,319.2393919916872,7.524544629973081,425.65252265558297
