ma_GeV,BR_inv
2.9758454106280188,2.9359045735093413e-06
2.9951690821256034,2.89978361376688e-06
3.014492753623188,2.864107056660829e-06
3.0338164251207727,2.828869434625972e-06
3.0531400966183573,2.7940653473655174e-06
3.072463768115942,2.7596894610234897e-06
3.0917874396135265,2.7257365073673116e-06
3.111111111111111,2.6922012829804136e-06
3.130434782608696,2.6590786484647815e-06
3.1497584541062804,2.6263635276533355e-06
3.169082125603864,2.594050906831999e-06
3.188405797101449,2.562135833971317e-06
3.2077294685990334,2.530613417967531e-06
3.227053140096618,2.530613417967531e-06
3.2463768115942027,2.4994788278930056e-06
3.285024154589372,2.468727292255885e-06
3.3043478260869565,2.468727292255885e-06
3.323671497584541,2.468727292255885e-06
3.342995169082126,2.468727292255885e-06
3.3623188405797095,2.468727292255885e-06
