ma_GeV,BR
0.21686746987951788,1.106081357617078e-06
0.2385542168674697,1.1288621092462242e-06
0.2602409638554215,1.6628900727476495e-06
0.2819277108433733,1.1758408468076544e-06
0.3036144578313251,1.2757448869744834e-06
0.32530120481927693,1.997781334972064e-06
0.34698795180722874,1.2247746520117944e-06
0.36867469879518056,1.2000583585684899e-06
0.39036144578313237,1.2757448869744834e-06
0.4120481927710842,2.551489773948967e-06
0.433734939759036,2.2121627152341565e-06
0.4554216867469878,1.4714333673861463e-06
0.4771084337349396,2.167520655795505e-06
0.4987951807228914,1.41264472928666e-06
0.5204819277108432,1.957465551468859e-06
0.542168674698795,1.997781334972064e-06
0.5638554216867468,1.2499999999999995e-06
0.5855421686746987,1.2499999999999995e-06
0.6072289156626505,1.2499999999999995e-06
0.6289156626506023,1.997781334972064e-06
0.6506024096385541,2.76827433076539e-06
0.6722891566265059,1.5017388759732187e-06
0.6939759036144577,1.3562048920545457e-06
0.7156626506024095,3.608351442574892e-06
0.7373493975903613,1.5017388759732187e-06
0.7590361445783131,1.2247746520117944e-06
0.780722891566265,1.4714333673861463e-06
0.8024096385542168,1.2757448869744834e-06
0.8240963855421686,1.41264472928666e-06
0.8457831325301204,2.080921024285801e-06
0.8674698795180722,1.5964521049451088e-06
0.889156626506024,1.4417394323991285e-06
0.9108433734939758,1.41264472928666e-06
0.9325301204819276,1.2757448869744834e-06
0.9542168674698794,1.2757448869744834e-06
0.9759036144578312,1.2757448869744834e-06
0.9975903614457831,1.3020200133132305e-06
1.0192771084337349,1.532668554074914e-06
1.0409638554216867,1.4714333673861463e-06
1.0626506024096385,2.1237794855442533e-06
1.0843373493975903,1.3562048920545457e-06
1.106024096385542,1.3020200133132305e-06
1.127710843373494,1.5017388759732187e-06
1.1493975903614457,1.957465551468859e-06
1.1710843373493975,2.167520655795505e-06
1.1927710843373494,1.3841371653826948e-06
1.2144578313253012,2.712409784109092e-06
1.236144578313253,2.3516816936153087e-06
1.2578313253012048,3.325780145495306e-06
1.2795180722891566,2.2121627152341565e-06
1.3012048192771084,2.167520655795505e-06
1.3228915662650602,2.304224102352163e-06
1.344578313253012,1.5017388759732187e-06
1.3662650602409638,2.2121627152341565e-06
1.3879518072289156,1.917963351700278e-06
1.4096385542168675,3.0034777519464378e-06
1.4313253012048193,2.2577242184924484e-06
1.453012048192771,1.41264472928666e-06
1.4746987951807229,1.3288362997782426e-06
1.4963855421686747,1.3020200133132305e-06
1.5180722891566265,1.3020200133132305e-06
1.5397590361445783,2.0389274587069358e-06
1.5614457831325301,1.3288362997782426e-06
1.583132530120482,1.3020200133132305e-06
1.6048192771084338,1.5017388759732187e-06
1.6265060240963856,1.917963351700278e-06
1.6481927710843374,1.997781334972064e-06
1.6698795180722892,1.3841371653826948e-06
1.691566265060241,2.2121627152341565e-06
1.7132530120481928,1.997781334972064e-06
1.7349397590361446,1.6971388063267533e-06
1.7566265060240964,1.917963351700278e-06
1.7783132530120482,1.3562048920545457e-06
1.8,1.3288362997782426e-06
1.8216867469879519,1.3562048920545457e-06
1.8433734939759037,1.917963351700278e-06
1.8650602409638555,3.995562669944129e-06
1.8867469879518073,2.4495493040235887e-06
1.908433734939759,1.4714333673861463e-06
1.930120481927711,3.192904209890218e-06
1.9518072289156627,2.3516816936153087e-06
1.9734939759036145,2.3516816936153087e-06
1.9951807228915663,2.1237794855442533e-06
2.016867469879518,1.3562048920545457e-06
2.03855421686747,1.3288362997782426e-06
2.0602409638554215,1.3562048920545457e-06
2.081927710843374,1.917963351700278e-06
2.103614457831325,1.3288362997782426e-06
2.1253012048192774,1.3288362997782426e-06
2.146987951807229,1.6971388063267533e-06
2.168674698795181,1.41264472928666e-06
2.1903614457831324,1.3562048920545457e-06
2.2120481927710847,1.957465551468859e-06
2.233734939759036,2.2577242184924484e-06
2.2554216867469883,1.8413343613087686e-06
2.2771084337349397,1.3841371653826948e-06
2.298795180722892,1.6293324881466999e-06
2.3204819277108433,2.4999999999999994e-06
2.3421686746987955,1.41264472928666e-06
2.363855421686747,2.080921024285801e-06
2.385542168674699,1.3841371653826948e-06
2.4072289156626505,1.3288362997782426e-06
2.4289156626506028,1.3288362997782426e-06
2.450602409638554,2.942866734772293e-06
2.4722891566265064,1.4714333673861463e-06
2.4939759036144578,1.3288362997782426e-06
2.51566265060241,1.3288362997782426e-06
2.5373493975903614,1.997781334972064e-06
2.5590361445783136,1.3562048920545457e-06
2.580722891566265,1.3020200133132305e-06
2.6024096385542173,1.3288362997782426e-06
2.6240963855421686,3.325780145495306e-06
2.645783132530121,1.5642352570301174e-06
2.6674698795180722,1.3288362997782426e-06
2.6891566265060245,1.3020200133132305e-06
2.710843373493976,1.3020200133132305e-06
2.732530120481928,1.4714333673861463e-06
2.7542168674698795,1.7320929237258676e-06
2.7759036144578317,1.4417394323991285e-06
2.797590361445783,1.4714333673861463e-06
2.8192771084337354,2.8252894585733206e-06
2.8409638554216867,3.2586649762934e-06
2.862650602409639,1.5017388759732187e-06
2.8843373493975903,1.8413343613087686e-06
2.9060240963855426,1.3562048920545457e-06
2.927710843373494,1.6971388063267533e-06
2.949397590361446,3.0034777519464378e-06
2.9710843373493976,2.0389274587069358e-06
2.99277108433735,1.3841371653826948e-06
3.014457831325301,1.957465551468859e-06
3.0361445783132535,1.4714333673861463e-06
3.1662650602409643,3.192904209890218e-06
3.1879518072289157,3.325780145495306e-06
3.209638554216868,2.4999999999999994e-06
3.2313253012048193,1.6293324881466999e-06
3.2530120481927716,1.6628900727476495e-06
3.274698795180723,1.917963351700278e-06
3.296385542168675,1.5017388759732187e-06
3.3180722891566266,2.4999999999999994e-06
3.339759036144579,1.917963351700278e-06
3.36144578313253,2.551489773948967e-06
3.3831325301204824,2.712409784109092e-06
3.404819277108434,2.167520655795505e-06
3.426506024096386,1.6628900727476495e-06
3.4481927710843374,1.3288362997782426e-06
3.4698795180722897,2.1237794855442533e-06
3.491566265060241,2.4495493040235887e-06
3.5132530120481933,2.551489773948967e-06
3.5349397590361447,2.1237794855442533e-06
3.556626506024097,1.957465551468859e-06
3.5783132530120483,2.304224102352163e-06
3.6000000000000005,2.76827433076539e-06
3.621686746987952,2.3516816936153087e-06
3.643373493975904,1.41264472928666e-06
3.6650602409638555,1.5642352570301174e-06
3.6867469879518078,2.6040400266264614e-06
3.708433734939759,2.080921024285801e-06
3.7301204819277105,2.8252894585733206e-06
3.7518072289156628,2.0389274587069358e-06
3.773493975903614,5.536548661530781e-06
3.7951807228915664,2.1237794855442533e-06
3.8168674698795177,4.0778549174138715e-06
3.83855421686747,1.8413343613087686e-06
3.8602409638554214,1.957465551468859e-06
3.8819277108433736,2.4999999999999994e-06
3.903614457831325,3.0653371081498283e-06
3.9253012048192772,4.800233434273961e-06
3.9469879518072286,2.6576725995564856e-06
3.968674698795181,1.997781334972064e-06
3.9903614457831322,1.6628900727476495e-06
4.0120481927710845,1.5017388759732187e-06
4.033734939759036,3.6826687226175376e-06
4.055421686746988,2.1237794855442533e-06
4.0771084337349395,1.6971388063267533e-06
4.098795180722892,1.6971388063267533e-06
4.120481927710843,1.6971388063267533e-06
4.142168674698795,1.8041757212874459e-06
4.163855421686747,1.997781334972064e-06
4.185542168674699,1.3288362997782426e-06
4.20722891566265,2.0389274587069358e-06
4.228915662650603,3.835926703400557e-06
4.250602409638554,2.8834788647982574e-06
4.272289156626506,2.167520655795505e-06
4.293975903614458,4.33504131159101e-06
4.31566265060241,2.080921024285801e-06
4.337349397590361,1.532668554074914e-06
4.3590361445783135,1.7320929237258676e-06
4.380722891566265,2.712409784109092e-06
4.402409638554217,1.4714333673861463e-06
4.424096385542168,2.3516816936153087e-06
4.445783132530121,2.712409784109092e-06
4.467469879518072,3.535533905932737e-06
4.489156626506024,2.76827433076539e-06
4.510843373493976,2.6576725995564856e-06
4.532530120481928,2.2577242184924484e-06
4.554216867469879,2.3516816936153087e-06
4.575903614457832,2.2577242184924484e-06
4.597590361445783,1.5964521049451088e-06
4.619277108433735,2.4495493040235887e-06
4.6409638554216865,2.304224102352163e-06
4.662650602409639,2.6040400266264614e-06
4.68433734939759,3.394277612653507e-06
4.706024096385542,1.41264472928666e-06
4.727710843373494,1.4714333673861463e-06
4.749397590361446,1.6293324881466999e-06
4.771084337349397,3.0653371081498283e-06
4.79277108433735,3.2586649762934e-06
4.814457831325301,4.424325430468314e-06
4.836144578313253,2.8252894585733206e-06
4.857831325301205,3.835926703400557e-06
4.879518072289157,2.551489773948967e-06
4.901204819277108,2.304224102352163e-06
4.9228915662650605,2.4495493040235887e-06
4.944578313253012,2.080921024285801e-06
4.966265060240964,2.76827433076539e-06
4.9879518072289155,3.2586649762934e-06
5.009638554216868,2.40011671713698e-06
5.031325301204819,2.1237794855442533e-06
5.053012048192771,2.76827433076539e-06
5.074698795180723,2.2121627152341565e-06
5.096385542168675,3.2586649762934e-06
5.118072289156626,3.1284705140602352e-06
5.139759036144579,3.835926703400557e-06
5.16144578313253,3.2586649762934e-06
5.183132530120482,2.76827433076539e-06
5.204819277108434,1.997781334972064e-06
5.226506024096386,3.4641858474517356e-06
5.248192771084337,6.006955503892876e-06
5.2698795180722895,6.006955503892876e-06
5.291566265060241,3.394277612653507e-06
5.313253012048193,2.2577242184924484e-06
5.3349397590361445,2.4999999999999994e-06
5.356626506024097,3.2586649762934e-06
5.378313253012048,3.758516634640142e-06
5.4,2.712409784109092e-06
5.421686746987952,4.161842048571603e-06
5.443373493975904,4.9999999999999996e-06
5.465060240963855,3.535533905932737e-06
5.486746987951808,2.2121627152341565e-06
5.508433734939759,2.6040400266264614e-06
5.530120481927711,3.758516634640142e-06
5.551807228915663,4.800233434273961e-06
5.573493975903615,1.957465551468859e-06
5.595180722891566,1.8792583173200707e-06
5.6168674698795185,3.6826687226175376e-06
5.63855421686747,3.192904209890218e-06
5.660240963855422,7.365337445235076e-06
5.6819277108433734,5.102979547897935e-06
5.703614457831326,2.4999999999999994e-06
5.725301204819277,6.256941028120471e-06
5.746987951807229,3.608351442574892e-06
5.768674698795181,2.167520655795505e-06
5.790361445783133,3.0034777519464378e-06
5.812048192771084,2.4495493040235887e-06
5.833734939759037,1.8792583173200707e-06
5.855421686746988,2.3516816936153087e-06
5.87710843373494,3.995562669944129e-06
5.8987951807228916,1.5642352570301174e-06
5.920481927710844,2.40011671713698e-06
5.942168674698795,5.315345199112972e-06
5.963855421686747,5.102979547897935e-06
5.985542168674699,2.40011671713698e-06
6.007228915662651,2.712409784109092e-06
6.028915662650602,4.161842048571603e-06
6.050602409638555,4.33504131159101e-06
6.072289156626506,2.4495493040235887e-06
6.093975903614458,3.0034777519464378e-06
6.11566265060241,3.835926703400557e-06
6.137349397590362,3.192904209890218e-06
6.159036144578314,2.1237794855442533e-06
6.1807228915662655,3.758516634640142e-06
6.202409638554217,3.4641858474517356e-06
6.224096385542168,4.608448204704327e-06
6.245783132530121,3.394277612653507e-06
6.267469879518073,6.1306742162996575e-06
6.289156626506024,4.800233434273961e-06
6.3108433734939755,3.325780145495306e-06
6.332530120481929,1.957465551468859e-06
6.35421686746988,2.76827433076539e-06
6.375903614457831,4.0778549174138715e-06
6.397590361445783,2.4999999999999994e-06
6.419277108433736,1.8792583173200707e-06
6.440963855421687,3.0653371081498283e-06
6.462650602409639,2.712409784109092e-06
6.48433734939759,5.315345199112972e-06
6.506024096385541,3.6826687226175376e-06
6.5277108433734945,4.608448204704327e-06
6.549397590361446,3.325780145495306e-06
6.571084337349397,3.6826687226175376e-06
6.592771084337349,5.650578917146642e-06
6.614457831325302,3.0653371081498283e-06
6.636144578313253,3.394277612653507e-06
6.6578313253012045,5.536548661530781e-06
6.679518072289156,4.515448436984907e-06
6.701204819277109,3.995562669944129e-06
6.72289156626506,4.0778549174138715e-06
6.744578313253012,5.208080053252924e-06
6.766265060240963,4.9999999999999996e-06
6.787951807228916,5.315345199112972e-06
6.809638554216868,4.800233434273961e-06
6.831325301204819,4.161842048571603e-06
6.85301204819277,5.315345199112972e-06
6.8746987951807235,4.9999999999999996e-06
6.896385542168675,3.0653371081498283e-06
6.918072289156626,3.995562669944129e-06
6.939759036144578,3.914931102937718e-06
6.961445783132531,3.0653371081498283e-06
6.983132530120482,2.40011671713698e-06
7.004819277108433,4.608448204704327e-06
7.026506024096385,3.325780145495306e-06
7.048192771084338,4.33504131159101e-06
7.069879518072289,4.515448436984907e-06
7.091566265060241,6.517329952586801e-06
7.113253012048192,3.914931102937718e-06
7.134939759036145,2.8834788647982574e-06
7.156626506024097,4.2475589710885075e-06
7.178313253012048,5.766957729596516e-06
7.199999999999999,5.102979547897935e-06
7.221686746987952,5.536548661530781e-06
7.243373493975904,5.766957729596516e-06
7.265060240963855,4.0778549174138715e-06
7.2867469879518065,4.161842048571603e-06
7.30843373493976,2.942866734772293e-06
7.330120481927711,3.1284705140602352e-06
7.351807228915662,5.102979547897935e-06
7.373493975903614,4.608448204704327e-06
7.395180722891567,6.3858084197804494e-06
7.416867469879518,6.788555225307015e-06
7.43855421686747,4.424325430468314e-06
7.460240963855421,1.1301157834293286e-05
7.481927710843374,6.006955503892876e-06
7.5036144578313255,3.2586649762934e-06
7.525301204819277,4.608448204704327e-06
7.546987951807228,2.8834788647982574e-06
7.568674698795181,2.2121627152341565e-06
7.590361445783133,2.167520655795505e-06
7.612048192771084,2.40011671713698e-06
7.6337349397590355,4.899098608047178e-06
7.655421686746989,5.650578917146642e-06
7.67710843373494,2.4495493040235887e-06
7.698795180722891,4.800233434273961e-06
7.720481927710843,6.928371694903472e-06
7.742168674698796,8.84865086093663e-06
7.763855421686747,4.800233434273961e-06
7.785542168674699,5.102979547897935e-06
7.80722891566265,1.1073097323061564e-05
7.828915662650603,5.650578917146642e-06
7.8506024096385545,3.758516634640142e-06
7.872289156626506,3.835926703400557e-06
7.893975903614457,4.800233434273961e-06
7.91566265060241,5.766957729596516e-06
7.937349397590362,5.102979547897935e-06
7.959036144578313,4.800233434273961e-06
7.9807228915662645,8.495117942177015e-06
8.002409638554218,5.208080053252924e-06
8.024096385542169,4.608448204704327e-06
8.04578313253012,7.216702885149785e-06
8.067469879518072,8.323684097143206e-06
8.089156626506025,6.1306742162996575e-06
8.110843373493976,4.800233434273961e-06
8.132530120481928,3.608351442574892e-06
8.154216867469879,7.071067811865475e-06
8.175903614457832,6.928371694903472e-06
8.197590361445783,3.758516634640142e-06
8.219277108433735,6.651560290990613e-06
8.240963855421686,6.651560290990613e-06
8.26265060240964,3.535533905932737e-06
8.28433734939759,4.608448204704327e-06
8.306024096385542,3.914931102937718e-06
8.327710843373493,7.829862205875438e-06
8.349397590361447,7.991125339888259e-06
8.371084337349398,8.495117942177015e-06
8.39277108433735,3.0653371081498283e-06
8.4144578313253,4.703363387230628e-06
8.436144578313254,6.651560290990613e-06
8.457831325301205,6.651560290990613e-06
8.479518072289157,6.928371694903472e-06
8.501204819277108,3.914931102937718e-06
8.522891566265061,1.0416160106505847e-05
8.544578313253012,1.5034066538560572e-05
8.566265060240964,4.899098608047178e-06
8.587951807228915,4.899098608047178e-06
8.609638554216868,5.208080053252924e-06
8.63132530120482,4.515448436984907e-06
8.653012048192771,1.2513882056240944e-05
8.674698795180722,7.671853406801114e-06
8.696385542168676,4.800233434273961e-06
8.718072289156627,7.5170332692802845e-06
8.739759036144578,1.2771616839560875e-05
8.76144578313253,1.1771466939089175e-05
8.783132530120483,8.84865086093663e-06
8.804819277108434,9.406726774461257e-06
8.826506024096386,4.9999999999999996e-06
8.848192771084337,5.766957729596516e-06
8.86987951807229,1e-05
8.891566265060241,8.155709834827745e-06
8.913253012048193,1.4730674890470154e-05
8.934939759036144,4.703363387230628e-06
8.956626506024097,7.216702885149785e-06
8.978313253012049,1.0416160106505847e-05
