x, y
0.26659641728134886, 5.829415347136074e-7
0.452054794520548, 4.37144481261109e-7
0.5953635405690201, 7.498942093324558e-7
0.7302423603793466, 7.635060803383346e-7
0.8482613277133826, 8.659643233600654e-7
1.0084299262381453, 7.91475543941116e-7
1.0927291886195996, 7.91475543941116e-7
1.2276080084299261, 0.0000010941138105771858
1.3540569020021074, 0.0000014074646633398435
1.4889357218124342, 7.635060803383346e-7
1.6153846153846154, 7.635060803383346e-7
1.750263435194942, 7.773650302387758e-7
1.8598524762908324, 7.36525012271228e-7
1.9863013698630136, 7.36525012271228e-7
2.070600632244468, 0.0000012863969449369745
2.12118018967334, 4.869675251658631e-7
2.138040042149631, 0.0000011547819846894582
2.2476290832455215, 6.978305848598663e-7
2.3319283456269755, 6.611690262414816e-7
2.407797681770284, 6.853895838650083e-7
2.542676501580611, 8.976871324473142e-7
2.5848261327713384, 0.000001333521432163324
2.660695468914647, 4.697588816706492e-7
2.660695468914647, 4.697588816706492e-7
2.6775553213909378, 0.0000013823722273578996
2.8040042149631192, 0.0000014590242156305605
2.829293993677555, 4.450794062355996e-7
2.879873551106428, 0.0000011341944035027568
2.964172813487882, 4.293510210083482e-7
3.0990516332982083, 0.0000018768842935762186
3.2086406743940987, 0.0000020169145547303306
3.250790305584826, 5.424690937011326e-7
3.3013698630136985, 0.00000220673406908459
3.3435194942044255, 6.611690262414816e-7
3.4615384615384612, 0.0000023713737056616552
3.53740779768177, 5.62341325190349e-7
3.6048472075869333, 0.000001778279410038923
3.680716543730242, 7.233941627366747e-7
3.7481559536354054, 0.0000017465760476621182
3.781875658587987, 9.30572040929699e-7
3.857744994731296, 0.0000018434229924091105
3.8914646996838775, 6.611690262414816e-7
3.9673340358271862, 0.0000020908000412787183
4.009483667017913, 8.353625469578262e-7
4.093782929399367, 0.000001175743265920711
4.127502634351949, 6.493816315762114e-7
4.194942044257113, 0.0000013823722273578996
4.270811380400421, 7.773650302387758e-7
4.371970495258166, 6.493816315762114e-7
4.422550052687039, 0.0000014074646633398435
4.557428872497365, 0.0000022467900918126442
4.6080084299262385, 5.424690937011326e-7
4.683877766069546, 0.0000014590242156305605
4.7175974710221285, 6.042963902381328e-7
4.793466807165437, 0.0000014074646633398435
4.903055848261328, 8.058421877614818e-7
4.978925184404636, 0.0000020169145547303306
5.029504741833509, 6.611690262414816e-7
5.080084299262381, 0.0000013823722273578996
5.198103266596417, 6.978305848598663e-7
5.26554267650158, 0.000002996142741004364
5.316122233930453, 0.0000015678788438269704
5.3919915700737615, 7.36525012271228e-7
5.569020021074815, 0.00000220673406908459
5.594309799789252, 8.353625469578262e-7
5.619599578503688, 0.0000016848548794358388
5.788198103266596, 7.498942093324558e-7
5.8977871443624865, 0.000001810558243027122
5.931506849315068, 0.000001
5.990516332982086, 0.0000016848548794358388
6.024236037934668, 6.264335366568855e-7
6.07481559536354, 0.0000018434229924091105
6.108535300316122, 6.152654101490372e-7
6.184404636459431, 0.0000023713737056616552
6.201264488935721, 9.139816994654905e-7
6.285563751317175, 0.000001810558243027122
6.361433087460484, 0.0000014330125702369627
6.471022128556375, 0.0000017465760476621182
6.530031612223393, 8.058421877614818e-7
6.614330874604847, 0.0000026895987855750432
6.68177028451001, 8.976871324473142e-7
6.799789251844046, 0.000002414418221256639
6.858798735511064, 8.976871324473142e-7
6.917808219178082, 0.0000026895987855750432
6.968387776606955, 0.000001055449600878603
7.08640674394099, 0.0000022875732003183956
7.120126448893572, 0.0000011139738599948023
7.221285563751317, 0.0000020908000412787183
7.297154899894625, 0.000001357727142105184
7.432033719704952, 0.0000019109529749704404
7.474183350895679, 0.0000012409377607517195
7.58377239199157, 0.0000033982083289425593
7.617492096944151, 0.0000012634629176544686
7.651211801896733, 0.000001175743265920711
7.676501580611169, 0.00000220673406908459
7.80295047418335, 0.0000035866376244847686
7.836670179135932, 0.000001539926526059492
7.853530031612223, 0.0000029427271762092816
7.9462592202318225, 0.0000012863969449369745
7.9715489989462585, 0.00000437144481261109
8.064278187565858, 0.000001055449600878603
8.106427818756586, 0.0000035226946514731013
8.140147523709167, 0.0000016848548794358388
8.216016859852477, 0.000001055449600878603
8.325605900948366, 0.0000033982083289425593
8.37618545837724, 0.0000016548170999431815
8.418335089567965, 0.0000037180266639144746
8.452054794520548, 0.000001357727142105184
8.485774499473129, 0.000007104974114426787
8.544783983140146, 0.0000012634629176544686
8.59536354056902, 0.000004782858141653791
8.662802950474184, 0.0000016548170999431815
8.721812434141201, 0.000005327978945865641
8.747102212855637, 0.0000022467900918126442
8.83140147523709, 0.0000025945527214040153
8.898840885142254, 0.00000289026391002245
8.949420442571128, 0.000006978305848598663
9.01685985247629, 0.0000027881266654131332
9.084299262381453, 0.000005327978945865641
9.067439409905163, 0.000013823722273578995
9.118018967334034, 0.000006978305848598663
9.134878819810327, 0.00001715437896342879
9.193888303477344, 0.0000062643353665688555
9.210748155953635, 0.000014855080171727751
