x, y
3.6300863131935883, 0.000010464294829595206
3.6794081381011097, 0.000011626837463129331
3.718865598027127, 0.000013515156481780657
3.7632552404438964, 0.000015710158098129586
3.8076448828606657, 0.00001772018033282563
3.8569667077681875, 0.00001881966671672476
3.901356350184957, 0.0000185385592958398
3.9358816276202218, 0.000015948377366098843
3.965474722564735, 0.000013720092082267266
4, 0.000011803139744237117
4.049321824907522, 0.000010307990736903
4.098643649815044, 0.000009277316769392383
4.1479654747225645, 0.000010307990736903
4.197287299630086, 0.00001094757200795748
4.246609124537608, 0.000010784049253892232
4.29593094944513, 0.000010154021342323797
4.360049284195341, 0.000009512962062278053
4.438964241676942, 0.000010464294829595206
4.488286066584464, 0.000011113574321459778
4.5376078914919855, 0.000011626837463129331
4.586929716399506, 0.00001198211536574571
4.636251541307028, 0.00001198211536574571
4.68557336621455, 0.000011282093792928066
4.729963008631319, 0.000009705775212516964
4.779284833538841, 0.000009138742445572996
4.828606658446363, 0.000009138742445572996
4.877928483353884, 0.000009138742445572996
4.9667077681874225, 0.000009138742445572996
5.016029593094944, 0.000009417992349849253
5.065351418002466, 0.00000956080104911933
5.114673242909988, 0.000009417992349849253
5.16399506781751, 0.000009417992349849253
5.213316892725031, 0.000009277316769392383
5.262638717632552, 0.00000956080104911933
5.311960542540074, 0.000009705775212516964
5.361282367447595, 0.000009705775212516964
5.410604192355117, 0.000009705775212516964
5.469790194096312, 0.00000987769550090933
5.528976572133169, 0.000010464294829595206
5.57829839704069, 0.000011453168591012487
5.627620221948212, 0.000012348249392264035
5.676942046855734, 0.000013313281983223612
5.726263871763255, 0.00001413933295960379
5.775585696670777, 0.000015244341182793298
5.824907521578298, 0.00001693792845587119
5.87422934648582, 0.00001881966671672476
5.923551171393342, 0.000020910458811498154
5.972872996300863, 0.000022886492972864303
6.022194821208385, 0.000023585828905565584
6.073982549213452, 0.000024675103723260876
6.130702836004932, 0.000025429093716278485
6.180024660912453, 0.00002620612316298782
6.229346485819976, 0.000026603496851858744
6.278668310727497, 0.00002783213796934466
6.3279901356350186, 0.00002783213796934466
6.37731196054254, 0.000025429093716278485
6.42170160295931, 0.00002187617582322653
6.451294697903823, 0.00001881966671672476
6.471023427866831, 0.000016190208845942567
6.495684340320592, 0.000013928135201368507
6.520345252774353, 0.00001198211536574571
6.569667077681874, 0.00000956080104911933
6.618988902589396, 0.000008867772491645133
6.678175092478422, 0.00000956080104911933
6.712700369913687, 0.000011113574321459778
6.737361282367448, 0.00001291853408140805
6.762022194821208, 0.000015016638030687177
6.806411837237977, 0.000017194764885681128
6.8557336621455, 0.00001772018033282563
6.905055487053021, 0.00001693792845587119
6.954377311960543, 0.000017194764885681128
6.998766954377312, 0.00001693792845587119
7.048088779284834, 0.000016435707311041335
7.097410604192355, 0.000016684928365325913
7.146732429099877, 0.00001772018033282563
7.196054254007398, 0.000018261650747510166
7.2453758907670895, 0.000017809308313023954
7.294697903822442, 0.000016435707311041335
7.344019728729963, 0.000015244341182793298
7.393341365489654, 0.000015321016324555797
7.4426633785450065, 0.000016684928365325913
7.477188655980271, 0.00001939473381818381
7.49691738594328, 0.000022544639787601173
7.516646115906289, 0.00002620612316298782
7.536374845869297, 0.00003046226942208157
7.561035758323058, 0.00003540965798611815
7.605425400739827, 0.00003760672574067935
7.630086313193589, 0.00003235236590096457
7.649815043156597, 0.00002783213796934466
7.659679408138102, 0.000023943470048400482
7.669543773119606, 0.00002059812144471594
7.67940813810111, 0.00001772018033282563
7.689272503082615, 0.000015244341182793298
7.699136868064119, 0.000013114422863232296
7.713933415536375, 0.000010307990736903
7.753390875462392, 0.000010154021342323797
7.79284833538841, 0.000011803139744237117
7.827373612823674, 0.000013720092082267266
7.8618988902589395, 0.000015948377366098843
7.907110174251985, 0.000018725499524687867
7.944101542932626, 0.000022319592855709818
7.9852034525277436, 0.000026603496851858744
7.995067817509248, 0.00003092418072030552
8.005753824067028, 0.000036859637424551795
8.039457459926016, 0.000043061489922700295
8.073982737361282, 0.000037044997956653594
8.09371146732429, 0.00003186912194798513
8.098643649815044, 0.00002741641219481099
8.123304562268803, 0.000023585828905565584
8.128236744759556, 0.00002122753227185814
8.147965474722564, 0.000018261650747510166
8.197287299630087, 0.00001939473381818381
8.246609124537608, 0.00002187617582322653
8.295930949445129, 0.000022207892828111172
8.3386761421928, 0.00002530185520630121
