ma_GeV,ctau
23.88124822158726,548.1620260164369
23.91843160267256,546.3033400372241
23.95567287871444,542.6048537843226
23.99297213985603,540.765010843521
24.030329476380803,538.9314063689316
24.067744978712806,537.1040192074117
24.105218737416855,533.4678125693897
24.142750843198815,531.6589511442568
24.180341386905766,529.8562231344453
24.217990459526234,528.059607743015
24.25569815219042,526.2690842435435
24.293464556170424,522.7062303659351
24.33128976288042,520.9338588853917
24.369173863876973,520.9338588853917
24.40711695085914,522.7062303659351
24.445119115668806,524.484631979885
24.48318045029083,524.484631979885
24.82841035201944,493.37953895340746
24.867068475551978,491.70660725081
24.905786790232245,490.0393480584412
24.944565389778532,488.37774214217956
24.98340436805509,486.72177033312204
25.022303819072306,483.4266526857679
25.06126383698693,481.78746883377
25.100284516102352,480.1538430611322
25.139365950868733,478.52575652174073
25.178508235883353,476.9031904333844
25.217711465890734,475.2861260775367
25.256975735782948,473.6745447991425
25.296301140599805,470.4677571705521
25.335687775529095,468.87251382566114
25.375135735906827,467.28267956840875
25.414645117217415,465.6982360578749
25.454216015093984,464.1191650153306
25.493848525318523,462.5454482240258
25.53354274382218,460.97706752897744
25.573298766685472,459.41400483676335
25.6131166901385,457.85624211531155
25.652996610561214,457.85624211531155
25.692938624483592,459.41400483676335
25.732942828585962,460.97706752897744
26.17712142730966,435.1137213082716
26.217879509664346,433.6383550209791
26.258701052827032,432.1679913469688
26.29958615560696,430.70261332357916
26.340534916967165,429.2422040456645
26.381547436024814,426.33622439208995
26.422623812051377,424.8906204919679
26.4637641444729,423.4499182880112
26.504968532870237,422.01410115974267
26.546237076979292,420.58315254304256
26.587569876691248,419.157055929956
26.62896703205281,417.7357948685015
26.670428643266483,416.31935296248344
26.711954810690784,414.9077138713018
26.753545634840478,413.50086130976234
26.79520121638684,412.09877904789136
26.8369216561579,410.7014509107469
26.878707055138648,409.3088607782314
26.920557514471348,409.3088607782314
26.962473135455703,407.9209925849077
27.004454019549172,406.5378303198127
27.046500268367176,405.1593580262715
27.08861198368335,406.5378303198127
27.130789267429805,407.9209925849077
27.173032221697326,409.3088607782314
27.685107352326686,386.3443848353051
27.728213386295998,385.034383672949
27.771386536861268,383.72882441039195
27.81462690852384,383.72882441039195
27.857934605947722,382.4276919862173
27.901309733959916,381.1309713900769
27.94475239755063,379.8386476625204
27.988262701873552,378.5507058948209
28.031840752246097,378.5507058948209
28.075486654149625,377.26713122880284
28.11920051322979,375.9879088566719
28.16298243529667,374.7130240208436
28.206832526325147,373.4424620137717
28.250750892455084,373.4424620137717
28.29473763999161,372.176208177781
28.33879287540538,370.9142479048964
28.38291670533279,369.65656663667545
28.427109236576324,368.40314986403865
28.471370576104697,368.40314986403865
28.515700831053227,367.1539831271045
28.560100108724026,365.9090520150215
28.604568516586266,364.6683421658007
28.64910616227648,364.6683421658007
28.693713153598747,363.43183926615245
28.73838959852504,363.43183926615245
28.783135605195405,364.6683421658007
28.8279512819183,367.1539831271045
29.508621007095428,347.7337090504058
29.554566273022385,347.7337090504058
29.600583076262474,346.55462743067295
29.64667152820014,345.37954379396473
29.69283174039321,345.37954379396473
29.739063824573257,344.20844458407976
29.78536789264578,344.20844458407976
29.831744056690546,343.0413162907825
29.878192428961825,341.87814544964635
29.92471312188866,341.87814544964635
29.971306248075173,340.7189186419005
30.017971920300756,339.56362249427366
30.06471025152047,339.56362249427366
30.111521354865182,338.4122436788394
30.15840534364195,337.26476891286393
30.20536233133424,337.26476891286393
30.25239243160221,336.12118495865207
30.29949575828301,336.12118495865207
30.34667242539098,334.98147862339357
30.393922547118052,333.8456367590127
30.441246237833894,333.8456367590127
30.488643612086285,332.71364626201574
30.536114784601352,332.71364626201574
30.583659870283846,331.5854940733388
30.631278984217445,331.5854940733388
30.678972241664965,330.4611671781992
30.726739758068753,332.71364626201574
30.77458164905083,334.98147862339357
31.50121413946437,319.42545748032336
31.550261896061052,319.42545748032336
31.5993860205849,318.34236235325494
31.64858663194169,317.26293974203276
31.69786384922227,317.26293974203276
31.74721779170299,316.18717719403656
31.79664857884584,316.18717719403656
31.84615633029888,315.11506229886896
31.89574116589642,315.11506229886896
31.94540320565938,314.0465826882143
31.99514256979556,312.9817260356945
32.04495937869987,312.9817260356945
32.09485375295475,311.92048005672774
32.14482581333032,311.92048005672774
32.19487568078478,310.8628325083851
32.245003476464674,310.8628325083851
32.295209321705144,309.8087711892517
32.34549333803026,308.7582839392841
32.39585564715333,308.7582839392841
32.44629637097714,307.71135863967135
32.49681563159427,307.71135863967135
32.54741355128743,306.6679832126932
32.598090252529715,306.6679832126932
32.64884585798493,305.62814562158314
32.69968049050783,304.5918338703884
32.750594273144515,304.5918338703884
32.80158732913258,303.5590360038309
32.8526597819016,305.62814562158314
32.90381175507326,306.6679832126932
33.73315972544738,293.4217196404261
33.78568264726638,292.42679695259346
33.83828734788521,292.42679695259346
33.8909739546344,291.43524780900935
33.94374259504275,290.4470607707945
33.9965933968376,290.4470607707945
34.04952648794521,289.4622244378561
34.10254199649098,289.4622244378561
34.15564005079983,288.4807274487555
34.20882077939649,288.4807274487555
34.262084311005744,287.5025584805788
34.31543077455289,286.52770624880543
34.36886029916388,286.52770624880543
34.42237301416577,285.55615950717703
34.47596904908697,285.55615950717703
34.529648533657564,284.58790704756944
34.58341159780964,284.58790704756944
34.63725837167755,283.6229376998627
34.691188985598316,282.6612403318109
34.745203570111855,282.6612403318109
34.799302255961365,281.7028038489162
34.853485174093606,281.7028038489162
34.907752455659214,280.74761719429904
34.96210423201307,279.7956693485706
35.01654063471449,279.7956693485706
35.071061795527726,278.8469493297069
35.1256678464221,279.7956693485706
35.18035891957248,281.7028038489162
35.2351351473595,282.6612403318109
36.06708777287872,269.5348900362725
36.123244647798,268.62096185948906
36.17948895962434,267.7101325939902
36.23582084449797,267.7101325939902
36.29224043877119,266.8023917321111
36.34874787900852,266.8023917321111
36.40534330198716,265.8977288018152
36.46202684469727,265.8977288018152
36.51879864434228,264.99613336657495
36.5756588383393,264.0975950252501
36.632607564319315,264.0975950252501
36.68964496012769,263.20210341196855
36.74677116382435,263.20210341196855
36.80398631368421,262.3096481960056
36.8612905481975,262.3096481960056
36.91868400607005,261.4202190816664
36.97616682622369,260.53380580816594
37.03373914779649,260.53380580816594
37.091401110143245,259.6503981495115
37.149152852835634,259.6503981495115
37.20699451566272,258.76998591438326
37.264926238631205,257.89255894601865
37.32294816196576,257.89255894601865
37.38106042610945,257.01810712209425
37.4392631717239,257.01810712209425
37.49755653968987,256.1466203546082
37.55594067110736,257.01810712209425
37.61441570729614,257.89255894601865
37.672981789796005,259.6503981495115
38.56249550898796,247.59263573226002
38.6225377627599,246.75310847799892
38.682673503018904,246.75310847799892
38.742902875324546,245.9164278593354
38.803226025462976,245.08258422401113
38.863643099447394,245.08258422401113
38.92415424351831,244.25156795249612
38.98475960414395,244.25156795249612
39.045459328020605,243.4233694578772
39.10625356207291,243.4233694578772
39.167142453454346,242.59797918574884
39.22812614954744,241.77538761410233
39.28920479796425,241.77538761410233
39.350378546546644,240.9555852532149
39.41164754336668,240.9555852532149
39.47301193672699,240.13856264554204
39.534471875161096,240.13856264554204
39.596027507433774,239.3243103656074
39.657678982541434,239.3243103656074
39.71942644971249,238.51281901989347
39.781270058407706,237.7040792467346
39.84320995832056,237.7040792467346
39.90524629937758,236.89808171620842
39.96737923173878,236.89808171620842
40.02960890579791,236.0948171300272
40.091935472182946,236.0948171300272
40.15435908175633,235.29427622143228
40.216879885615455,236.89808171620842
40.279498035092956,238.51281901989347
41.29475183583058,227.4366530455409
41.35904824446414,227.4366530455409
41.423444763353366,226.66546989510104
41.48794154837105,226.66546989510104
41.55253875563274,225.8969016417921
41.617236541497036,225.8969016417921
41.682035062565994,225.13093941912504
41.74693447568552,224.36757439067506
41.811934937945665,224.36757439067506
41.87703660668116,223.60679774997897
41.94223963947162,223.60679774997897
42.00754419414208,222.84860072043477
42.072950428763285,222.84860072043477
42.1384585016521,222.09297455519993
42.20406857137191,222.09297455519993
42.26978079673294,221.3399105370896
42.33559533679273,221.3399105370896
42.40151235085643,220.5893999784775
42.46753199847726,220.5893999784775
42.53365443945689,219.84143422119482
42.59987983384574,219.84143422119482
42.66620834194351,219.09600463643073
42.732640124299394,219.09600463643073
42.799175341712655,218.35310262463196
42.86581415523283,218.35310262463196
42.9325567261603,217.61271961540493
42.99940321604654,217.61271961540493
43.06635378669458,218.35310262463196
43.13340860015939,219.84143422119482
44.28944783988939,211.0612278401536
44.3584070250127,210.34556982970602
44.427473580388856,210.34556982970602
44.49664767319458,209.63233844395458
44.56592947086691,209.63233844395458
44.6353191411036,208.92152545479703
44.704816851863434,208.92152545479703
44.77442277136681,208.92152545479703
44.844137068095954,208.2131226620307
44.913959910795484,208.2131226620307
44.98389146847275,207.5071218932572
45.05393191039823,207.5071218932572
45.12408140610598,206.80351500378933
45.19434012539397,206.80351500378933
45.26470823832463,206.1022938765567
45.33518591522508,206.1022938765567
45.40577332668773,206.1022938765567
45.47647064357056,205.40345042201122
45.54727803699758,205.40345042201122
45.618195678359285,204.70697657803518
45.689223739312936,204.70697657803518
45.760362391783175,204.70697657803518
45.831611807962226,204.01286430984766
45.9029721603105,204.01286430984766
45.974443621556894,203.32110560991097
46.04602636469926,203.32110560991097
46.11772056300482,203.32110560991097
46.18952639001053,202.63169249783985
46.2614440195236,204.01286430984766
46.3334736256218,205.40345042201122
47.57527934797352,197.8708124806456
47.64935461095064,197.8708124806456
47.72354520997327,197.8708124806456
47.797851324621014,197.19988000557808
47.872273134753,197.19988000557808
47.946810820508475,197.19988000557808
48.021464562307116,196.53122250164174
48.09623454084955,196.53122250164174
48.17112093711772,196.53122250164174
48.24612393237541,196.53122250164174
48.32124370816859,195.86483225495525
48.39648044632586,195.86483225495525
48.47183432895903,195.86483225495525
48.5473055384634,195.20070157779253
48.62289425751827,195.20070157779253
48.69860066908738,195.20070157779253
48.77442495641936,195.20070157779253
48.85036730304811,194.5388228084954
48.92642789279336,194.5388228084954
49.00260690976098,194.5388228084954
49.07890453834355,193.87918831138455
49.15532096322073,193.87918831138455
49.23185636935974,193.87918831138455
49.30851094201581,193.87918831138455
49.38528486673253,193.22179047667072
49.46217832934252,193.22179047667072
49.5391915159676,193.22179047667072
49.61632461301949,193.22179047667072
49.693577807200114,193.22179047667072
49.770951285502086,192.5666217203683
49.848445235209226,194.5388228084954
51.343971079126234,190.61441446728065
51.42391423893737,190.61441446728065
51.50398187117764,189.96808669776917
51.58417416965203,189.96808669776917
51.66449132846735,189.96808669776917
51.744933542032555,189.96808669776917
51.82550100505937,189.96808669776917
51.906193912562664,189.96808669776917
51.98701245986094,189.96808669776917
52.067956842576855,189.96808669776917
52.14902725663756,189.32395047073223
52.23022389827537,189.32395047073223
52.31154696402805,189.32395047073223
52.39299665073943,189.32395047073223
52.47457315555982,189.32395047073223
52.55627667594649,189.32395047073223
52.63810740966419,189.32395047073223
52.72006555478548,189.32395047073223
52.80215130969147,189.32395047073223
52.88436487307201,188.6819983551756
52.96670644392641,188.6819983551756
53.049176221563805,188.6819983551756
53.13177440560364,188.6819983551756
53.214501195976176,188.6819983551756
53.297356792923,188.6819983551756
53.38034139699741,188.6819983551756
53.463455209064975,188.6819983551756
53.546698430304076,188.6819983551756
53.6300712622063,188.6819983551756
53.71357390657695,188.6819983551756
53.797206565535554,188.6819983551756
55.49747687549695,187.40461686042008
55.58388709211489,187.40461686042008
55.6704318504446,187.40461686042008
55.75711135996903,187.40461686042008
55.843925830497405,187.40461686042008
55.93087547216553,187.40461686042008
56.017960495436476,187.40461686042008
56.105181111100954,186.7691727448737
56.1925375302779,186.7691727448737
56.28002996441501,186.7691727448737
56.36765862528908,186.7691727448737
56.45542372500678,186.7691727448737
56.54332547600494,186.7691727448737
56.631364091051196,186.7691727448737
56.71953978324447,186.7691727448737
56.80785276601548,186.7691727448737
56.89630325312727,186.7691727448737
56.984891458675655,186.1358832679416
57.07361759708988,186.1358832679416
57.162481883132976,186.1358832679416
57.25148453190243,186.1358832679416
57.34062575883062,186.1358832679416
57.42990577968534,186.1358832679416
57.51932481057039,186.1358832679416
57.60888306792594,186.1358832679416
57.69858076852927,185.50474112376057
57.78841812949509,185.50474112376057
57.878395368276244,185.50474112376057
57.96851270266411,185.50474112376057
58.05877035078917,185.50474112376057
58.149168531121575,186.1358832679416
59.893728144370115,182.38098641830248
59.986983375317315,182.38098641830248
60.08038380574313,182.38098641830248
60.17392966172487,181.76257622890247
60.26762116969175,181.76257622890247
60.361458556425674,181.76257622890247
60.45544204906151,181.14626292015816
60.54957187508788,181.14626292015816
60.64384826234757,181.14626292015816
60.73827143903812,180.5320393820497
60.83284163371243,180.5320393820497
60.92755907527913,180.5320393820497
61.02242399300341,179.91989852866618
61.1174366165073,179.91989852866618
61.21259717577044,179.91989852866618
61.307905901130546,179.30983329812335
61.40336302328393,179.30983329812335
61.49896877328617,178.70183665248152
61.594723382552495,178.70183665248152
61.690627082858555,178.70183665248152
61.78668010634078,178.09590157766553
61.88288268549713,178.09590157766553
61.979235053187516,177.4920210833832
62.075737442634434,177.4920210833832
62.17239008742352,176.89018820304437
62.26919322150405,176.89018820304437
62.366147079189645,176.89018820304437
62.46325189515865,176.2903959936813
62.5605079044549,176.89018820304437
62.65791534248817,178.09590157766553
64.33724028263049,171.56469704984772
64.43741411362998,171.56469704984772
64.53774391644878,170.98296230391531
64.63822993393681,170.98296230391531
64.73887240932218,170.40320008100468
64.83967158621162,170.40320008100468
64.94062770859121,170.40320008100468
65.04174102082692,169.82540369276293
65.14301176766516,169.82540369276293
65.2444401942334,169.82540369276293
65.34602654604086,169.2495664735163
65.44777106897895,169.2495664735163
65.54967400932198,169.2495664735163
65.65173561372767,168.6756817801927
65.75395612923785,168.6756817801927
65.85633580327891,168.6756817801927
65.95887488366257,168.6756817801927
66.06157361858631,168.10374299224458
66.16443225663414,168.10374299224458
66.26745104677707,168.10374299224458
66.37063023837378,168.10374299224458
66.47397008117123,167.53374351157362
66.57747082530514,167.53374351157362
66.68113272130084,167.53374351157362
66.78495602007358,167.53374351157362
66.88894097292938,167.53374351157362
66.99308783156553,167.53374351157362
67.09739684807121,166.9656767624541
67.20186827492817,166.9656767624541
67.30650236501111,166.9656767624541
67.41129937158867,168.6756817801927
69.43373637853124,170.98296230391531
69.54184551319554,169.2495664735163
69.65012297503924,169.2495664735163
69.75856902614966,169.2495664735163
69.86718392902227,169.2495664735163
69.97596794656124,169.82540369276293
70.08492134208007,169.82540369276293
70.19404437930226,170.40320008100468
70.30333732236186,170.40320008100468
70.4128004358043,170.40320008100468
70.52243398458677,170.98296230391531
70.63223823407911,170.98296230391531
70.74221345006433,171.56469704984772
70.85235989873921,171.56469704984772
70.96267784671511,172.14841102991005
71.07316756101834,172.14841102991005
71.18382930909115,172.7341109780436
71.29466335879205,172.7341109780436
71.40566997839672,173.32180365110105
71.51684943659848,173.32180365110105
71.62820200250904,173.91149582892345
71.73972794565914,173.91149582892345
71.85142753599918,174.50319431441878
71.96330104389982,174.50319431441878
72.07534874015268,175.09690593364112
72.18757089597108,175.09690593364112
72.2999677829906,175.69263753586827
72.41253967326976,175.69263753586827
72.52528683929066,176.2903959936813
72.63820955395971,176.2903959936813
74.58502116179072,182.38098641830248
74.70115090674295,181.14626292015816
74.81746146705802,181.14626292015816
74.93395312426756,181.14626292015816
75.0506261603415,181.14626292015816
75.16748085768883,181.14626292015816
75.28451749915831,181.76257622890247
75.40173636803907,181.76257622890247
75.51913774806123,181.76257622890247
75.6367219233968,181.76257622890247
75.75448917866025,181.76257622890247
75.87243979890907,181.76257622890247
75.99057406964472,181.76257622890247
76.10889227681315,181.76257622890247
76.22739470680555,181.76257622890247
76.34608164645891,181.76257622890247
76.464953383057,181.76257622890247
76.5840102043308,181.76257622890247
76.70325239845924,181.76257622890247
76.82268025407006,181.76257622890247
76.94229406024034,181.76257622890247
77.0620941064973,181.76257622890247
77.18208068281884,181.14626292015816
77.30225407963448,181.14626292015816
77.42261458782595,181.14626292015816
77.54316249872772,181.14626292015816
77.6638981041281,181.14626292015816
77.78482169626953,181.14626292015816
77.90593356784963,180.5320393820497
78.0272340120216,180.5320393820497
78.14872332239517,182.38098641830248
80.4932986616319,177.4920210833832
80.61862766333134,176.89018820304437
80.7441518037433,176.89018820304437
80.86987138670104,176.89018820304437
80.99578671651088,176.89018820304437
81.12189809795288,176.2903959936813
81.24820583628176,176.2903959936813
81.37471023722745,176.2903959936813
81.50141160699599,176.2903959936813
81.62831025227004,175.69263753586827
81.75540648020991,175.69263753586827
81.88270059845412,175.69263753586827
82.01019291512011,175.69263753586827
82.13788373880519,175.69263753586827
82.26577337858704,175.09690593364112
82.39386214402472,175.09690593364112
82.5221503451591,175.09690593364112
82.65063829251392,175.09690593364112
82.77932629709639,175.09690593364112
82.90821467039787,175.09690593364112
83.03730372439483,174.50319431441878
83.16659377154944,174.50319431441878
83.29608512481043,174.50319431441878
83.42577809761366,174.50319431441878
83.55567300388313,174.50319431441878
83.68577015803166,174.50319431441878
83.81606987496146,174.50319431441878
83.94657247006515,174.50319431441878
84.07727825922645,174.50319431441878
84.20818755882087,174.50319431441878
84.33930068571647,176.89018820304437
87.00485932850847,174.50319431441878
87.140326905859,174.50319431441878
87.27600540780217,174.50319431441878
87.41189516275006,174.50319431441878
87.54799649962607,174.50319431441878
87.68430974786564,174.50319431441878
87.82083523741728,174.50319431441878
87.95757329874321,174.50319431441878
88.09452426282009,174.50319431441878
88.23168846113998,174.50319431441878
88.36906622571112,175.09690593364112
88.50665788905867,175.09690593364112
88.64446378422541,175.09690593364112
88.78248424477285,175.09690593364112
88.9207196047818,175.09690593364112
89.05917019885312,175.09690593364112
89.19783636210882,175.09690593364112
89.33671843019262,175.09690593364112
89.47581673927088,175.09690593364112
89.61513162603326,175.09690593364112
89.75466342769379,175.09690593364112
89.89441248199145,175.09690593364112
90.0343791271912,175.09690593364112
90.17456370208451,175.09690593364112
90.31496654599049,175.09690593364112
90.45558799875656,175.09690593364112
90.59642840075918,175.09690593364112
90.73748809290488,175.09690593364112
90.878767416631,175.09690593364112
91.0202667139065,175.09690593364112
94.04317716676962,174.50319431441878
94.18960348681027,174.50319431441878
94.33625779433333,174.50319431441878
94.48314044431802,174.50319431441878
94.63025179229612,174.50319431441878
94.77759219435308,174.50319431441878
94.92516200712879,174.50319431441878
95.07296158781844,174.50319431441878
95.22099129417325,174.50319431441878
95.3692514845016,174.50319431441878
95.51774251766973,174.50319431441878
95.66646475310267,174.50319431441878
95.81541855078493,174.50319431441878
95.96460427126166,174.50319431441878
96.11402227563943,174.50319431441878
96.26367292558685,173.91149582892345
96.41355658333582,173.91149582892345
96.56367361168222,173.91149582892345
96.71402437398682,173.91149582892345
96.864609234176,173.91149582892345
97.01542855674295,173.91149582892345
97.16648270674837,173.91149582892345
97.3177720498212,173.91149582892345
97.46929695215984,173.91149582892345
97.62105778053281,173.91149582892345
97.77305490227971,173.91149582892345
97.92528868531201,173.91149582892345
98.0777594981141,173.91149582892345
98.23046770974416,173.91149582892345
98.3834136898348,173.91149582892345
101.49283902933998,177.4920210833832
101.65086455949832,174.50319431441878
101.80913613724397,175.09690593364112
101.96765414567597,175.09690593364112
102.12641896848987,175.09690593364112
102.28543098997834,175.09690593364112
102.44469059503267,175.09690593364112
102.60419816914337,175.09690593364112
102.76395409840113,175.69263753586827
102.9239587694978,175.69263753586827
103.08421256972733,175.69263753586827
103.24471588698665,175.69263753586827
103.40546910977672,175.69263753586827
103.5664726272033,176.2903959936813
103.72772682897809,176.2903959936813
103.88923210541962,176.2903959936813
104.05098884745387,176.2903959936813
104.21299744661577,176.2903959936813
104.37525829504993,176.89018820304437
104.53777178551117,176.89018820304437
104.70053831136617,176.89018820304437
104.863558266594,176.89018820304437
105.0268320457871,177.4920210833832
105.19036004415237,177.4920210833832
105.354142657512,177.4920210833832
105.51818028230451,178.09590157766553
105.68247331558564,178.09590157766553
105.8470221550294,178.09590157766553
106.01182719892894,178.09590157766553
106.17688884619771,178.70183665248152
106.3422074963699,178.70183665248152
109.36234990816153,185.50474112376057
109.53262835823614,184.2488697339801
109.70317193383691,183.624126000181
109.87398104776734,183.624126000181
110.0450561134737,184.2488697339801
110.21639754504602,184.2488697339801
110.38800575721903,184.8757390312409
110.55988116537323,184.8757390312409
110.73202418553586,185.50474112376057
110.90443523438194,185.50474112376057
111.07711472923535,186.1358832679416
111.25006308806942,186.1358832679416
111.42328072950862,186.7691727448737
111.5967680728292,186.7691727448737
111.7705255379599,187.40461686042008
111.94455354548361,187.40461686042008
112.11885251663801,188.0422229453007
112.29342287331662,188.0422229453007
112.46826503806983,188.6819983551756
112.643379434106,189.32395047073223
112.81876648529239,189.32395047073223
112.99442661615623,189.96808669776917
113.17036025188578,189.96808669776917
113.34656781833127,190.61441446728065
113.52304974200614,191.26294123554456
113.69980645008752,191.26294123554456
113.87683837041808,191.91367448420712
114.05414593150661,191.91367448420712
114.23172956252871,192.5666217203683
116.92890631322636,201.94461702030847
117.11096597958006,200.5774472903078
117.2933091149506,199.89733726566058
117.47593616070253,199.89733726566058
117.65884755888763,200.5774472903078
117.84204375224591,201.2598712509583
118.02552518420681,201.2598712509583
118.20929229889012,201.94461702030847
118.39334554110717,202.63169249783985
118.57768535636197,202.63169249783985
118.76231219085184,203.32110560991097
118.94722649146918,204.01286430984766
119.13242870580208,204.01286430984766
