ma_GeV,cl
0.001,0.3849320068137758
0.002045,0.38493521224607313
0.00309,0.38494061800914187
0.004135,0.3849482244321287
0.00518,0.38495803197823203
0.006225,0.38497004124478856
0.0072699999999999996,0.38498425296338545
0.008315,0.3850006679999972
0.00936,0.385019287355148
0.010405000000000001,0.3850401121640996
0.011449999999999998,0.38506314369706407
0.012495,0.38508838335944273
0.01354,0.38511583269208954
0.014585,0.3851454933716016
0.015629999999999998,0.385177367210634
0.016675,0.38521145615824154
0.01772,0.3852477623002464
0.018765,0.38528628785963087
0.01981,0.3853270351969586
0.020855,0.3853700068108198
0.0219,0.38541520533830487
0.022945,0.38546263355550475
0.023989999999999997,0.38551229437803725
0.025034999999999998,0.3855641908616013
0.02608,0.38561832620255965
0.027125,0.38567470373854706
0.02817,0.38573332694910856
0.029214999999999998,0.3857941994563649
0.03026,0.3858573250257064
0.031305,0.38592270756651603
0.03235,0.38599035113292124
0.033395,0.38606025992457527
0.03444,0.38613243828746735
0.035484999999999996,0.3862068907147646
0.03653,0.3862836218476827
0.037575,0.38636263647638763
0.03862,0.3864439395409284
0.039665,0.3865275361322021
0.040709999999999996,0.3866134314929493
0.041755,0.3867016310187828
0.0428,0.38679214025924863
0.043844999999999995,0.3868849649189199
0.04489,0.3869801108585248
0.045935,0.38707758409610826
0.046979999999999994,0.38717739080822766
0.048025,0.3872795373311848
0.049069999999999996,0.38738403016229167
0.050115,0.38749087596117404
0.05116,0.3876000815511105
0.052204999999999994,0.3877116539204087
0.05325,0.3878256002238203
0.054294999999999996,0.3879419277839932
0.05534,0.38806064409296354
0.056385,0.38818175681368666
0.057429999999999995,0.3883052737816092
0.058475,0.3884312030062815
0.059519999999999997,0.3885595526730121
0.060564999999999994,0.3886903311445646
0.06161,0.38882354696289734
0.06265499999999999,0.3889592088509479
0.06369999999999999,0.38909732571446176
0.064745,0.3892379066438658
0.06579,0.38938096091619057
0.06683499999999999,0.38952649799703665
0.06788,0.3896745275425925
0.068925,0.38982505940169887
0.06996999999999999,0.3899781036179643
0.071015,0.39013367043193237
0.07206,0.3902917702832996
0.07310499999999999,0.3904524138131871
0.07415,0.3906156118664675
0.075195,0.39078137549414454
0.07624,0.3909497159557921
0.07728499999999999,0.39112064472204866
0.07833,0.391294173477171
0.079375,0.39147031412164884
0.08041999999999999,0.3916490787748799
0.081465,0.39183047977790725
0.08251,0.3920145296962221
0.08355499999999999,0.3922012413226299
0.0846,0.39239062768018523
0.085645,0.3925827020251936
0.08668999999999999,0.39277747785028316
0.087735,0.392974968887549
0.08878,0.39317518911176835
0.08982499999999999,0.39337815274369203
0.09086999999999999,0.39358387425341157
0.091915,0.3937923683638048
0.09295999999999999,0.3940036500540603
0.09400499999999999,0.39421773456328496
0.09505,0.3944346373941943
0.096095,0.39465437431688905
0.09713999999999999,0.3948769613727186
0.098185,0.39510241487823505
0.09923,0.395330751429239
0.10027499999999999,0.39556198790491953
0.10132,0.39579614147209047
0.102365,0.3960332295895255
0.10340999999999999,0.39627327001239543
0.10445499999999999,0.39651628079680806
0.1055,0.39676228030445565
0.10654499999999999,0.39701128720737017
0.10758999999999999,0.3972633204927924
0.108635,0.39751839946815337
0.10968,0.3977765437661757
0.11072499999999999,0.39803777335009405
0.11177,0.39830210851900055
0.112815,0.3985695699133161
0.11385999999999999,0.39884017852039333
0.114905,0.3991139556802525
0.11595,0.
0.11699499999999999,0.
0.11803999999999999,0.
0.119085,0.
0.12012999999999999,0.
0.12117499999999999,0.
0.12222,0.
0.12326499999999999,0.
0.12430999999999999,0.
0.125355,0.
0.12639999999999998,0.
0.127445,0.
0.12849,0.
0.12953499999999998,0.
0.13058,0.
0.131625,0.
0.13266999999999998,0.
0.133715,0.
0.13476,0.
0.13580499999999998,0.
0.13685,0.
0.137895,0.
0.13893999999999998,0.
0.139985,0.
0.14103,0.
0.14207499999999998,0.
0.14312,0.
0.144165,0.
0.14520999999999998,0.
0.146255,0.
0.1473,0.
0.14834499999999998,0.
0.14939,0.
0.15043499999999999,2.253455683349096
0.15148,2.2556591322249786
0.152525,2.257885824199515
0.15356999999999998,2.2601359792100855
0.154615,2.26240982114039
0.15566,2.2647075779048795
0.15670499999999998,2.2670294815355385
0.15775,2.2693757682710967
0.158795,2.271746678648746
0.15983999999999998,2.2741424575984572
0.160885,2.27656335453997
0.16193,2.2790096234825534
0.16297499999999998,2.2814815231276304
0.16402,2.283979316974364
0.165065,2.2865032734283055
0.16610999999999998,2.2890536659132046
0.167155,2.2916307729861054
0.1682,2.294234878455829
0.16924499999999998,2.2968662715049653
0.17029,2.2995252468155005
0.171335,2.3022121046982087
0.17237999999999998,2.304927151225935
0.173425,2.3076706983709236
0.17447,2.310443064146319
0.17551499999999998,2.3132445727520072
0.17656,2.316075554724949
0.17760499999999999,2.3189363470941666
0.17864999999999998,2.3218272935405655
0.179695,2.324748744561759
0.18073999999999998,2.3277010576420962
0.18178499999999997,2.3306845974280743
0.18283,2.3336997359093568
0.18387499999999998,2.336746852605591
0.18491999999999997,2.3398263347592647
0.185965,2.342938577534831
0.18700999999999998,2.346083984224327
0.188055,2.3492629664597797
0.1891,2.3524759444326144
0.19014499999999998,2.355723347120392
0.19119,2.3590056125211327
0.192235,2.362323187895547
0.19327999999999998,2.365676530017491
0.194325,2.369066105432974
0.19537,2.372492390728079
0.19641499999999998,2.375955872806147
0.19746,2.3794570491746323
0.198505,2.3829964282420066
0.19954999999999998,2.3865745296251593
0.200595,2.390191884467712
0.20163999999999999,2.393849035769738
0.20268499999999998,2.3975465387293604
