ma_GeV,cl,ctau
67.05402784677031,257.4510569891042,755.7664127388329
68.26481084732232,259.4828325214187,762.0913700976507
69.49745674741224,258.26813422605636,758.8753692386227
70.75236032164129,250.68701129680352,736.9337849041174
72.02992347298746,255.85232208758202,752.4520936797742
73.33055536152145,261.12305390436825,768.2870105042607
74.65467253544668,263.1782350625833,774.6633704866606
76.0026990645055,268.59812626568333,790.9460647583296
77.37506667579444,270.7105832177895,797.4915624367749
78.77221489203158,276.28423108432816,814.2356835538395
80.19459117232084,281.972114007124,831.3226820253283
81.64265105545793,284.18818241254314,838.1760620862648
83.11685830582387,290.0380867296906,855.7490745222002
84.61768506191305,292.3170999663679,862.7883231607103
86.14561198754312,302.10127188740034,891.9854074166706
87.70112842579525,304.4751568777465,899.3087284134091
89.28473255573412,310.7428370543699,918.1348584809583
90.89693155195778,317.1399554373166,937.3492403375274
92.53824174702837,327.75639591426966,969.0440950081259
94.2091887968359,334.50518378713116,989.313407183773
95.91030784894812,341.3939862727627,1010.0023174761646
97.6421437139999,348.42595737412154,1031.1200974168623
