ma_GeV,cl_TeV-1,ctau_TeV-1
2.616685207550594e-05,0.16636269353258765,2012280.1084888303
6.224189982129904e-05,0.018881964363639626,228761.91831044655
0.00012167660975974116,0.0034936110423411343,42564.93401075774
0.00030397665852173466,0.000338651124999649,4299.690738161246
0.0006772815277441413,3.6016871841721933e-05,579.9134637122752
0.0012401982787468464,3.643734589480824e-06,128.01396863576883
0.002718438589790119,2.820338045961821e-06,18.200998969318878
0.0064662261202773465,2.0462093049597157e-06,2.069160796539936
0.01394372144425787,1.4921005785970065e-06,0.303969909779328
0.024310775710207098,1.15745934597427e-06,0.07551476313694482
0.03718897437099754,9.624508185848267e-07,0.026404536873430428
0.05073707702363958,8.828097467863444e-07,0.012831582238332265
0.06590751106716998,8.125050678529058e-07,0.00687820013479753
0.07889353574362021,7.78962293340875e-07,0.004519546799213431
0.08845972035830856,7.602865023872068e-07,0.0034533104785055856
0.09918584649697276,7.459130527673886e-07,0.002638571125962855
0.11121256211835889,7.523853984342626e-07,0.0020568531212021633
0.12068597537901747,7.579567343969324e-07,0.0017117732562951114
0.13312522507005808,8.085710467410806e-07,0.0014351324229172548
0.1432890547570672,8.814651355670976e-07,0.001289307971604016
0.1567711962247804,1.0362717491895357e-06,0.0011668608480618708
0.172929793344941,1.3065954335639939e-06,0.00103886066801289
0.18311414499634152,1.6572058483126477e-06,0.001003759657104684
0.19389828351241858,2.431828338357899e-06,0.0009698265583084425
0.20364593225155805,5.849746051576441e-06,0.0009524945245774377
0.21388361449806345,1.8434508569932773e-06,0.0009354563787444621
0.2246359652018349,1.2699893883643279e-06,0.0009373186753615148
0.2321028500882581,1.1768956501066309e-06,0.0009511858132005377
0.24377111766149212,1.1372133900299714e-06,0.0009723540738797915
0.2518740537722698,1.1913022856157458e-06,0.0010271005203076433
0.2602463309528373,1.2165168758289507e-06,0.001042257049813746
0.26889690208285694,1.3603339132031344e-06,0.0011459735163839887
0.27783501763512286,1.533353651698865e-06,0.0012599943500355942
0.2847330431885223,1.684422936836191e-06,0.0013528826287708489
0.2894266124716752,2.0260415616140036e-06,0.0015999900475826324
0.29180233137447503,2.360886795627159e-06,0.0018478965173098344
0.2894266124716752,2.9069848953628285e-06,0.0022956818799651506
0.2847330431885223,3.4676878498301166e-06,0.002785152440898597
0.27783501763512286,4.097053170009162e-06,0.0033666492007812304
0.26889690208285694,4.910625496270928e-06,0.004136812817049968
0.2602463309528373,5.699671754523641e-06,0.004883222901226583
0.2518740537722698,6.959411198751317e-06,0.006000168848478067
0.2321028500882581,1.1126221811827596e-05,0.00899238971694213
0.21740929438381226,1.8930258539737352e-05,0.011562883975563128
0.20364593225155805,9.504699847819148e-05,0.015476183894102572
0.1907538766461037,4.861589798323691e-05,0.022443557864005908
0.17867796843871755,4.19674472368126e-05,0.02885647217307066
0.16198226060027135,4.237828161727703e-05,0.04292030953078417
0.14926723807389433,4.7363706475360906e-05,0.061780222170888445
0.12267537562776645,6.549780925224304e-05,0.14224403900119537
0.10763478873493719,8.30788472111707e-05,0.24471373480207442
0.08702518805070801,0.00012622046837475038,0.5938760133239019
0.06073400944562793,0.0002711665689045691,2.720352286932871
0.04830851290056042,0.00044169172020226986,7.099644557167125
0.036585888751852,0.0008127020963876469,23.052064301651825
0.0281646359500544,0.0014111515998996161,68.2089238716901
0.015892178411161233,0.004678084945519428,728.2012494383669
0.009573375390206279,0.013351123037503555,5927.537806798029
0.008608178076158102,0.016827137334607445,9326.355453052196
