ma_GeV,cl_TeV-1,ctau_TeV-1
0.00223065320024569,0.001607344461144738,15902.650520025358
0.0031749885269671345,0.0010183446393746028,4702.060756985775
0.004306717067640506,0.0006843895191704685,1642.1262666526818
0.0062290969040821355,0.00042073319592666846,460.4064168459082
0.007892462799457538,0.0003190162556708837,212.06473948455258
0.009801424493146435,0.00024221759179838295,102.39193567110075
0.012026503245705061,0.00018706930846472592,51.72042381120513
0.014697632591075404,0.0001430698103456787,26.151314180658336
0.01781849748706982,0.00011147501366200717,13.722694414161833
0.021602040378224108,9.045910052093532e-05,7.510642230340118
0.024364616607841665,8.01125146854053e-05,5.203158794109512
0.02930211407145677,6.961828050970602e-05,3.1042671149504577
0.03137008384313731,6.598301307819713e-05,2.56054899056403
0.03385452499872487,6.29978771716796e-05,2.093083544184696
0.036978070905135385,6.0603561192359716e-05,1.6820339988824107
0.03974688844310215,5.909523728565369e-05,1.4155264255482103
0.04376379576087581,5.7290970883336124e-05,1.127312265797244
0.04704070994987101,5.6284618223171595e-05,0.9553767382942008
0.05117516286148502,5.813621927215116e-05,0.8302169662796499
0.054131427167087305,6.168880939836635e-05,0.7848662416446356
0.05567299678704577,6.536222827346545e-05,0.7848606300372638
0.0563470365411273,7.066211007091046e-05,0.8277034840339406
0.0563470365411273,7.633490814010212e-05,0.894152033636819
0.0563470365411273,8.362908279096777e-05,0.9795926434008768
0.056121454725667,9.354689854787761e-05,1.104869000696586
0.05522812240704211,0.00010166888207032072,1.2411814080466739
0.054131427167087305,0.00011203474495987931,1.4254171877825932
0.05179474679231213,0.00014592206410337082,2.032954769554053
0.04877006227022365,0.00017956068176586126,2.830489309630091
0.04519103258750683,0.00023034284202209774,4.244493528086939
0.039746888443102237,0.00033465803855132917,8.016167103267017
0.03757620287812718,0.0003869448217862754,10.393808681982934
0.03399060424414169,0.0004962870498565107,16.35473595179929
0.03149617680525084,0.000610886095841849,23.513216258418574
0.027480484808533403,0.0008755716093752167,44.49588677794914
0.024560878824173245,0.0011625792372285727,74.28200692823611
0.021951460202346975,0.0014900750178561612,119.72998500887323
0.01993662169052273,0.0018446602586273777,180.4431352934548
0.018847828614809704,0.002073161729440662,227.4840204581891
