ma_GeV,cl_TeV-1,ctau_TeV-1
8.010686295493979e-06,10.003671137988624,120962598.8470812
0.0001731937078894794,0.005993374739165567,73599.1442663247
0.0008809558187480769,6.500123253104526e-05,1438.719581549186
0.0020508155677140586,1.50901873779966e-05,179.05172269070835
0.0031958556576241266,1.3100453608921062e-05,59.64197671075882
0.004674388131860703,1.1541120331891587e-05,23.244982213377735
0.006623704014748507,1.0195887208860994e-05,9.799594371838412
0.008625411361174248,9.275402447776795e-06,5.119389373538157
0.010431544711253257,8.606592281004052e-06,3.1959960392343634
0.01288521718440499,7.977976895139987e-06,1.9126929642913508
0.016255830952355103,7.3845933177853315e-06,1.0973240867844134
0.019659749581494832,6.909655597197314e-06,0.6955050992561929
0.023034846423702165,6.449094282569864e-06,0.46966506763972715
0.02756556969794432,6.1124101489349364e-06,0.3086774917953585
0.03195855657624133,5.6978055190281225e-06,0.2128948043478156
0.03705163178662637,5.232001730030331e-06,0.14462539721841308
0.04295636490267305,4.879894382953137e-06,0.09974721883891137
0.04980210578249428,4.4872526180251426e-06,0.06776026510136494
0.05897150369276572,4.138439113559939e-06,0.04412595576822493
0.06694036458782851,3.873619689194826e-06,0.03174601655374579
0.07598606327722242,3.691186762762778e-06,0.02318771673766345
0.08625411361174268,3.478248481079624e-06,0.0166817243548052
0.0938592466807652,3.370530256959119e-06,0.013461221428179949
0.101061829512275,3.3193826158043815e-06,0.011263688362593026
0.1065425128971256,3.413248181056454e-06,0.010288857021938031
0.10881712506287582,3.7027125856320072e-06,0.010639084408829517
0.1065425128971256,4.032146365974987e-06,0.012154456766810037
0.10431544711253216,4.52747319721715e-06,0.014312792476006224
0.101061829512275,4.9967646463825675e-06,0.016955562618814535
0.0938592466807652,5.556527822463509e-06,0.02219165700577512
0.08625411361174284,6.092305272445546e-06,0.029218774274747256
0.07926520165084663,6.903052179225593e-06,0.03965411304413053
0.05653189946945134,1.0881667086029089e-05,0.12660450912821575
0.01591603415265799,5.4482792768263136e-05,8.454828238617678
0.006087005157433826,0.00014973401077069347,172.0502673177305
0.0014781713164339337,0.0005857903226185714,14100.168893459851
0.00034410996363008084,0.09471110532677038,1219921.898836577
0.0001248332493762113,2.229561230519469,27175105.345160216
6.023050628323039e-05,20.55246970614796,248968449.58285743
4.205844492778345e-05,61.61370251032477,745671658.1283634
3.514564837031013e-05,107.46954340406228,1300278759.3853018
