ma_GeV,gae_sup,gae_inf
0.00031160287965743843,1.7480865409677808e-08,7.328052268618046e-10
0.00031556288886565504,1.7480865409677808e-08,7.328052268618046e-10
0.0003195732239018819,1.7480865409677808e-08,7.328052268618046e-10
0.0003236345243325524,1.7480865409677808e-08,7.603382956801461e-10
0.00032774743785203797,1.7480865409677808e-08,7.603382956801461e-10
0.00033191262038594196,1.7480865409677808e-08,7.603382956801461e-10
0.0003361307361957079,1.7480865409677808e-08,7.603382956801461e-10
0.00034040245798455323,1.7480865409677808e-08,7.603382956801461e-10
0.00034472846700475294,1.7480865409677808e-08,7.603382956801461e-10
0.00034910945316628635,1.7480865409677808e-08,7.603382956801461e-10
0.0003535461151468617,1.7480865409677808e-08,7.603382956801461e-10
0.0003580391605033421,1.7480865409677808e-08,7.603382956801461e-10
0.00036258930578458626,1.7480865409677808e-08,7.603382956801461e-10
0.00036719727664572314,1.7480865409677808e-08,7.603382956801461e-10
0.0003718638079638794,1.7480865409677808e-08,7.603382956801461e-10
0.0003765896439553771,1.7480865409677808e-08,7.603382956801461e-10
0.0003813755382944206,1.7480865409677808e-08,7.603382956801461e-10
0.0003862222542332937,1.7480865409677808e-08,7.603382956801461e-10
0.0003911305647240806,1.7480865409677808e-08,7.603382956801461e-10
0.00039610125254193696,1.7480865409677808e-08,7.603382956801461e-10
0.00040113511040992773,1.7480865409677808e-08,7.603382956801461e-10
0.00040623294112544816,1.8137659128781e-08,7.603382956801461e-10
0.0004113955576882546,1.8137659128781e-08,7.603382956801461e-10
0.0004166237834301216,1.8137659128781e-08,7.603382956801461e-10
0.00042191845214614585,1.8137659128781e-08,7.603382956801461e-10
0.00042728040822772,1.8137659128781e-08,7.603382956801461e-10
0.00043271050679719557,1.8137659128781e-08,7.603382956801461e-10
0.0004382096138442569,1.8137659128781e-08,7.603382956801461e-10
0.0004437786063640308,1.8137659128781e-08,7.603382956801461e-10
0.0004494183724969467,1.8137659128781e-08,7.603382956801461e-10
0.00045512981167037796,1.8137659128781e-08,7.603382956801461e-10
0.00046091383474208375,1.8137659128781e-08,7.603382956801461e-10
0.0004667713641454693,1.8137659128781e-08,7.603382956801461e-10
0.0004727033340366974,1.8137659128781e-08,7.603382956801461e-10
0.00047871069044366603,1.8137659128781e-08,7.603382956801461e-10
0.0004847943914168813,1.8137659128781e-08,7.603382956801461e-10
0.0004909554071822463,1.8137659128781e-08,7.603382956801461e-10
0.0004971947202957926,1.8137659128781e-08,7.603382956801461e-10
0.0005035133258003769,1.8137659128781e-08,7.603382956801461e-10
0.0005099122313843731,1.8137659128781e-08,7.603382956801461e-10
0.0005163924575423735,1.881913000083651e-08,7.603382956801461e-10
0.0005229550377379395,1.881913000083651e-08,7.603382956801461e-10
0.0005296010185684188,1.9526205199567403e-08,7.603382956801461e-10
0.0005363314599318536,1.9526205199567403e-08,7.603382956801461e-10
0.0005431474351960144,1.9526205199567403e-08,7.603382956801461e-10
0.00055005003136958,1.9526205199567403e-08,7.603382956801461e-10
0.0005570403492754927,1.9526205199567403e-08,7.603382956801461e-10
0.0005641195037265176,1.9526205199567403e-08,7.603382956801461e-10
0.0005712886237030321,1.9526205199567403e-08,7.603382956801461e-10
0.0005785488525330746,1.9526205199567403e-08,7.603382956801461e-10
0.0005859013480746845,1.9526205199567403e-08,7.603382956801461e-10
0.0005933472829005532,1.9526205199567403e-08,7.603382956801461e-10
0.000600887844485027,1.9526205199567403e-08,7.603382956801461e-10
0.0006085242353934873,1.9526205199567403e-08,7.603382956801461e-10
0.0006162576734741313,1.9526205199567403e-08,7.603382956801461e-10
0.0006240893920521962,1.9526205199567403e-08,7.603382956801461e-10
0.000632020640126649,1.9526205199567403e-08,7.603382956801461e-10
0.0006400526825693759,1.9526205199567403e-08,7.603382956801461e-10
0.000648186800326904,2.0259846734608112e-08,7.603382956801461e-10
0.0006564242906246857,2.0259846734608112e-08,7.603382956801461e-10
0.0006647664671739799,2.0259846734608112e-08,7.603382956801461e-10
0.0006732146603813609,2.0259846734608112e-08,7.603382956801461e-10
0.0006817702175608947,2.0259846734608112e-08,7.603382956801461e-10
0.0006904345031490022,2.0259846734608112e-08,7.603382956801461e-10
0.0006992088989220652,2.0259846734608112e-08,7.603382956801461e-10
0.0007080948042167863,2.0259846734608112e-08,7.603382956801461e-10
0.0007170936361533571,2.0259846734608112e-08,7.603382956801461e-10
0.0007262068298614597,2.0259846734608112e-08,7.603382956801461e-10
0.00073543583870914,2.0259846734608112e-08,7.603382956801461e-10
0.0007447821345345905,2.0259846734608112e-08,7.603382956801461e-10
0.0007542472078808785,2.0259846734608112e-08,7.603382956801461e-10
0.0007638325682336567,2.0259846734608112e-08,7.603382956801461e-10
0.0007735397442618951,2.102105276036459e-08,7.603382956801461e-10
0.0007833702840616755,2.102105276036459e-08,7.603382956801461e-10
0.0007933257554030759,2.102105276036459e-08,7.603382956801461e-10
0.0008034077459802009,2.102105276036459e-08,7.603382956801461e-10
0.0008136178636643884,2.102105276036459e-08,7.603382956801461e-10
0.0008239577367606272,2.102105276036459e-08,7.603382956801461e-10
0.0008344290142672421,2.102105276036459e-08,7.603382956801461e-10
0.0008450333661388745,2.102105276036459e-08,7.603382956801461e-10
0.0008557724835528053,2.102105276036459e-08,7.603382956801461e-10
0.0008666480791786643,2.102105276036459e-08,7.603382956801461e-10
0.0008776618874515648,2.102105276036459e-08,7.603382956801461e-10
0.0008888156648487105,2.102105276036459e-08,7.603382956801461e-10
0.000900111190169521,2.1810858934050978e-08,7.603382956801461e-10
0.0009115502648193082,2.1810858934050978e-08,7.603382956801461e-10
0.0009231347130965669,2.1810858934050978e-08,7.603382956801461e-10
0.0009348663824839152,2.1810858934050978e-08,7.603382956801461e-10
0.0009467471439427256,2.1810858934050978e-08,7.603382956801461e-10
0.000958778892211508,2.1810858934050978e-08,7.603382956801461e-10
0.0009709635461080807,2.1810858934050978e-08,7.603382956801461e-10
0.0009833030488355832,2.1810858934050978e-08,7.603382956801461e-10
0.0009957993682923774,2.263033982475103e-08,7.603382956801461e-10
0.0010084544973858855,2.263033982475103e-08,7.603382956801461e-10
0.0010212704543504226,2.263033982475103e-08,7.603382956801461e-10
0.0010342492830690572,2.263033982475103e-08,7.603382956801461e-10
0.0010473930533995736,2.263033982475103e-08,7.603382956801461e-10
0.0010607038615045698,2.263033982475103e-08,7.603382956801461e-10
0.0010741838301857526,2.263033982475103e-08,7.889058411244282e-10
0.0010878351092224847,2.263033982475103e-08,8.185467307069021e-10
0.0011016598757146241,2.263033982475103e-08,8.185467307069021e-10
0.001115660334429732,2.436282741982091e-08,8.185467307069021e-10
0.0011298387181546857,2.436282741982091e-08,8.185467307069021e-10
0.0011441972880517639,2.436282741982091e-08,8.185467307069021e-10
0.001158738334019254,2.436282741982091e-08,8.185467307069021e-10
0.0011734641750566484,2.263033982475103e-08,8.185467307069021e-10
0.0011883771596344714,2.436282741982091e-08,8.185467307069021e-10
0.0012034796660688161,2.436282741982091e-08,8.185467307069021e-10
0.001218774102900636,2.436282741982091e-08,8.185467307069021e-10
0.001234262909279858,2.436282741982091e-08,8.185467307069021e-10
0.00124994855535438,2.436282741982091e-08,8.185467307069021e-10
0.001265833542664003,2.436282741982091e-08,8.185467307069021e-10
0.0012819204045393798,2.436282741982091e-08,8.185467307069021e-10
0.0012982117065060287,2.436282741982091e-08,8.185467307069021e-10
0.0013147100466934817,2.436282741982091e-08,8.185467307069021e-10
0.0013314180562496328,2.436282741982091e-08,8.185467307069021e-10
0.0013483383997603558,2.527819125644623e-08,8.185467307069021e-10
0.0013654737756744455,2.527819125644623e-08,8.185467307069021e-10
0.0013828269167339684,2.527819125644623e-08,8.185467307069021e-10
0.0014004005904100793,2.527819125644623e-08,8.185467307069021e-10
0.001418197599344374,2.527819125644623e-08,8.185467307069021e-10
0.0014362207817958598,2.527819125644623e-08,8.185467307069021e-10
0.0014544730120935906,2.527819125644623e-08,8.185467307069021e-10
0.0014729572010950694,2.6227947281587446e-08,8.185467307069021e-10
0.0014916762966504693,2.6227947281587446e-08,8.185467307069021e-10
0.0015106332840727557,2.6227947281587446e-08,8.185467307069021e-10
0.0015298311866137804,2.6227947281587446e-08,8.185467307069021e-10
0.0015492730659464344,2.7213387683753087e-08,8.185467307069021e-10
0.0015689620226529146,2.7213387683753087e-08,8.185467307069021e-10
0.001588901196719207,2.527819125644623e-08,8.185467307069021e-10
0.0016090937680358509,2.527819125644623e-08,8.185467307069021e-10
0.0016295429569050648,2.527819125644623e-08,8.185467307069021e-10
0.0016502520245543183,2.527819125644623e-08,8.185467307069021e-10
0.0016712242736564365,2.527819125644623e-08,8.185467307069021e-10
0.0016924630488563003,2.527819125644623e-08,8.185467307069021e-10
0.0017139717373042547,2.7213387683753087e-08,8.185467307069021e-10
0.0017357537691962883,2.8235853201753932e-08,8.185467307069021e-10
0.0017578126183210778,2.8235853201753932e-08,8.185467307069021e-10
0.0017801518026139937,2.8235853201753932e-08,8.185467307069021e-10
0.0018027748847181276,2.8235853201753932e-08,8.185467307069021e-10
0.0018256854725524688,2.8235853201753932e-08,8.185467307069021e-10
0.0018488872198872913,2.8235853201753932e-08,8.185467307069021e-10
0.0018723838269268562,2.8235853201753932e-08,8.185467307069021e-10
0.0018961790408995156,2.8235853201753932e-08,8.493012922758718e-10
0.0019202766566553274,2.8235853201753932e-08,8.493012922758718e-10
0.0019446805172712441,2.9296734948842084e-08,8.493012922758718e-10
0.0019693945146640143,2.9296734948842084e-08,8.493012922758718e-10
0.001994422590210859,2.9296734948842084e-08,8.493012922758718e-10
0.0020197687353780414,2.9296734948842084e-08,8.493012922758718e-10
0.0020454369923574313,3.039747630538716e-08,8.493012922758718e-10
0.0020714314547111393,3.039747630538716e-08,8.493012922758718e-10
0.002097756268024365,3.039747630538716e-08,8.493012922758718e-10
0.002124415630566531,3.153957488266438e-08,8.493012922758718e-10
0.0021514137939608207,3.153957488266438e-08,8.493012922758718e-10
0.0021787550638622233,3.272458456042613e-08,8.493012922758718e-10
0.002206443800644207,3.272458456042613e-08,8.493012922758718e-10
0.002234484420094095,3.272458456042613e-08,8.493012922758718e-10
0.002262881394117303,3.395411760103007e-08,8.493012922758718e-10
0.0022916392514505148,3.395411760103007e-08,8.493012922758718e-10
0.002320762578383919,3.522984684299892e-08,8.493012922758718e-10
0.002350256019492641,3.522984684299892e-08,8.493012922758718e-10
0.0023801242783774404,3.522984684299892e-08,8.493012922758718e-10
0.0024103721184148504,3.655350797699742e-08,8.493012922758718e-10
0.0024410043635168365,3.792690190732254e-08,8.493012922758718e-10
0.002472025898900111,3.792690190732254e-08,8.493012922758718e-10
0.0025034416718652244,3.792690190732254e-08,8.493012922758718e-10
0.0025352566925855658,3.935189720211965e-08,8.493012922758718e-10
0.0025674760349063703,3.935189720211965e-08,8.493012922758718e-10
0.002600104837153904,4.083043263565933e-08,8.493012922758718e-10
0.002633148302954918,4.083043263565933e-08,8.493012922758718e-10
0.00266661170206652,4.236451982613221e-08,8.493012922758718e-10
0.0027005003712165924,4.236451982613221e-08,8.812113688836467e-10
0.0027348197149548994,4.395624597255183e-08,8.812113688836467e-10
0.002769575206514989,4.395624597255183e-08,8.812113688836467e-10
0.0028047723886870696,4.560777669448874e-08,8.812113688836467e-10
0.0028404168747019703,4.732135897849965e-08,8.812113688836467e-10
0.0028765143491263348,4.732135897849965e-08,8.812113688836467e-10
0.0029130705687692026,4.9099324235259734e-08,8.812113688836467e-10
0.002950091363600087,4.9099324235259734e-08,8.812113688836467e-10
0.0029875826376787465,4.9099324235259734e-08,8.812113688836467e-10
0.0030255503700967593,5.094409147155895e-08,8.812113688836467e-10
0.0030640006159310656,5.285817058147616e-08,8.812113688836467e-10
0.003102939507209626,5.285817058147616e-08,8.812113688836467e-10
0.003142373253889367,5.285817058147616e-08,8.812113688836467e-10
0.003182308144846522,5.4844165761210154e-08,8.812113688836467e-10
0.0032227505488795945,5.4844165761210154e-08,8.812113688836467e-10
0.003263706915725043,5.6904779052213306e-08,8.812113688836467e-10
0.0033051837770858837,5.6904779052213306e-08,8.812113688836467e-10
0.0033471877476733735,5.6904779052213306e-08,8.812113688836467e-10
0.003389725526261903,5.6904779052213306e-08,8.812113688836467e-10
0.0034328038967573263,5.904281401744777e-08,8.812113688836467e-10
0.003476429729278853,5.904281401744777e-08,8.812113688836467e-10
0.0035206099812546904,5.904281401744777e-08,8.812113688836467e-10
0.0035653516985316084,6.126117955576768e-08,8.812113688836467e-10
0.003610662016498623,6.356289385961477e-08,9.143203757160364e-10
0.003656548161224921,6.356289385961477e-08,9.143203757160364e-10
0.003703017450612287,6.356289385961477e-08,9.143203757160364e-10
0.0037500772955621547,6.356289385961477e-08,9.48673359160775e-10
0.0037977352011574904,6.59510885214137e-08,9.48673359160775e-10
0.003845998767859715,6.59510885214137e-08,9.48673359160775e-10
0.003894875692720799,6.59510885214137e-08,9.48673359160775e-10
0.003944373770610803,6.59510885214137e-08,9.48673359160775e-10
0.003994500895460992,6.842901279425333e-08,9.48673359160775e-10
0.004045265061522758,6.842901279425333e-08,9.48673359160775e-10
0.004096674364642538,6.842901279425333e-08,9.48673359160775e-10
0.004148737003552949,6.842901279425333e-08,9.48673359160775e-10
0.004201461281180293,6.842901279425333e-08,9.48673359160775e-10
0.004254855605968723,7.100003801265118e-08,9.48673359160775e-10
0.004308928493221214,7.366766217941473e-08,9.48673359160775e-10
0.004363688566457572,7.366766217941473e-08,9.48673359160775e-10
0.0044191445587897305,7.366766217941473e-08,9.48673359160775e-10
0.004475305314314474,7.366766217941473e-08,9.48673359160775e-10
0.004532179789523911,7.366766217941473e-08,9.48673359160775e-10
0.004589777054733842,7.643551472484243e-08,9.48673359160775e-10
0.004648106295530296,7.643551472484243e-08,9.48673359160775e-10
0.004707176814234435,7.643551472484243e-08,9.48673359160775e-10
0.0047669980313861,7.643551472484243e-08,9.48673359160775e-10
0.004827579487246175,7.643551472484243e-08,9.48673359160775e-10
0.004888930843318073,7.643551472484243e-08,9.48673359160775e-10
0.00495106188388855,7.643551472484243e-08,9.48673359160775e-10
0.005013982517588094,7.643551472484243e-08,9.48673359160775e-10
0.005077702778971148,7.93073614447367e-08,9.843170580952898e-10
0.005142232830116433,7.93073614447367e-08,9.843170580952898e-10
0.005207582962247565,7.93073614447367e-08,9.843170580952898e-10
0.005273763597374311,7.93073614447367e-08,9.843170580952898e-10
0.005340785289954683,7.93073614447367e-08,9.843170580952898e-10
0.005408658728578156,7.93073614447367e-08,9.843170580952898e-10
0.005477394737670296,7.93073614447367e-08,9.843170580952898e-10
0.005547004279219004,7.93073614447367e-08,9.843170580952898e-10
0.005617498454522751,7.93073614447367e-08,9.843170580952898e-10
0.005688888505961005,7.93073614447367e-08,9.843170580952898e-10
0.0057611858187871555,8.228710962394942e-08,9.843170580952898e-10
0.005834401922944227,8.228710962394942e-08,9.843170580952898e-10
0.005908548494903688,8.228710962394942e-08,9.843170580952898e-10
0.005983637359527582,8.228710962394942e-08,9.843170580952898e-10
0.006059680491954367,7.93073614447367e-08,9.843170580952898e-10
0.006136690019508702,7.93073614447367e-08,9.843170580952898e-10
0.006214678223635503,7.93073614447367e-08,9.843170580952898e-10
0.006293657541858604,7.93073614447367e-08,9.843170580952898e-10
0.006373640569764255,7.93073614447367e-08,9.843170580952898e-10
0.006454640063009878,7.93073614447367e-08,9.843170580952898e-10
0.006536668939358333,7.93073614447367e-08,9.843170580952898e-10
0.006619740280738039,7.93073614447367e-08,9.843170580952898e-10
0.00670386733532926,7.93073614447367e-08,9.843170580952898e-10
0.00678906351967695,7.93073614447367e-08,9.843170580952898e-10
0.006875342420830379,7.93073614447367e-08,1.0212999674771792e-09
0.0069627177985100135,7.643551472484243e-08,1.0212999674771792e-09
0.007051203587301905,7.643551472484243e-08,1.0212999674771792e-09
0.007140813898879963,7.643551472484243e-08,1.0212999674771792e-09
0.007231563024256509,7.643551472484243e-08,1.0212999674771792e-09
0.007323465436061357,7.643551472484243e-08,1.0212999674771792e-09
0.00741653579084993,7.643551472484243e-08,1.0212999674771792e-09
0.0075107889314406755,7.643551472484243e-08,1.0212999674771792e-09
0.007606239889282189,7.643551472484243e-08,1.0212999674771792e-09
0.0077029038868504165,7.643551472484243e-08,1.0212999674771792e-09
0.00780079634007636,7.366766217941473e-08,1.0212999674771792e-09
0.007899932860804555,7.366766217941473e-08,1.0212999674771792e-09
0.00800032925928287,7.366766217941473e-08,1.0212999674771792e-09
0.008102001546683916,7.366766217941473e-08,1.0212999674771792e-09
0.008204965937658496,7.366766217941473e-08,1.0212999674771792e-09
0.0083092388529215,7.366766217941473e-08,1.0212999674771792e-09
0.008414836921870715,7.100003801265118e-08,1.0212999674771792e-09
0.008521776985238816,7.100003801265118e-08,1.0212999674771792e-09
0.008630076097779153,6.842901279425333e-08,1.0212999674771792e-09
0.008739751530985631,6.842901279425333e-08,1.0212999674771792e-09
0.008850820775847146,6.842901279425333e-08,1.0212999674771792e-09
0.008963301545637082,6.59510885214137e-08,1.0212999674771792e-09
0.009077211778738156,6.59510885214137e-08,1.0212999674771792e-09
0.009192569641503263,6.59510885214137e-08,1.0212999674771792e-09
0.00930939353115263,6.356289385961477e-08,1.0212999674771792e-09
0.009427702078707788,6.356289385961477e-08,1.0212999674771792e-09
0.009547514151962842,6.126117955576768e-08,1.0212999674771792e-09
0.009668848858493524,6.126117955576768e-08,1.0596724043239242e-09
0.009791725548704416,6.126117955576768e-08,1.0596724043239242e-09
0.009916163818914971,5.904281401744777e-08,1.0994865761715961e-09
0.010042183514484718,5.904281401744777e-08,1.0994865761715961e-09
0.010169804732978191,5.6904779052213306e-08,1.140796652105708e-09
0.010299047827370105,5.6904779052213306e-08,1.140796652105708e-09
0.010429933409291187,5.6904779052213306e-08,1.140796652105708e-09
0.01056248235231535,5.4844165761210154e-08,1.183658836460847e-09
0.01069671579528859,5.4844165761210154e-08,1.183658836460847e-09
0.010832655145700197,5.094409147155895e-08,1.183658836460847e-09
0.010970322083096808,4.9099324235259734e-08,1.183658836460847e-09
0.011109738562539885,4.732135897849965e-08,1.2281314452893599e-09
0.011250926818107044,4.395624597255183e-08,1.2281314452893599e-09
0.011393909366437967,4.236451982613221e-08,1.2281314452893599e-09
0.01153870901032535,4.083043263565933e-08,1.2281314452893599e-09
0.01168534884235145,3.935189720211965e-08,1.2281314452893599e-09
0.011833852248570953,3.655350797699742e-08,1.2742749857031322e-09
0.011984242912240472,3.395411760103007e-08,1.2742749857031322e-09
0.012136544817595614,3.395411760103007e-08,1.3221522381964089e-09
0.012290782253675947,3.272458456042613e-08,1.3221522381964089e-09
0.012446979818198613,3.153957488266438e-08,1.3221522381964089e-09
0.01260516242148115,3.153957488266438e-08,1.3221522381964089e-09
0.01276535529041422,3.039747630538716e-08,1.3221522381964089e-09
0.012927583972484714,2.9296734948842084e-08,1.3221522381964089e-09
0.0130918743398501,2.9296734948842084e-08,1.3221522381964089e-09
0.013258252593464493,2.8235853201753932e-08,1.3221522381964089e-09
0.013426745267257161,2.8235853201753932e-08,1.3221522381964089e-09
0.01359737923236419,2.7213387683753087e-08,1.3221522381964089e-09
0.013770181701413803,2.7213387683753087e-08,1.3221522381964089e-09
0.01394518023286628,2.7213387683753087e-08,1.3221522381964089e-09
0.01412240273540894,2.7213387683753087e-08,1.3221522381964089e-09
0.014301877472407017,2.7213387683753087e-08,1.3221522381964089e-09
0.014483633066411076,2.6227947281587446e-08,1.3221522381964089e-09
0.014667698503721769,2.6227947281587446e-08,1.3221522381964089e-09
0.01485410313901249,2.6227947281587446e-08,1.3221522381964089e-09
0.015042876700010883,2.527819125644623e-08,1.3221522381964089e-09
0.015234049292239807,2.436282741982091e-08,1.2742749857031322e-09
0.015427651403818543,2.263033982475103e-08,1.2742749857031322e-09
0.015623713910325016,2.263033982475103e-08,1.2281314452893599e-09
0.015822268079719874,2.1810858934050978e-08,1.2281314452893599e-09
0.016023345577333002,2.1810858934050978e-08,1.2281314452893599e-09
0.016226978470913547,2.102105276036459e-08,1.2281314452893599e-09
0.01643319923574407,2.0259846734608112e-08,1.2281314452893599e-09
0.016642040759819652,2.0259846734608112e-08,1.2281314452893599e-09
0.016853536349092934,1.9526205199567403e-08,1.2281314452893599e-09
0.01706771973278564,1.881913000083651e-08,1.183658836460847e-09
0.017284625068767753,1.881913000083651e-08,1.183658836460847e-09
0.017504286949004993,1.8137659128781e-08,1.183658836460847e-09
0.01772674040507552,1.6847855244250966e-08,1.183658836460847e-09
0.017952020913756733,1.623776739188721e-08,1.140796652105708e-09
0.01818016440268317,1.623776739188721e-08,1.140796652105708e-09
0.018411207256076128,1.508306846908535e-08,1.140796652105708e-09
0.018645186320546257,1.4536886375521851e-08,1.0994865761715961e-09
0.018882138910969837,1.4010482411318492e-08,1.0596724043239242e-09
0.019122102816439716,1.301417001455592e-08,1.0596724043239242e-09
0.01936511630629197,1.301417001455592e-08,1.0596724043239242e-09
0.019611218136208967,1.208870731181539e-08,1.0212999674771792e-09
0.019860447554400185,1.208870731181539e-08,1.0212999674771792e-09
0.020112844307861477,1.1650955836936346e-08,1.0212999674771792e-09
0.020368448648713906,1.1650955836936346e-08,9.843170580952898e-10
0.020627301340623107,1.082243392072486e-08,9.843170580952898e-10
0.020889443665300357,1.082243392072486e-08,9.843170580952898e-10
0.02115491742908602,1.0430536235688853e-08,9.48673359160775e-10
0.021423764969616902,1.0430536235688853e-08,9.48673359160775e-10
