ma_GeV,cl
0.001,165401.6846100277
0.006,172862.63418578668
0.011,185679.11770517024
0.016,202911.07154447792
0.021,224869.8587198431
0.026,252465.69373371557
0.031,287189.1735728961
0.036,331295.83031787194
0.041,388189.39367269765
0.046,463125.0043157191
0.051,564522.3293580847
0.056,706553.4236285114
0.061,914641.7299936269
0.066,1238356.4569883177
0.071,1785890.4665715145
