ma_GeV,ctau_Blnua,ctau_Dlnua,ctau_Dslnua
0.003648650048435551,2513.3944070784833,768.3649436053985,1188.336600014109
0.003708922927455226,2513.3953946863735,768.3676941192,1188.3403005082923
0.0037701914678557073,2513.396412576079,768.3705270249056,1188.344112040059
0.003832472117193539,2513.3974616691944,768.3734447603595,1188.3480379016992
0.0038957815947261755,2513.3985429151107,768.3764498344409,1188.3520814816868
0.003960136895900283,2513.39965729185,768.3795448290953,1188.3562462674356
0.004025555296914184,2513.400805806914,768.3827324014205,1188.3605358481352
0.0040920543593556315,2513.401989498168,768.3860152858122,1188.3649539176663
0.004159651934916249,2513.4032094347417,768.3893962961672,1188.3695042775948
0.004228366170183801,2513.4044667179646,768.3928783281506,1188.374190840252
0.004298215511513653,2513.405762482322,768.3964643615236,1188.3790176319
0.0043692187099807185,2513.4070978964432,768.4001574625375,1188.383988795986
0.0044413948264131736,2513.408474164118,768.403960786393,1188.3891085964844
0.004514763236509338,2513.4098925253415,768.4078775797681,1188.394381421336
0.004589343636039094,2513.4113542573905,768.411911183416,1188.39981178598
0.004665156046131233,2513.412860675934,768.4160650348347,1188.405404336985
0.004742220818648103,2513.4144131361713,768.4203426710103,1188.4111638557802
0.0048205586416491105,2513.4160130340065,768.4247477312362,1188.4170952624902
0.004900190544944397,2513.417661807257,768.4292839600098,1188.423203619878
0.004981137905740319,2513.4193609368986,768.4339552100092,1188.4294941373935
0.005063422454378173,2513.4211119483425,768.4387654451514,1188.435972175336
0.00514706628016768,2513.4229164127564,768.4437187437352,1188.4426432491323
0.005232091837316909,2513.4247759484174,768.44881930167,1188.4495130337318
0.005318521950960076,2513.426692222109,768.4540714357935,1188.4565873681224
0.005406379823284973,2513.4286669505577,768.45947958728,1188.4638722599714
0.005495689039761622,2513.43070190191,768.4650483251418,1188.4713738903947
0.005586473575473758,2513.432798897255,768.4707823498271,1188.4790986188566
0.005678757801554994,2513.4349598121885,768.4766864969167,1188.4870529882025
0.005772566491731219,2513.4371865784246,768.4827657409194,1188.4952437298334
0.005867924828971126,2513.4394811854554,768.4890251991734,1188.503677769018
0.005964858412246609,2513.441845682253,768.4954701358529,1188.5123622303533
0.006063393263404769,2513.444282179032,768.5021059660834,1188.5213044433744
0.006163555834153532,2513.4467928490485,768.5089382601702,1188.5305119483148
0.006265373013162583,2513.449379930466,768.51597274794,1188.539992502028
0.006368872133281648,2513.452045728265,768.5232153232025,1188.5497540840674
0.006474080978878016,2513.454792616212,768.5306720483305,1188.5598049029331
0.0065810277932952565,2513.457623038888,768.5383491589663,1188.5701534024895
0.006689741286435132,2513.4605395137687,768.546253068854,1188.5808082685564
0.006800250642464792,2513.4635446333723,768.5543903748033,1188.591778435679
0.006912585527651298,2513.466641067466,768.5627678617869,1188.6030730940822
0.007026776098325485,2513.469831565336,768.5713925081743,1188.614701696813
0.007142853008977497,2513.4731189581244,768.5802714911093,1188.626673967078
0.007260847420485945,2513.4765061612316,768.58941219203,1188.6389999057758
0.007380791008483069,2513.47999617679,768.5988222023377,1188.6516897992371
0.0075027159718580975,2513.483592096212,768.6085093292186,1188.6647542271708
0.007626655041400997,2513.487297102801,768.6184816016207,1188.6782040708265
0.007752641488589116,2513.49111447445,768.628747276393,1188.6920505213743
0.007880709134518875,2513.4950475864107,768.6393148445861,1188.7063050885138
0.00801089235898507,2513.4990999141437,768.6501930379238,1188.7209796093111
0.008143226109710156,2513.503275036251,768.661390835446,1188.7360862572752
0.008277745911725927,2513.507576637493,768.6729174703303,1188.751637551677
0.00841448787691028,2513.512008511892,768.6847824368941,1188.7676463671185
0.008553488713681402,2513.516574565924,768.696995497784,1188.7841259433578
0.008694785736852175,2513.5212788218028,768.7095666913565,1188.8010898953987
0.008838416877647382,2513.526125420859,768.722506339254,1188.8185522238457
0.008984420693886287,2513.5311186270133,768.7358250541832,1188.8365273255395
0.009132836380333569,2513.5362628303515,768.749533747899,1188.8550300044747
0.009283703779221098,2513.5415625508026,768.7636436393993,1188.874075483008
0.009437063390943625,2513.5470224419164,768.7781662633379,1188.8936794133635
0.00959295638493114,2513.552647294757,768.7931134786593,1188.9138578894465
0.009751424610700802,2513.558442041903,768.8084974774613,1188.9346274589675
0.00991251060909143,2513.5644117615598,768.8243307940908,1188.9560051358915
0.010076257623683624,2513.570561681793,768.8406263144814,1188.9780084132128
0.010242709612408536,2513.5768971848825,768.8573972857339,1189.0006552760726
0.010411911259348353,2513.5834238117973,768.8746573259505,1189.0239642152187
0.010583907986731773,2513.5901472667997,768.8924204343277,1189.0479542408245
0.010758745967127607,2513.597073422179,768.9107010015125,1189.0726448966689
0.010936472135839825,2513.6042083231246,768.9295138202303,1189.0980562746931
0.011117134203507326,2513.6115581927274,768.9488740961935,1189.124209029939
0.011300780668911914,2513.619129437135,768.9687974592911,1189.1511243958807
0.011487460831997776,2513.6269286508436,768.9892999750747,1189.1788242001571
0.011677224807106078,2513.634962622145,769.0103981565422,1189.2073308807212
0.011870123536428176,2513.6432383387237,769.0321089762299,1189.2366675024084
0.01206620880368106,2513.6517629934187,769.0544498786177,1189.266857773941
0.012265533248008685,2513.660543990141,769.0774387928598,1189.2979260653774
0.012468150378113005,2513.669588949962,769.1010941458442,1189.3298974260174
0.012674114586618372,2513.6789057173733,769.1254348755932,1189.362797602773
0.012883481164673251,2513.6885023667237,769.1504804450099,1189.3966530590214
0.013096306316793153,2513.698387208835,769.176250855982,1189.4314909939462
0.013312647175948754,2513.7085687978056,769.2027666638513,1189.4673393623848
0.013532561818903234,2513.7190559380065,769.2300489922567,1189.5042268951888
0.013756109281803035,2513.729857691273,769.2581195483615,1189.5421831201168
0.013983349576026104,2513.7409833842976,769.2870006384741,1189.581238383266
0.01421434370429198,2513.752442616232,769.3167151840711,1189.621423871062
0.014449153677037979,2513.764245266499,769.3472867382344,1189.662771632818
0.014687842529065928,2513.77640150283,769.3787395025117,1189.7053146038752
0.014930474336463839,2513.78892178952,769.4110983442106,1189.7490866293456
0.015177114233807206,2513.801816895916,769.4443888141376,1189.7941224884648
0.015427828431644362,2513.8150979051475,769.4786371647929,1189.8404579195756
0.015682684234270727,2513.828776223093,769.5138703690333,1189.8881296457546
0.01594175005779667,2513.842863587602,769.5501161392133,1189.9371754011001
0.01620509544851384,2513.8573720779727,769.5874029468167,1189.9876339576958
0.01647279110156484,2513.8723141246933,769.6257600425923,1190.0395451532693
0.016744908879921434,2513.887702519456,769.6652174772045,1190.0929499195609
0.017021521833676126,2513.903550425446,769.7058061224127,1190.1478903114216
0.01730270421965249,2513.919871387923,769.7475576927923,1190.2044095366584
0.017588531521339438,2513.9366793450886,769.790504768011,1190.2625519866435
0.017879080469154804,2513.95398863926,769.8346808156742,1190.3223632677093
0.018174429061043582,2513.9718140283553,769.880120214754,1190.3838902333493
0.018474656583416574,2513.9901706976916,769.9268582796149,1190.4471810172397
0.018779843632434807,2514.00907427211,769.9749312846546,1190.512285067109
0.01909007213564559,2514.028540828446,770.0243764895718,1190.5792531794716
0.01940542537397601,2514.048586908326,770.0752321652769,1190.6481375352523
0.01972598800408971,2514.0692295313374,770.1275376204663,1190.718991736316
0.02005184608111297,2514.090486208546,770.1813332288698,1190.7918708429336
0.02038308708173626,2514.1123749563935,770.2366604571944,1190.8668314122042
0.02071979992769739,2514.1349143109783,770.2935618937796,1190.9439315374561
0.02106207500965254,2514.1581233427246,770.3520812779801,1191.0232308886511
0.021410004211441673,2514.1820216714577,770.4122635302992,1191.1047907538248
0.021763680934754795,2514.206629481894,770.4741547832868,1191.1886740815744
0.022123200124205614,2514.231967539554,770.5378024132253,1191.2749455246385
0.022488658292819506,2514.258057207111,770.6032550726206,1191.363671484578
0.022860153547942443,2514.2849204611925,770.6705627235227,1191.454920157604
0.023237785617577913,2514.3125799096347,770.7397766716912,1191.5487615815641
0.023621655877158965,2514.341058809213,770.8109496016324,1191.6452676841336
0.024011867376762457,2514.3703810838556,770.88413561253,1191.744512332228
0.024408524868772846,2514.4005713433558,770.9593902550886,1191.8465713826768
0.024811734836003064,2514.4316549025903,771.0367705693182,1191.951522734187
0.025221605520279796,2514.463657801268,771.1163351232805,1192.0594463806315
0.025638246951501065,2514.496606824209,771.1981440528252,1192.1704244656955
0.026061770977173767,2514.530529522181,771.2822591023397,1192.2845413389123
0.026492291292439185,2514.5654542332986,771.368743666539,1192.4018836131338
0.02692992347059444,2514.601410105005,771.457662833325,1192.5225402234612
0.027374784994118228,2514.6384271166494,771.5490834277399,1192.6466024876831
0.027826995286209,2514.6765361026764,771.6430740570479,1192.7741641682553
0.02828667574284414,2514.7157687764447,771.7397051569693,1192.9053215358642
0.02875394976536877,2514.7561577546876,771.8390490391013,1193.0401734346158
0.02922894279362287,2514.797736582638,771.9411799395568,1193.1788213488906
0.0297117823396156,2514.8405397598294,772.0461740688535,1193.321369471913
0.030202598021756,2514.8846027665936,772.1541096630865,1193.4679247760757
0.03070152159964905,2514.929962091275,772.2650670364205,1193.6185970850681
0.03120868700946657,2514.9766552581746,772.3791286349361,1193.7734991478583
0.03172423039990242,2515.024720856251,772.4963790918684,1193.9327467145765
0.03224829016872171,2515.0741985685863,772.6169052842763,1194.0964586143486
0.032781006999913584,2515.1251292026536,772.7407963911799,1194.2647568351404
0.03332252390145804,2515.177554721386,772.86814395321,1194.4377666056578
0.03387298624371635,2515.231518275088,772.9990419338097,1194.6156164793676
0.034432541798455826,2515.2870642342004,773.1335867820318,1194.798438420689
0.03500134077851915,2515.344238222937,773.2718774969775,1194.9863678934232
0.035579535878149125,2515.403087153831,773.4140156939237,1195.1795439514767
0.03616728231397935,2515.4636592631987,773.5601056721861,1195.3781093319483
0.03676473786670235,2515.52600414755,773.7102544847668,1195.582210550638
0.03737206292342569,2515.590172800978,773.8645720098415,1195.7919980000572
0.037989420520728026,2515.6562176535394,774.0231710241351,1196.0076260499993
0.0386169763884263,2515.7241926106617,774.1861672782454,1196.2292531507487
0.03925489899406595,2515.7941530935977,774.3536795739692,1196.4570419390088
0.03990335958814603,2515.8661560809587,774.5258298436902,1196.6911593466161
0.04056253225009153,2515.9402601513543,774.702743231892,1196.9317767121318
0.04123259393498499,2516.016525527163,774.8845481788585,1197.1790698953873
0.04191372452107018,2516.095014119464,775.0713765066273,1197.4332193950754
0.04260610685804041,2516.1757895741657,775.2633635072659,1197.6944104694721
0.04330992681612466,2516.258917319359,775.4606480335415,1197.9628332603875
0.044025373335984365,2516.344464613919,775.6633725920562,1198.2386829204368
0.044752638479434746,2516.432500597401,775.8716834389274,1198.5221597437355
0.04549191748100375,2516.5230963412564,776.0857306780896,1198.813469300121
0.04624340880034284,2516.616324901403,776.3056683623023,1199.1128225730038
0.047007314175503565,2516.7122613721845,776.5316545969489,1199.4204361009724
0.047783838677094174,2516.810982941761,776.7638516467156,1199.7365321232503
0.048573190763330824,2516.912568948956,777.0024260452436,1200.0613387291376
0.049375582335998376,2517.017100941612,777.2475487078488,1200.3950900115613
0.050191228797335376,2517.1246627364817,777.4993950474122,1200.738026224856
0.05102034910785889,2517.2353404807,777.7581450935429,1201.0903939469188
0.0518631658451445,2517.349222714878,778.0239836151223,1201.452446245871
0.052719905263577366,2517.46640043786,778.2971002463431,1201.824442851379
0.05359079735509014,2517.586967173187,778.5776896163607,1202.2066503307774
0.05447607591090454,2517.711019037311,778.8659514826772,1202.5993422701617
0.05537597858429255,2517.838654809603,779.1620908683883,1203.0027994606023
0.05629074695437457,2517.96997600421,779.4663182034243,1203.417310089664
0.05722062659097134,2518.1050869437954,779.7788494699229,1203.843169938395
0.0581658671205273,2518.2440948352273,780.0999063518798,1204.2806825839784
0.05912672229312274,2518.3871098472555,780.429716389226,1204.7301596082377
0.06010345005059327,2518.534245190224,780.7685131364904,1205.1919208121928
0.06109631259577423,2518.6856171978948,781.1165363262081,1205.6662944368786
0.06210557646288918,2518.841345411411,781.4740320372507,1206.1536173906436
0.06313151258910106,2519.0015526654747,781.8412528682496,1206.6542354831547
0.0641743963872454,2519.1663651767876,782.2184581163076,1207.168503666344
0.0652345078197648,2519.33591263482,782.605913961183,1207.6967862825468
0.06631213147386515,2519.5103282949667,783.0038936551593,1208.2394573200872
0.06740755663791306,2519.6897490741503,783.4126777188051,1208.79690067658
0.06852107737909532,2519.874315648947,783.8325541428507,1209.3695104302287
0.06965299262236148,2520.064172556286,784.2638185964117,1209.9576911194172
0.07080360623067007,2520.259468296807,784.7067746418019,1210.5618580308947
0.07197322708656102,2520.460355440933,785.1617339561903,1211.1824374968799
0.07316216917507504,2520.6669907377454,785.6290165603673,1211.8198672014157
0.07437075166804306,2520.8795352267184,786.1089510548969,1212.4745964963247
0.07559929900976801,2521.0981543524076,786.6018748639484,1213.14708672713
0.07684814100412199,2521.323018082161,787.108134487108,1213.8378115693265
0.07811761290308204,2521.554301026939,787.6280857594941,1214.5472573753984
0.07940805549672895,2521.7921825653207,788.1620941205057,1215.2759235330054
0.08071981520473219,2522.0368469707973,788.7105348915583,1216.0243228347717
0.08205324416934645,2522.2884835424243,789.2737935631694,1216.792981860141
0.08340870034994433,2522.5472867389403,789.8522660917835,1217.5824413697728
0.08478654761911066,2522.8134563164335,790.4463592067343,1218.3932567129837
0.08618715586032402,2523.087197469668,791.056490727772,1219.2259982487653
0.08761090106725236,2523.368720977157,791.6830898935963,1220.0812517809236
0.0890581654446884,2523.658243350099,792.3265977018611,1220.9596190079246
0.09052933751115262,2523.955986985271,792.9874672611414,1221.8617179880484
0.09202481220319124,2524.2621803220086,793.6661641553726,1222.7881836204904
0.09354499098139703,2524.577058003365,794.3631668213031,1223.7396681430773
0.09509028193818135,2524.900861041583,795.0789669395263,1224.7168416472957
0.09666109990732696,2525.2338369879985,795.8140698396835,1225.7203926113707
0.09825786657535009,2525.5762401074976,796.5689949204678,1226.7510284521636
0.09988101059470227,2525.9283315576577,797.3442760850793,1227.8094760967012
0.10153096769884237,2526.2903795727125,798.1404621928291,1228.8964825741853
0.103208180819209,2526.662659652475,798.958117527613,1230.0128156293758
0.10491310020412621,2527.045454756363,799.7978222840218,1231.1592643582885
0.10664618353967198,2527.439055502676,800.6601730718922,1232.336639867193
0.108407896072545,2527.8437603732755,801.5457834401444,1233.5457759559497
0.11019871073495957,2528.2598759238354,802.455284420796,1234.7875298267718
0.11201910827160462,2528.6877169998106,803.3893250940945,1236.0627828195716
0.1138695773687002,2529.127606958314,804.3485731757538,1237.3724411750854
0.11575061478518456,2529.5798778960634,805.3337156273382,1238.7174368270576
0.11766272548607017,2530.044870883588,806.3454592908911,1240.0987282248177
0.11960642277800089,2530.5229362058776,807.3845315489683,1241.517301187661
0.12158222844704968,2531.0144336096823,808.4516810112947,1242.9741697925162
0.12359067289879247,2531.519732557649,809.5476782293351,1244.4703772964651
0.12563229530069497,2532.0392124895225,810.6733164401363,1246.0069970957602
0.1277076437268532,2532.573263090616,811.8294123408791,1247.58513372308
0.12981727530512316,2533.1222845677853,813.0168068956517,1249.2059238848535
0.131961756366683,2533.686687933141,814.2363661760496,1250.8705375405855
0.13414166259806393,2534.2668952957392,815.4889822372908,1252.5801790262244
0.13635757919569358,2534.8633401615093,816.7755740316338,1254.3360882237207
0.1386101010229929,2535.4764677416747,818.097088360992,1256.1395417790561
0.14089983277006615,2536.106735269949,819.4545008707398,1257.9918543711326
0.1432273891160314,2536.754612328786,820.8488170868287,1259.8943800340694
0.14559339489403028,2537.4205811849774,822.2810734984504,1261.8485135355772
0.14799848525896503,2538.1051371349095,823.7523386886172,1263.8556918142465
0.15044330585800647,2538.808788859795,825.2637145151722,1265.9173954787482
0.15292851300391705,2539.5320587912156,826.8163373448853,1268.0351503721092
0.15545477385123949,2540.2754834873135,828.4113793434578,1270.2105292044232
0.15802276657539333,2541.0396140200014,830.0500498244205,1272.4451532575392
0.16063318055473258,2541.825016373559,831.7335966600991,1274.7406941654933
0.16328671655560836,2542.6322718549995,833.4633077580082,1277.0988757746595
0.1659840869204904,2543.461977516635,835.240512606244,1279.5214760878457
0.168726015759196,2544.3147465912343,837.0665838916701,1282.0103292968001
0.17151323914327624,2545.1912089402335,838.9429391949203,1284.5673279078796
0.1743465053036162,2546.0920115154563,840.8710427665004,1287.1944249659048
0.17722657483129636,2547.0178188348204,842.8524073885412,1289.8936363815487
0.180154220881774,2547.969313472528,844.8885963270402,1292.6670433679253
0.18313022938243761,2548.9471965642665,846.9812253797454,1295.516794992403
0.18615539924358804,2549.9521883279667,849.1319650251611,1298.4451108500382
0.18923054257290758,2550.985028600676,851.3425426785186,1301.454283865438
0.19235648489346913,2552.0464773921512,853.6147450609287,1304.546683230276
0.19553406536534942,2553.1373154557905,855.9504206883538,1307.724757484167
0.19876413701090068,2554.258344877537,858.3514824874675,1310.9910377470828
0.20204756694374504,2555.4103896834586,860.819910545949,1314.3481411120338
0.20538523660155222,2556.5942964666833,863.3577550052715,1317.798774207309
0.20877804198266015,2557.810935034449,865.9671391045799,1321.3457369381701
0.21222689388660776,2559.0611990760353,868.6502623848584,1324.9919264185605
0.21573271815863776,2560.346006852385,871.409404063207,1328.7403411040877
0.21929645593824085,2561.6663019082666,874.2469265877431,1332.5940851383023
0.22291906391180533,2563.0230538078636,877.1652793843708,1336.5563729250975
0.22660151456943842,2564.417258894719,880.1670028074624,1340.630533940944
0.23034479646603329,2565.8499410770064,883.2547323073535,1344.8200178016084
0.23414991448664502,2567.322152639147,886.4312028284724,1349.128399599022
0.23801789011625413,2568.834975080846,889.6992534529413,1353.559385525061
0.24194976171398283,2570.3895199846565,893.0618323055494,1358.1168188001777
0.24594658479184361,2571.986929913253,896.5220017371873,1362.8046859261024
0.2500094322980924,2573.628379337643,900.0829438050931,1367.6271232832025
0.25413939490526016,2575.315075597601,903.7479660696256,1372.5884240945718
0.25833758130294604,2577.0482598956937,907.5205077287903,1377.6930457805381
0.26260511849544393,2578.8292083263004,911.4041461133387,1382.945617729003
0.26694315210428754,2580.659232941131,915.4026035670281,1388.3509495089124
0.2713528466757938,2582.5396828528096,919.5197547385322,1393.9140395561928
0.27583538599368373,2584.471945378161,923.7596343135554,1399.6400843636918
0.2803919733968717,2586.4574472229374,928.126445217975,1405.5344882090656
0.28502383210249976,2588.4976557098025,932.6245673252669,1411.6028734571269
0.289732205534313,2590.5940800514745,937.2585667041627,1417.851091476027
0.294518357656455,2592.74827267105,942.0332054453805,1424.2852342096626
0.29938357331278004,2594.961830571611,946.9534521094712,1430.9116464520775
0.3043291585717709,2597.236396757344,952.0244928412745,1437.736938873224
0.30935644107715105,2599.573661708514,957.2517432002817,1444.7680018494054
0.3144667704042936,2601.975364912744,962.6408607603571,1452.0120201560433
0.3196615184225128,2604.443296455214,968.1977585367916,1459.4764885850807
0.32494207966334365,2606.9792986704892,973.9286193036609,1467.1692285544884
0.3303098716949055,2609.585267858879,979.839910869902,1475.0984057829146
0.33576633550244617,2612.26315607034,985.9384023885015,1483.2725491086528
0.3413129358751774,2615.014972959141,992.2311817797893,1491.7005705388128
0.34695116179949537,2617.8427877126496,998.7256743570239,1500.3917866218774
0.35268252685870216,2620.748731057809,1005.4296627504505,1509.3559412449229
0.35850856963932515,2623.73499734905,1012.3513082347279,1518.603229965543
0.3644308541441522,2626.80384674162,1019.4991735743216,1528.1443259982443
0.37045097021208956,2629.957607454496,1026.882247512086,1537.9904079857022
0.376570533944952,2633.198678127315,1034.5099710380405,1548.1531896969577
0.3827911881413089,2636.5295302759923,1042.3922655883712,1558.6449518075635
0.3891146027374912,2639.9527108519624,1050.5395633390717,1569.4785759308306
0.3955424752558875,2643.4708449102654,1058.9628397746344,1580.667581085038
0.40207653126064546,2647.0866383920015,1067.6736487298724,1592.2261627987364
0.40871852482089743,2650.802881026993,1076.6841601226417,1604.169235075381
0.4154702389816437,2654.622449362841,1086.0072006170808,1616.5124754597043
0.4223334862424084,2658.5483099269195,1095.6562974813,1629.2723734716203
0.42931010904380884,2662.583522528243,1105.6457259305791,1642.4662826994493
0.43640198026215593,2666.7312437065525,1115.9905602773372,1656.1124768730317
0.44361100371223,2670.994730336405,1126.7067292429329,1670.2302102693502
0.4509391146583615,2675.3773433945294,1137.8110758241085,1684.8397828388638
0.4583882803339501,2679.882551899189,1149.3214221491644,1699.9626104804443
0.465960500469573,2684.5139370308634,1161.256639806386,1715.6213009369983
0.4736578078298093,2689.275196444096,1173.6367261804273,1731.839735833247
0.48148226875893835,2694.170148780988,1186.4828873922409,1748.6431594322871
0.4894359837356512,2699.2027383974664,1199.8176285054456,1766.058274749319
0.49752108793692185,2704.377040314149,1213.6648517379933,1784.1133477300766
0.5057397518111997,2709.6972654043816,1228.0499635037152,1802.8383202791558
0.5140941816610628,2715.1677658328194,1242.999991205248,1822.2649330106192
0.5225866202355055,2720.7930407587833,1258.5437108096341,1842.4268586913815
0.5312193473319999,2726.577742319545,1274.7117863623375,1863.3598474584048
0.539994680408511,2732.5266819096732,1291.5369227369094,1885.1018850154874
0.5489149752056197,2738.644836773636,1309.0540330784138,1907.6933651562965
0.5579826263789187,2744.9373569299823,1327.3004225821467,1931.177278119828
0.5672000681418625,2751.40957244666,1346.3159904586796,1955.5994164651802
0.5765697749192292,2758.0670010883155,1366.143452175717,1981.0086003577414
0.5860942620113816,2764.9153563578457,1386.828584341848,2007.4569243921853
0.5957760862695025,2771.960555955982,1408.420494912366,2035.0000283434167
0.605617846781978,2779.2087306843077,1430.9719217598388,2063.69739453972
0.6156221855721279,2786.666233818884,1454.5395630699752,2093.612674898977
0.6257917883074537,2794.3396509835325,1479.1844435057724,2124.814051065406
0.6361293850206083,2802.2358105538665,1504.9723206414724,2157.374631539523
0.6466377508422763,2810.36179462538,1531.9741368154932,2191.3728902169605
0.6573197067461536,2818.724950581239,1560.2665223043932,2226.8931513541656
0.6681781203062446,2827.3329032980387,1589.932356597212,2264.02612667394
0.6792159064666569,2836.1935680304896,1621.061395573718,2302.869511127424
0.6904360283241249,2845.315164019081,1653.7509735895046,2343.5286447602894
0.7018414979234492,2854.706228867923,1688.1067908781583,2386.117249212143
0.7134353770660824,2864.3756337435475,1724.2437983366676,2430.758248636833
0.7252207781320733,2874.3325994492175,1762.2871937140749,2477.584686299511
0.7372008649155806,2884.586713433418,1802.3735455345113,2526.740749823239
0.7493788534742006,2895.147947795707,1844.6520638280554,2578.382920071
