ma_GeV,cl
0.001,693.6131508967818
0.011,699.9173915839451
0.021,712.4414791827134
0.031,729.4644531163991
0.041,750.337074156576
0.051,774.7895077423013
0.061,802.7506361206855
0.071,834.2765737240497
0.081,869.5182250859924
0.091,908.7064964840304
0.101,952.146956183498
0.111,1000.2203983562861
0.121,1053.387729945796
0.131,1112.1985590389359
0.141,1177.3034113218428
0.151,1249.469879453263
0.161,1329.6033324555572
0.171,1418.773143285662
0.181,1518.2457803582704
0.191,1629.526599340109
0.201,1754.412820412187
0.211,1895.0610576953325
0.221,229806.32620259406
0.231,293656.63285563694
0.241,349906.58936481795
0.251,406558.4552582254
0.261,467108.76202843286
0.271,534074.9070355219
0.281,609861.7305313166
0.291,697147.8835797793
0.301,799171.5171037405
0.311,920035.116900804
0.321,1065100.1029228526
0.331,1241546.034741192
0.341,1459202.7321510524
0.351,1731832.4463606323
0.361,2079169.3239765635
0.371,2530272.9737606156
0.381,3129250.204852342
0.391,3945439.233705359
0.401,5092456.570379097
0.411,6765982.141264186
0.421,9324279.495181726
0.431,13475756.985717542
0.441,20768664.806699984
0.451,35080104.22935924
0.461,68236404.35970642
0.471,169767908.47083884
0.481,726707746.9399478
0.491,38473183324.85833
