ma_GeV,cl_pieee,cl_Keee,cl_Kmuee,cl_Kemumu,cl_Kmumumu,cl_Bmumumu
0.002761639918852745,6.507609441898051,2.8687146404520636,2.7174031852365155,inf,inf,inf
0.002807260076038356,6.5079472555537885,2.868726594828035,2.7174379841004317,inf,inf,inf
0.0028536338429641156,6.5082962872859405,2.868738947224635,2.717473821648823,inf,inf,inf
0.0029007736686805265,6.508656908939081,2.8687517108887564,2.7175107284971287,inf,inf,inf
0.0029486922078867718,6.509029504651965,2.8687648995078687,2.7175487361496553,inf,inf,inf
0.0029974023243278984,6.509414471262865,2.8687785272246527,2.7175878770249176,inf,inf,inf
0.0030469170942480695,6.509812218728256,2.868792608652123,2.717628184481695,inf,inf,inf
0.0030972498099008966,6.510223170555284,2.8688071588892488,2.71766969284582,inf,inf,inf
0.0031484139831177583,6.510647764248498,2.8688221935370946,2.717712437437703,inf,inf,inf
0.003200423348935032,6.511086451771282,2.868837728715494,2.717756454600635,inf,inf,inf
0.0032532918692812934,6.511539700022529,2.868853781080277,2.7178017817298747,inf,inf,inf
0.00330703373672538,6.512007991328998,2.8688703678410694,2.7178484573025448,inf,inf,inf
0.0033616633782863965,6.512491823953948,2.8688875067796786,2.717896520908365,inf,inf,inf
0.0034171954593066644,6.512991712622531,2.8689052162690913,2.7179460132812374,inf,inf,inf
0.0034736448873886124,6.513508189064537,2.8689235152931,2.717996976331712,inf,inf,inf
0.0035310268163967554,6.514041802575077,2.8689424234665775,2.7180494531803525,inf,inf,inf
0.0035893566505257267,6.514593120593773,2.868961961056427,2.718103488192035,inf,inf,inf
0.003648650048435551,6.515162729303112,2.8689821490032195,2.718159127011193,inf,inf,inf
0.003708922927455226,6.515751234246584,2.869003008943556,2.718216416598045,inf,inf,inf
0.0037701914678557073,6.51635926096728,2.8690245632331597,2.718275405265825,inf,inf,inf
0.003832472117193539,6.51698745566765,2.8690468349707445,2.718336142719051,inf,inf,inf
0.0038957815947261755,6.517636485891106,2.8690698480226606,2.718398680092847,inf,inf,inf
0.003960136895900283,6.518307041226251,2.8690936270483665,2.7184630699933607,inf,inf,inf
0.004025555296914184,6.518999834034475,2.869118197526736,2.718529366539299,inf,inf,inf
0.0040920543593556315,6.519715600201708,2.869143585783242,2.718597625404615,inf,inf,inf
0.004159651934916249,6.520455099915185,2.869169819018035,2.7186679038623742,inf,inf,inf
0.004228366170183801,6.521219118466045,2.8691969253349487,2.7187402608298363,inf,inf,inf
0.004298215511513653,6.522008467078675,2.8692249337714717,2.718814756914785,inf,inf,inf
0.0043692187099807185,6.522823983767695,2.8692538743297034,2.7188914544631375,inf,inf,inf
0.0044413948264131736,6.523666534223558,2.8692837780083362,2.7189704176078715,inf,inf,inf
0.004514763236509338,6.524537012727745,2.869314676835696,2.719051712319303,inf,inf,inf
0.004589343636039094,6.525436343098569,2.8693466039038706,2.719135406456753,inf,inf,inf
0.004665156046131233,6.526365479668689,2.8693795934039708,2.7192215698216433,inf,inf,inf
0.004742220818648103,6.527325408295384,2.8694136806625514,2.719310274212059,inf,inf,inf
0.0048205586416491105,6.528317147404799,2.869448902179243,2.719401593478812,inf,inf,inf
0.004900190544944397,6.529341749071294,2.869485295665617,2.7194956035830566,inf,inf,inf
0.004981137905740319,6.530400300133186,2.8695229000853404,2.719592382655498,inf,inf,inf
0.005063422454378173,6.531493923346135,2.8695617556956585,2.719692011057225,inf,inf,inf
0.00514706628016768,6.532623778575536,2.8696019040902403,2.719794571442231,inf,inf,inf
0.005232091837316909,6.5337910640292876,2.869643388243443,2.719900148821652,inf,inf,inf
0.005318521950960076,6.534997017532406,2.869686252556039,2.7200088306297805,inf,inf,inf
0.005406379823284973,6.53624291784497,2.869730542902446,2.720120706791899,inf,inf,inf
0.005495689039761622,6.537530086024974,2.8697763066795203,2.7202358697939846,inf,inf,inf
0.005586473575473758,6.538859886837722,2.8698235928569624,2.720354414754335,inf,inf,inf
0.005678757801554994,6.54023373021344,2.8698724520293766,2.72047643949717,inf,inf,inf
0.005772566491731219,6.54165307275491,2.8699229364700556,2.720602044628262,inf,inf,inf
0.005867924828971126,6.543119419296936,2.8699751001865366,2.7207313336126546,inf,inf,inf
0.005964858412246609,6.544634324519567,2.870028998977987,2.720864412854523,inf,inf,inf
0.006063393263404769,6.546199394617103,2.8700846904944877,2.721001391779238,inf,inf,inf
0.006163555834153532,6.547816289024938,2.8701422342982608,2.721142382917694,inf,inf,inf
0.006265373013162583,6.549486722206435,2.8702016919269275,2.7212875019929634,inf,inf,inf
0.006368872133281648,6.5512124655021164,2.870263126958842,2.7214368680093455,inf,inf,inf
0.006474080978878016,6.552995349043513,2.870326605080582,2.721590603343869,inf,inf,inf
0.0065810277932952565,6.554837263734179,2.8703921941566604,2.7217488338403273,inf,inf,inf
0.006689741286435132,6.556740163300444,2.8704599643015367,2.7219116889059087,inf,inf,inf
0.006800250642464792,6.558706066414616,2.870529987953999,2.7220793016104947,inf,inf,inf
0.006912585527651298,6.5607370588934595,2.870602339953993,2.7222518087887106,inf,inf,inf
0.007026776098325485,6.562835295974915,2.870677097621988,2.72242935114479,inf,inf,inf
0.007142853008977497,6.565003004676147,2.8707543408409477,2.722612073360351,inf,inf,inf
0.007260847420485945,6.567242486236164,2.870834152141008,2.7228001242051496,inf,inf,inf
0.007380791008483069,6.569556118646406,2.870916616786935,2.7229936566509023,inf,inf,inf
0.0075027159718580975,6.571946359272865,2.8710018228684677,2.7231928279882713,inf,inf,inf
0.007626655041400997,6.5744157475734335,2.8710898613936333,2.7233977999470844,inf,inf,inf
0.007752641488589116,6.576966907914416,2.8711808263851313,2.7236087388199035,inf,inf,inf
0.007880709134518875,6.5796025524902975,2.8712748149798912,2.7238258155890174,inf,inf,inf
0.00801089235898507,6.582325484351039,2.871371927531907,2.7240492060569728,inf,inf,inf
0.008143226109710156,6.58513860054146,2.8714722677184557,2.7242790909807346,inf,inf,inf
0.008277745911725927,6.588044895357391,2.871575942649807,2.7245156562095865,inf,inf,inf
0.00841448787691028,6.591047463723623,2.8716830629825507,2.7247590928268735,inf,inf,inf
0.008553488713681402,6.594149504698849,2.8717937430366436,2.7250095972957062,inf,inf,inf
0.008694785736852175,6.597354325113124,2.8719081009163148,2.725267371608734,inf,inf,inf
0.008838416877647382,6.600665343343607,2.872026258634946,2.7255326234421107,inf,inf,inf
0.008984420693886287,6.604086093234699,2.872148342244058,2.7258055663137712,inf,inf,inf
0.009132836380333569,6.607620228168958,2.872274481966546,2.7260864197461525,inf,inf,inf
0.009283703779221098,6.611271525295569,2.872404812334294,2.7263754094334796,inf,inf,inf
0.009437063390943625,6.615043889923473,2.872539472330323,2.7266727674137634,inf,inf,inf
0.00959295638493114,6.61894136008664,2.872678605535609,2.72697873224564,inf,inf,inf
0.009751424610700802,6.622968111289424,2.8728223602807397,2.727293549190201,inf,inf,inf
0.00991251060909143,6.62712846144032,2.872970889802557,2.7276174703979597,inf,inf,inf
0.010076257623683624,6.631426875982933,2.87312435240596,2.727950755101117,inf,inf,inf
0.010242709612408536,6.635867973233473,2.873282911631031,2.7282936698112734,inf,inf,inf
0.010411911259348353,6.640456529934585,2.8734467364256617,2.7286464885227595,inf,inf,inf
0.010583907986731773,6.645197487035903,2.8736160013238727,2.729009492921758,inf,inf,inf
0.010758745967127607,6.650095955712306,2.8737908866299953,2.7293829726013867,inf,inf,inf
0.010936472135839825,6.655157223631498,2.873971578608927,2.7297672252829286,inf,inf,inf
0.011117134203507326,6.660386761483177,2.8741582696826558,2.7301625570434025,inf,inf,inf
0.011300780668911914,6.665790229782832,2.874351158633255,2.730569282549663,inf,inf,inf
0.011487460831997776,6.671373485963933,2.8745504508125808,2.730987725299235,inf,inf,inf
0.011677224807106078,6.677142591773117,2.874756358358875,2.7314182178680997,inf,inf,inf
0.011870123536428176,6.683103820983856,2.874969100420521,2.7318611021656354,inf,inf,inf
0.01206620880368106,6.68926366744502,2.875188903387177,2.7323167296969566,inf,inf,inf
0.012265533248008685,6.695628853481759,2.875416001128547,2.7327854618328735,inf,inf,inf
0.012468150378113005,6.702206338667183,2.8756506352410316,2.7332676700877148,inf,inf,inf
0.012674114586618372,6.709003328984503,2.8758930553025337,2.733763736405277,inf,inf,inf
0.012883481164673251,6.716027286400456,2.8761435191356854,2.734274053453144,inf,inf,inf
0.013096306316793153,6.723285938872235,2.876402293079785,2.7347990249256657,inf,inf,inf
0.013312647175948754,6.730787290811461,2.876669652271732,2.735339065855867,inf,inf,inf
0.013532561818903234,6.738539634030325,2.8769458809362667,2.73589460293658,inf,inf,inf
0.013756109281803035,6.746551559196566,2.877231272685831,2.7364660748511045,inf,inf,inf
0.013983349576026104,6.754831967825734,2.8775261308303715,2.737053932613718,inf,inf,inf
0.01421434370429198,6.763390084841042,2.8778307686974234,2.7376586399203533,inf,inf,inf
0.014449153677037979,6.772235471733057,2.878145509962832,2.738280673509789,inf,inf,inf
0.014687842529065928,6.781378040353683,2.8784706889924645,2.7389205235357057,inf,inf,inf
0.014930474336463839,6.790828067381142,2.878806651195292,2.7395786939499853,inf,inf,inf
0.015177114233807206,6.8005962094951595,2.879153753388236,2.7402557028976164,inf,inf,inf
0.015427828431644362,6.81069351930421,2.8795123641731726,2.7409520831236294,inf,inf,inf
0.015682684234270727,6.821131462069515,2.8798828643265297,2.7416683823924535,inf,inf,inf
0.01594175005779667,6.831921933273622,2.8802656472018917,2.7424051639201465,inf,inf,inf
0.01620509544851384,6.843077277084643,2.8806611191460827,2.7431630068199326,inf,inf,inf
0.01647279110156484,6.854610305770852,2.881069699929182,2.743942506561527,inf,inf,inf
0.016744908879921434,6.866534320124178,2.8814918231889677,2.7447442754447313,inf,inf,inf
0.017021521833676126,6.878863130955271,2.881927936890285,2.745568943087807,inf,inf,inf
0.01730270421965249,6.891611081727341,2.882378503799871,2.7464171569311597,inf,inf,inf
0.017588531521339438,6.904793072400776,2.8828440019771753,2.7472895827568933,inf,inf,inf
0.017879080469154804,6.918424584565808,2.8833249252817468,2.7481869052247965,inf,inf,inf
0.018174429061043582,6.932521707946151,2.883821783897768,2.7491098284253783,inf,inf,inf
0.018474656583416574,6.947101168362641,2.8843351048763597,2.750059076450575,inf,inf,inf
0.018779843632434807,6.962180357252584,2.8848654326962757,2.7510353939827814,inf,inf,inf
0.01909007213564559,6.977777362847631,2.885413329843671,2.752039546902899,inf,inf,inf
0.01940542537397601,6.993911003120868,2.8859793774116076,2.7530723229181078,inf,inf,inf
0.01972598800408971,7.010600860622174,2.88656417572004,2.754134532210121,inf,inf,inf
0.02005184608111297,7.027867319330126,2.887168344957,2.7552270081046877,inf,inf,inf
0.02038308708173626,7.045731603658651,2.887792525841779,2.756350607763178,inf,inf,inf
0.02071979992769739,7.064215819767443,2.888437380310912,2.7575062128970935,inf,inf,inf
0.02106207500965254,7.08334299933696,2.8891035922277983,2.7586947305063965,inf,inf,inf
0.021410004211441673,7.103137145981588,2.8897918681168493,2.7599170936426005,inf,inf,inf
0.021763680934754795,7.123623284488521,2.8905029379230767,2.761174262197596,inf,inf,inf
0.022123200124205614,7.144827513085107,2.8912375557980767,2.7624672237192276,inf,inf,inf
0.022488658292819506,7.16677705895402,2.891996500913413,2.763796994254716,inf,inf,inf
0.022860153547942443,7.1895003372336745,2.892780578302436,2.765164619223023,inf,inf,inf
0.023237785617577913,7.213027013761095,2.893590619731631,2.7665711743173595,inf,inf,inf
0.023621655877158965,7.237388071836141,2.894427484602634,2.7680177664390526,inf,inf,inf
0.024011867376762457,7.262615883309524,2.895292060886097,2.769505534664079,inf,inf,inf
0.024408524868772846,7.288744284323119,2.8961852660886565,2.7710356512436087,inf,inf,inf
0.024811734836003064,7.315808656059373,2.8971080482542955,2.772609322639999,inf,inf,inf
0.025221605520279796,7.343846010887817,2.8980613870014627,2.7742277905997104,inf,inf,inf
0.025638246951501065,7.372895084330949,2.8990462945973765,2.7758923332647325,inf,inf,inf
0.026061770977173767,7.402996433309302,2.9000638170709974,2.7776042663241522,inf,inf,inf
0.026492291292439185,7.4341925411669445,2.901115035366235,2.7793649442075967,inf,inf,inf
0.02692992347059444,7.466527930024184,2.902201066537025,2.78117576132237,inf,inf,inf
0.027374784994118228,7.500049281054496,2.903323064985992,2.7830381533361863,inf,inf,inf
0.027826995286209,7.53480556333805,2.904482223748497,2.7849535985075087,inf,inf,inf
0.02828667574284414,7.570848172005412,2.905679775823954,2.7869236190655995,inf,inf,inf
0.02875394976536877,7.608231076452625,2.906916995556409,2.7889497826425087,inf,inf,inf
0.02922894279362287,7.647010979483688,2.908195200066441,2.7910337037593203,inf,inf,inf
0.0297117823396156,7.687247488319351,2.9095157507365954,2.7931770453691307,inf,inf,inf
0.030202598021756,7.729003298503079,2.9108800547526283,2.795381520459328,inf,inf,inf
0.03070152159964905,7.772344391837073,2.912289566702984,2.797648893715911,inf,inf,inf
0.03120868700946657,7.817340249594683,2.9137457902390484,2.7999809832527034,inf,inf,inf
0.03172423039990242,7.864064082381715,2.9152502797988493,2.8023796624085007,inf,inf,inf
0.03224829016872171,7.912593078159767,2.916804642397013,2.8048468616153244,inf,inf,inf
0.032781006999913584,7.9630086701014955,2.91841053948395,2.807384570341153,inf,inf,inf
0.03332252390145804,8.015396826122846,2.920069688877391,2.8099948391106695,inf,inf,inf
0.03387298624371635,8.069848362133051,2.921783866769555,2.8126797816077724,inf,inf,inf
0.034432541798455826,8.126459281262362,2.923554909813436,2.8154415768637873,inf,inf,inf
0.03500134077851915,8.185331141573258,2.9253847172918612,2.8182824715355603,inf,inf,inf
0.035579535878149125,8.246571455036584,2.927275253373186,2.8212047822778294,inf,inf,inf
0.03616728231397935,8.310294120864135,2.9292285494577133,2.8242108982145253,inf,inf,inf
0.03676473786670235,8.376619896638193,2.931246706619145,2.8273032835139227,inf,inf,inf
0.03737206292342569,8.445676911071745,2.9333318981456205,2.8304844800728364,inf,inf,inf
0.037989420520728026,8.51760122267733,2.9354863721851605,2.8337571103153634,inf,inf,inf
0.0386169763884263,8.592537429124341,2.937712454500622,2.8371238801119936,inf,inf,inf
0.03925489899406595,8.670639332633149,2.9400125513395374,2.840587581825232,inf,inf,inf
0.03990335958814603,8.752070667399085,2.9423891524245662,2.844151097488273,inf,inf,inf
0.04056253225009153,8.83700589577176,2.944844834070592,2.8478174021236136,inf,inf,inf
0.04123259393498499,8.925631080748305,2.9473822624348767,2.8515895672089355,inf,inf,inf
0.04191372452107018,9.018144843289162,2.9500041969070687,2.855470764298011,inf,inf,inf
0.04260610685804041,9.11475941404928,2.9527134936462516,2.859464268804853,inf,inf,inf
0.04330992681612466,9.21570179035812,2.955513109272693,2.8635734639598422,inf,inf,inf
0.044025373335984365,9.32121501070327,2.958406104722393,2.867801844947085,inf,inf,inf
0.044752638479434746,9.431559560604478,2.9613956492730495,2.8721530232328383,inf,inf,inf
0.04549191748100375,9.547014925642177,2.9644850247505894,2.8766307310954433,inf,inf,inf
0.04624340880034284,9.66788130956857,2.9676776299259933,2.8812388263678583,inf,inf,inf
0.047007314175503565,9.794481537928682,2.9709769851127543,2.8859812974045917,inf,inf,inf
0.047783838677094174,9.927163170511628,2.974386736975977,2.890862268285568,inf,inf,inf
0.048573190763330824,10.066300849308238,2.977910663564814,2.8958860042702743,inf,inf,inf
0.049375582335998376,10.212298912552544,2.981552679580724,2.9010569175163945,inf,inf,inf
0.050191228797335376,10.365594309970785,2.985316841894824,2.9063795730780413,inf,inf,inf
0.05102034910785889,10.52665985967203,2.989207355328486,2.911858695199697,inf,inf,inf
0.0518631658451445,10.69600789333243,2.993228578712285,2.9174991739230447,inf,inf,inf
0.052719905263577366,10.874194343624392,2.997385031239388,2.923306072024976,inf,inf,inf
0.05359079735509014,11.061823336433143,3.0016813991305633,2.9292846323063144,inf,inf,inf
0.05447607591090454,11.259552360542042,3.006122542629179,2.9354402852520973,inf,inf,inf
0.05537597858429255,11.468098099466554,3.0107135033457633,2.9417786570856643,inf,inf,inf
0.05629074695437457,11.688243024358032,3.015459511973102,2.9483055782403262,inf,inf,inf
0.05722062659097134,11.920842863850874,3.0203659963942546,2.955027092274027,inf,inf,inf
0.0581658671205273,12.166835086969478,3.0254385902074676,2.9619494652541727,inf,inf,inf
0.05912672229312274,12.427248559460407,3.030683141693639,2.9690791956416946,inf,inf,inf
0.06010345005059327,12.703214563059834,3.0361057232538036,2.9764230247054733,inf,inf,inf
0.06109631259577423,12.995979402354491,3.0417126413460784,2.9839879475004483,inf,inf,inf
0.06210557646288918,13.30691886643529,3.047510446953635,2.991781224445146,inf,inf,inf
0.06313151258910106,13.63755486422096,3.053505946617543,2.9998103935369067,inf,inf,inf
0.0641743963872454,13.989574615348836,3.059706214070822,3.0080832832459117,inf,inf,inf
0.0652345078197648,14.364852855688573,3.066118602512713,3.0166080261320993,inf,inf,inf
0.06631213147386515,14.765477611396822,3.072750757565084,3.025393073232359,inf,inf,inf
0.06740755663791306,15.193780212564079,3.079610630956033,3.0344472092688726,inf,inf,inf
0.06852107737909532,15.65237036279354,3.086706494979143,3.043779568733371,inf,inf,inf
0.06965299262236148,16.14417726211022,3.0940469577805727,3.0533996529061693,inf,inf,inf
0.07080360623067007,16.672498007346693,3.1016409795301323,3.0633173478734137,inf,inf,inf
0.07197322708656102,17.241054779581326,3.1094978895368977,3.0735429436108017,inf,inf,inf
0.07316216917507504,17.85406268943327,3.117627404374605,3.08408715420744,inf,inf,inf
0.07437075166804306,18.51631061076023,3.126039647087252,3.094961139309227,inf,inf,inf
0.07559929900976801,19.23325792188053,3.1347451675509204,3.106176526867499,inf,inf,inf
0.07684814100412199,20.01115083163721,3.1437549640739224,3.117745437285507,inf,inf,inf
0.07811761290308204,20.85716295069217,3.1530805063240535,3.1296805090628013,inf,inf,inf
0.07940805549672895,21.779566051838376,3.1627337596789693,3.1419949260457503,inf,inf,inf
0.08071981520473219,22.787938650719724,3.1727272111036178,3.1547024464013287,inf,inf,inf
0.08205324416934645,23.893422274414263,3.1830738966673238,3.1678174334410465,inf,inf,inf
0.08340870034994433,25.109038272035313,3.193787430822571,3.181354888432557,inf,inf,inf
0.08478654761911066,26.450082044925235,3.2048820375778715,3.1953304855480895,inf,inf,inf
0.08618715586032402,27.934617043149192,3.2163725837084534,3.2097606091116506,inf,inf,inf
0.08761090106725236,29.584098380944287,3.228274614160907,3.224662393320918,inf,inf,inf
0.0890581654446884,31.42416633068655,3.2406043898215646,3.2400537646350673,inf,inf,inf
0.09052933751115262,33.485664541822224,3.2533789278333396,3.255953487036666,inf,inf,inf
0.09202481220319124,35.805958516004885,3.2666160446621957,3.272381210394265,inf,inf,inf
0.09354499098139703,38.43065956904532,3.2803344021324956,3.289357522172701,inf,inf,inf
0.09509028193818135,41.415902726796666,3.2945535566703863,3.3069040027605605,inf,inf,inf
0.09666109990732696,44.831390799653036,3.309294012016323,3.3250432847089826,inf,inf,inf
0.09825786657535009,48.764512535837476,3.324577275692024,3.3437991162032845,inf,inf,inf
0.09988101059470227,53.32598861138539,3.3404259195338817,3.363196429118984,inf,inf,inf
0.10153096769884237,58.65772573109044,3.3568636446343847,3.3832614120471596,inf,inf,inf
0.103208180819209,64.94391799118208,3.373915351065793,3.4040215887108913,inf,inf,inf
0.10491310020412621,72.42701581509677,3.3916072127965013,3.425505902235437,inf,inf,inf
0.10664618353967198,81.4311468482126,3.4099667582506594,3.447744805779997,inf,inf,inf
0.108407896072545,92.39721568163719,3.429022957006194,3.470770360089304,inf,inf,inf
0.11019871073495957,105.93679179585767,3.448806313175846,3.494616338579048,inf,inf,inf
0.11201910827160462,122.91712470586516,3.4693489660709718,3.5193183406314335,inf,inf,inf
0.1138695773687002,144.59947523059571,3.4906847988091787,3.5449139138463748,inf,inf,inf
0.11575061478518456,172.87231188170747,3.51284955559529,3.571442686071102,inf,inf,inf
0.11766272548607017,210.66088243335864,3.535880968481565,3.5989465081172924,inf,inf,inf
0.11960642277800089,262.6819802283583,3.559818894498456,3.6274696081712228,inf,inf,inf
0.12158222844704968,336.916695347777,3.5847054641428557,3.657058759010557,inf,inf,inf
0.12359067289879247,447.6902344796918,3.6105852423178866,3.6877634592623663,inf,inf,inf
0.12563229530069497,622.689357284492,3.6375054029385847,3.7196361300729266,inf,inf,inf
0.1277076437268532,920.7999225922647,3.665515918553007,3.7527323287126393,inf,inf,inf
0.12981727530512316,1484.5240255775705,3.694669766480363,3.7871109808112853,inf,inf,inf
0.131961756366683,2728.7568018402553,3.7250231531392988,3.8228346331127745,inf,inf,inf
0.13414166259806393,6269.619031085021,3.75663575843288,3.8599697288572212,inf,inf,inf
0.13635757919569358,22987.770642192176,3.7895710022756806,3.898586908145682,inf,inf,inf
0.1386101010229929,464940.2344186223,3.8238963355959537,3.9387613359229094,inf,inf,inf
0.14089983277006615,,3.8596835584267026,3.9805730605311522,inf,inf,inf
0.1432273891160314,,3.8970091680185046,4.024107406148905,inf,inf,inf
0.14559339489403028,,3.9359547402696333,4.069455402839002,inf,inf,inf
0.14799848525896503,,3.976607348182688,4.116714258398445,inf,inf,inf
0.15044330585800647,,4.01906002152887,4.165987876736571,inf,inf,inf
0.15292851300391705,,4.063412252440872,4.217387428119141,inf,inf,inf
0.15545477385123949,,4.109770552273922,4.271031977316289,inf,inf,inf
0.15802276657539333,,4.1582490657843,4.327049176495895,inf,inf,inf
0.16063318055473258,,4.208970249491381,4.385576030628754,inf,inf,inf
0.16328671655560836,,4.26206562202994,4.446759744237445,inf,inf,inf
0.1659840869204904,,4.317676595386301,4.510758659551718,inf,inf,inf
0.168726015759196,,4.375955397169103,4.577743297557642,inf,inf,inf
0.17151323914327624,,4.4370660955237655,4.647897515079912,inf,inf,inf
0.1743465053036162,,4.501185739994709,4.721419792957565,inf,inf,inf
0.17722657483129636,,4.568505633613833,4.798524672611045,inf,inf,inf
0.180154220881774,,4.639232753799758,4.879444360912413,inf,inf,inf
0.18313022938243761,,4.713591342351532,4.964430526330622,inf,inf,inf
0.18615539924358804,,4.791824687988294,5.053756312915304,inf,inf,inf
0.18923054257290758,,4.874197128614018,5.1477186029098805,inf,inf,inf
0.19235648489346913,,4.96099630488384,5.246640563771911,inf,inf,inf
0.19553406536534942,,5.052535701851635,5.35087452128076,inf,inf,inf
0.19876413701090068,,5.149157521651481,5.46080520741577,inf,inf,inf
