,ma_GeV,gtau_20fb-1,gtau_50ab-1
92,1.7793969849246234,0.17781932349403493,0.17781932349403493
93,1.7954773869346736,0.17447332927799222,0.17447332927799222
94,1.8115577889447239,0.17121546336769813,0.17121546336769813
95,1.827638190954774,0.16804262879358176,0.16804262879358176
96,1.8437185929648243,0.1649518628898882,0.1649518628898882
97,1.8597989949748746,0.16194033035269081,0.16194033035269081
98,1.8758793969849248,0.15900531671246662,0.15900531671246662
99,1.891959798994975,0.15614422219316945,0.15614422219316945
100,1.9080402010050252,0.15335455593183622,0.15335455593183622
101,1.9241206030150755,0.1506339305347176,0.1506339305347176
102,1.940201005025126,0.1479800569476998,0.1479800569476998
103,1.9562814070351762,0.1453907396204266,0.1453907396204266
104,1.9723618090452264,0.14286387194503244,0.14286387194503244
105,1.9884422110552766,0.14039743195177937,0.14039743195177937
106,2.0045226130653266,0.13798947824516408,0.13798947824516408
107,2.020603015075377,0.1356381461652361,0.1356381461652361
108,2.036683417085427,0.13334164415994015,0.13334164415994015
109,2.0527638190954773,0.13109825035529765,0.13109825035529765
110,2.0688442211055276,0.12890630931115749,0.12890630931115749
111,2.084924623115578,0.12676422895109024,0.12676422895109024
112,2.101005025125628,0.1246704776557933,0.1246704776557933
113,2.1170854271356787,0.12262358151008176,0.12262358151008176
114,2.133165829145729,0.120622121694223,0.120622121694223
115,2.149246231155779,0.11866473201098623,0.11866473201098623
116,2.1653266331658294,0.11675009654034818,0.11675009654034818
117,2.1814070351758796,0.1148769474143353,0.1148769474143353
118,2.19748743718593,0.11304406270496378,0.11304406270496378
119,2.21356783919598,0.11125026441870775,0.11125026441870775
120,2.2296482412060303,0.10949441659133656,0.10949441659133656
121,2.2457286432160806,0.10777542347736603,0.10777542347736603
122,2.261809045226131,0.10609222782872535,0.10609222782872535
123,2.277889447236181,0.10444380925758528,0.10444380925758528
124,2.2939698492462313,0.10282918267860715,0.10282918267860715
125,2.3100502512562815,0.10124739682616299,0.10124739682616299
126,2.3261306532663317,0.09969753284235462,0.09969753284235462
127,2.342211055276382,0.09817870293190781,0.09817870293190781
128,2.358291457286432,0.09669004908025773,0.09669004908025773
129,2.3743718592964824,0.0952307418313603,0.0952307418313603
130,2.3904522613065327,0.09379997912196836,0.09379997912196836
131,2.406532663316583,0.09239698516930278,0.09239698516930278
132,2.422613065326633,0.09102100940922743,0.09102100940922743
133,2.4386934673366834,0.08967132548219928,0.08967132548219928
134,2.4547738693467336,0.08834723026442307,0.08834723026442307
135,2.470854271356784,0.08704804294177941,0.08704804294177941
136,2.486934673366834,0.08577310412423245,0.08577310412423245
137,2.5030150753768843,0.08452177499854399,0.08452177499854399
138,2.5190954773869345,0.08329343651723958,0.08329343651723958
139,2.535175879396985,0.08208748862187604,0.08208748862187604
140,2.5512562814070354,0.08090334949876316,0.08090334949876316
141,2.5673366834170857,0.07974045486538049,0.07974045486538049
142,2.583417085427136,0.07859825728581706,0.07859825728581706
143,2.599497487437186,0.07747622551364118,0.07747622551364118
144,2.6155778894472363,0.07637384386067575,0.07637384386067575
145,2.6316582914572866,0.07529061159022385,0.07529061159022385
146,2.647738693467337,0.07422604233334547,0.07422604233334547
147,2.663819095477387,0.07317966352684228,0.07317966352684228
148,2.6798994974874373,0.07215101587165205,0.07215101587165205
149,2.6959798994974875,0.07113965281039768,0.07113965281039768
150,2.7120603015075377,0.07014514002287014,0.07014514002287014
151,2.728140703517588,0.06916705493825394,0.06916705493825394
152,2.744221105527638,0.06820498626292594,0.06820498626292594
153,2.7603015075376884,0.06725853352267501,0.06725853352267501
154,2.7763819095477387,0.06632730661819766,0.06632730661819766
155,2.792462311557789,0.06541092539272662,0.06541092539272662
156,2.808542713567839,0.06450901921064099,0.06450901921064099
157,2.8246231155778894,0.06362122654589006,0.06362122654589006
158,2.8407035175879396,0.06274719457903516,0.06274719457903516
159,2.85678391959799,0.06188657880167475,0.06188657880167475
160,2.8728643216080405,0.061039042626965336,0.061039042626965336
161,2.8889447236180907,0.06020425700488181,0.06020425700488181
162,2.905025125628141,0.059381900040774704,0.059381900040774704
163,2.921105527638191,0.05857165661567418,0.05857165661567418
164,2.9371859296482414,0.05777321800665663,0.05777321800665663
165,2.9532663316582917,0.05698628150542839,0.05698628150542839
166,2.969346733668342,0.056210550033080266,0.056210550033080266
167,2.985427135678392,0.05554841314126983,0.05544573174872606
168,3.0015075376884424,0.055892716189801586,0.05469153964944252
169,3.0175879396984926,0.05623342981430848,0.053947691158568685
170,3.033668341708543,0.05656960025464341,0.05321390769898458
171,3.049748743718593,0.05690027375065926,0.05248991424745153
172,3.0658291457286433,0.057224496542208944,0.051775438865437
173,3.0819095477386935,0.05754131486914536,0.051070212201033235
174,3.0979899497487438,0.05784977497132141,0.050373966955570074
175,3.114070351758794,0.05814889142047939,0.04968643730726448
176,3.130150753768844,0.05843749385767506,0.04900735828267305
177,3.1462311557788945,0.05871434498699574,0.048336465064721675
178,3.1623115577889447,0.05897820742020187,0.047673492223554506
179,3.178391959798995,0.05922784376905393,0.04701817285319545
180,3.194472361809045,0.05946201664531235,0.04637023759281494
181,3.2105527638190954,0.05967948866073764,0.04572941350590679
182,3.226633165829146,0.05987902242709022,0.04509542278343887
183,3.2427135678391963,0.06005938055613056,0.044467981227376545
184,3.2587939698492465,0.06021932565961912,0.043846796457915935
185,3.2748743718592968,0.060357620349316375,0.04323156576987321
186,3.290954773869347,0.06047302723698276,0.04262197353879568
187,3.307035175879397,0.06056430893437875,0.042017688042189895
188,3.3231155778894474,0.06063022805326481,0.0414183575106172
189,3.3391959798994977,0.06066954720540139,0.04082360514897256
190,3.355276381909548,0.06068102900254896,0.040233022756305095
191,3.371356783919598,0.06066343605646796,0.0396461623996809
192,3.3874371859296484,0.06061553097891888,0.03906252532259417
193,3.4035175879396986,0.06053607638166216,0.03848154681556237
194,3.419597989949749,0.06042383487645827,0.037902574999949916
195,3.435678391959799,0.060277569075067663,0.03732484007883093
196,3.4517587939698493,0.0600960415892508,0.03674740794449508
197,3.4678391959798995,0.059878015030768145,0.036169106573670146
198,3.4839195979899498,0.05962225201138016,0.03558840138442818
199,3.5,0.0593275151428473,0.03500316463711168
