0.001	4.706649419935759e-10
0.051000000000000004	4.680305381579265e-10
0.101	4.6060578692084347e-10
0.15100000000000002	4.488171285608688e-10
0.201	4.3316781386573453e-10
0.251	4.1421036825561444e-10
0.30100000000000005	3.925207219287786e-10
0.35100000000000003	3.6867801188853987e-10
0.401	3.432488639539746e-10
0.451	3.167751566632095e-10
0.501	2.897645694881055e-10
0.551	2.6268342244036825e-10
0.6010000000000001	2.3595144601151566e-10
0.651	2.0993820614196414e-10
0.7010000000000001	1.8496096618870826e-10
0.751	1.6128380685856454e-10
0.801	1.3911785212279107e-10
0.8510000000000001	1.1862246815149834e-10
0.901	9.990731573759054e-11
0.9510000000000001	8.303514618220308e-11
1.001	6.802523725883308e-11
1.051	5.4857370418005356e-11
1.101	4.3476253364672664e-11
1.151	3.379629391250987e-11
1.201	2.570663186987195e-11
1.251	1.907633584332177e-11
1.301	1.3759671412679427e-11
1.351	9.601346255650084e-12
1.401	6.441636577473711e-12
1.451	4.1212977156072726e-12
1.501	2.486160123717443e-12
1.551	1.3913101929321025e-12
1.601	7.047536969958713e-13
1.651	3.1045836104697247e-13
1.701	1.106719029029467e-13
1.751	2.7415087468115444e-14
1.801	3.064063945336831e-15
1.851	8.168387921738661e-18
