0.001	2.425720473828716e-10
0.011	2.416219651305365e-10
0.021	2.3912861079938713e-10
0.031	2.3517844206592865e-10
0.041	2.2988441471267456e-10
0.051000000000000004	2.2337649447693015e-10
0.061	2.1579523642877484e-10
0.07100000000000001	2.0728700395310743e-10
0.081	1.9800024231694662e-10
0.091	1.8808250285104118e-10
0.101	1.776780378462484e-10
0.111	1.6692584979658293e-10
0.121	1.559581150001313e-10
0.131	1.448989235053608e-10
0.14100000000000001	1.3386329174193532e-10
0.151	1.2295641364159062e-10
0.161	1.1227312271291977e-10
0.171	1.0189754223469043e-10
0.181	9.190290414908132e-11
0.191	8.235151975900512e-11
0.201	7.329488720606157e-11
0.211	6.477392212508146e-11
0.221	5.68192989309818e-11
0.231	4.945189099891299e-11
0.241	4.268329860020712e-11
0.251	3.6516453902314004e-11
0.261	3.094629266354168e-11
0.271	2.5960482478159344e-11
0.281	2.1540197573408407e-11
0.291	1.7660930242227313e-11
0.301	1.429332902528479e-11
0.311	1.1404053742926055e-11
0.321	8.95663742860904e-12
0.331	6.912345136606818e-12
0.341	5.231019492745367e-12
0.35100000000000003	3.871902731634549e-12
0.361	2.7944248204287742e-12
0.371	1.9589471102273174e-12
0.381	1.327450901086671e-12
0.391	8.641592816864397e-13
0.401	5.360830008230781e-13
0.41100000000000003	3.1347649618965606e-13
0.421	1.7019454064821654e-13
0.431	8.393690884432769e-14
0.441	3.636951862486754e-14
0.451	1.3109142075504077e-14
0.461	3.56025962797675e-15
0.47100000000000003	5.906469897806898e-16
0.481	3.3082543744788616e-17
0.491	1.2116133841184541e-20
