0.001	1.1661513508963005e-12
0.051000000000000004	1.1574887825176188e-12
0.101	1.1389657722928634e-12
0.15100000000000002	1.1141579759803286e-12
0.201	1.0848727491444705e-12
0.251	1.0523031115709082e-12
0.30100000000000005	1.0173177246918347e-12
0.35100000000000003	9.80583858134866e-13
0.401	9.42631485384951e-13
0.451	9.038910096488426e-13
0.501	8.647173637962507e-13
0.551	8.254063511850234e-13
0.6010000000000001	7.862062427682376e-13
0.651	7.473263113979607e-13
0.7010000000000001	7.089433009492829e-13
0.751	6.712064527243018e-13
0.801	6.342414937473207e-13
0.8510000000000001	5.981538591036126e-13
0.901	5.63031336769255e-13
0.9510000000000001	5.28946268717704e-13
1.001	4.959574053695827e-13
1.051	4.6411148517016e-13
1.101	4.3344459328132084e-13
1.151	4.039833406364302e-13
1.201	3.75745895252838e-13
1.251	3.487428908361992e-13
1.301	3.229782324957441e-13
1.351	2.984498154491109e-13
1.401	2.7515016955178903e-13
1.451	2.5306704011795137e-13
1.501	2.3218391363759085e-13
1.551	2.1248049551775333e-13
1.601	1.9393314579373157e-13
1.651	1.765152778032346e-13
1.701	1.6019772404207667e-13
1.751	1.4494907278709988e-13
1.801	1.3073597855060622e-13
1.851	1.1752344899921608e-13
1.901	1.0527511061067691e-13
1.951	9.395345504143832e-14
2.001	8.352006792495166e-14
2.051	7.393584160699196e-14
2.101	6.516117314325919e-14
2.151	5.715614873032602e-14
2.201	4.9880715609579077e-14
2.251	4.329484237133131e-14
2.301	3.735866849010413e-14
2.351	3.203264383973692e-14
2.4010000000000002	2.7277658866765577e-14
2.451	2.3055166040870402e-14
2.501	1.932729315111442e-14
2.551	1.605694897537771e-14
2.601	1.3207921817407043e-14
2.6510000000000002	1.0744971381150306e-14
2.701	8.633914435839152e-15
2.751	6.8417047184387794e-15
2.801	5.3365075240761335e-15
2.851	4.087769452390925e-15
2.9010000000000002	3.0662838122827535e-15
2.951	2.2442522455031407e-15
3.001	1.5953432207425568e-15
3.051	1.0947481903737838e-15
3.101	7.192364187256882e-16
3.1510000000000002	4.472098307295144e-16
3.201	2.5875977944357117e-16
3.251	1.357285593735207e-16
3.301	6.178015786598972e-17
3.351	2.2487982274123034e-17
3.4010000000000002	5.4544239697957584e-18
3.451	4.959680779232957e-19
