0.001	1.64121366314119e-12
0.051000000000000004	1.6399788355914144e-12
0.101	1.6363916338428105e-12
0.15100000000000002	1.6304929332934997e-12
0.201	1.622334853888722e-12
0.251	1.611981092845149e-12
0.30100000000000005	1.5995038876490347e-12
0.35100000000000003	1.5849826990798229e-12
0.401	1.5685029237053627e-12
0.451	1.5501548024229035e-12
0.501	1.5300324802686143e-12
0.551	1.5082331850663088e-12
0.6010000000000001	1.4848565025041306e-12
0.651	1.4600037306593235e-12
0.7010000000000001	1.4337773033967585e-12
0.751	1.40628027035782e-12
0.801	1.3776158283969236e-12
0.8510000000000001	1.3478868972653763e-12
0.901	1.317195734915456e-12
0.9510000000000001	1.2856435883790733e-12
1.001	1.2533303768433981e-12
1.051	1.2203544040850622e-12
1.101	1.1868120977302025e-12
1.151	1.152797773507997e-12
1.201	1.1184034222745458e-12
1.251	1.083718518544945e-12
1.301	1.0488298489615341e-12
1.351	1.0138213594719646e-12
1.401	9.787740200891814e-13
1.451	9.437657062160972e-13
1.501	9.088710956118774e-13
1.551	8.7416158015712e-13
1.601	8.397051916442197e-13
1.651	8.055665408786331e-13
1.701	7.718067694281579e-13
1.751	7.384835134019313e-13
1.801	7.056508786804203e-13
1.851	6.733594270456642e-13
1.901	6.416561727092883e-13
1.951	6.105845887280627e-13
2.001	5.801846228559247e-13
2.051	5.504927223772636e-13
2.101	5.215418674925555e-13
2.151	4.933616128413252e-13
2.201	4.659781367608334e-13
2.251	4.3941429789060316e-13
2.301	4.13689698743249e-13
2.351	3.888207558709939e-13
2.4010000000000002	3.6482077626512665e-13
2.451	3.4170003963239914e-13
2.501	3.1946588619823476e-13
2.551	2.9812280969162474e-13
2.601	2.776725551708767e-13
2.6510000000000002	2.5811422135293595e-13
2.701	2.394443671120299e-13
2.751	2.216571218157749e-13
2.801	2.0474429916886226e-13
2.851	1.8869551423569695e-13
2.9010000000000002	1.7349830331511389e-13
2.951	1.591382463397272e-13
3.001	1.4559909147417583e-13
3.051	1.3286288158562237e-13
3.101	1.2091008225999016e-13
3.1510000000000002	1.0971971103675738e-13
3.201	9.92694675344203e-14
3.251	8.953586413770008e-14
3.301	8.049435691636927e-14
3.351	7.211947644418239e-14
3.4010000000000002	6.438495818482567e-14
3.451	5.726387211003505e-14
3.501	5.0728751213213085e-14
3.551	4.475171857975608e-14
3.601	3.9304612673243927e-14
3.6510000000000002	3.4359110494294766e-14
3.701	2.988684826654264e-14
3.751	2.5859539301700602e-14
3.801	2.2249088693063278e-14
3.851	1.9027704484155245e-14
3.9010000000000002	1.616800495645547e-14
3.951	1.3643121677289033e-14
4.001	1.142679794608715e-14
4.051	9.493482274217681e-15
4.101000000000001	7.81841653057096e-15
4.151000000000001	6.37771838198925e-15
4.2010000000000005	5.148457654483548e-15
4.251	4.108726238008287e-15
4.301	3.2377011543316004e-15
4.351000000000001	2.5157004043098936e-15
4.401000000000001	1.9242312075915997e-15
4.4510000000000005	1.4460302445365325e-15
4.501	1.065095506882478e-15
4.551	7.667093605182048e-16
4.601000000000001	5.374524206568316e-16
4.651000000000001	3.652078368346036e-16
4.7010000000000005	2.391555826619607e-16
4.751	1.4975634338195335e-16
4.801000000000001	8.872459360471798e-17
4.851000000000001	4.899045906482527e-17
4.901000000000001	2.4649962224324084e-17
4.9510000000000005	1.0903267059356676e-17
5.001	3.980576648908653e-18
5.051000000000001	1.05543708681956e-18
5.101000000000001	1.4550247729852097e-19
5.151000000000001	2.0298214954954518e-21
