ma_GeV,gtau_445pb-1,gtau_20fb-1,gtau_50ab-1
0.5104680268327223,1.0772693389100287,0.40453213678220107,0.05652595939175091
0.5186519827091495,0.9892038447092014,0.4063148982171817,0.05668564130495487
0.526967145889985,0.9052281135610662,0.40803593786179565,0.05687801352535698
0.5354156199247821,0.910804671924815,0.40971013385085725,0.05709827555559854
0.5439995420877469,1.0044336654126718,0.4113540338472449,0.05734098950654904
0.5527210839184199,1.1365577776238531,0.41298597293113604,0.05760011329781061
0.5615824517710272,1.3343884761177867,0.41462619851743504,0.0578689582894177
0.5705858873726384,1.4034781450698455,0.41629693074374735,0.05814014439740786
0.579733668390273,1.4984765084767702,0.41801293848738713,0.05840569027135392
0.5890281090070992,1.5889985631907433,0.4197708211607854,0.05866133546093976
0.598471560507871,1.5855887738221486,0.4215643989196825,0.05890788451733511
