,ma_GeV,gtau_20fb-1,gtau_50ab-1
0,0.3,0.007770388696230575,0.007770388696230575
1,0.3160804020100502,0.006998341417136912,0.006998341417136912
2,0.3321608040201005,0.006335683537603911,0.006335683537603911
3,0.34824120603015074,0.006014657895438359,0.005762684744647853
4,0.364321608040201,0.0062986334129972316,0.005263870518331808
5,0.38040201005025126,0.006600983322929428,0.00482696627641803
6,0.3964824120603015,0.006919894135401174,0.004442134960834218
7,0.4125628140703518,0.007253552360578695,0.004101418432490725
8,0.428643216080402,0.007600144508628213,0.003798322706307985
9,0.44472361809045224,0.007957857089715956,0.00352750620264451
10,0.46080402010050253,0.00832487661400815,0.0032845427781619096
11,0.47688442211055276,0.008699389591671014,0.0030657397172218926
12,0.49296482412060305,0.009079582532870778,0.002867996584149302
13,0.5090452261306533,0.009463641947773663,0.00268869477923796
14,0.5251256281407035,0.009849754346545895,0.0025256103960149697
15,0.5412060301507537,0.010236106239353698,0.0023768449261837546
16,0.557286432160804,0.0106208841363633,0.002240769753697875
17,0.5733668341708542,0.011002274547740921,0.002115981388931114
18,0.5894472361809046,0.011378463983652793,0.002001265131938164
19,0.6055276381909548,0.011747638954265132,0.0018955653985472676
20,0.6216080402010051,0.012107985969744167,0.0017979613487475376
21,0.6376884422110554,0.012457691540256123,0.0017617836332090785
22,0.6537688442211056,0.01279494217596722,0.001809478075503237
23,0.6698492462311558,0.013117924387043688,0.001855154657834196
24,0.6859296482412061,0.01342482468365175,0.0018985569140101408
25,0.7020100502512563,0.013713830892765943,0.0019394285640640732
26,0.7180904522613065,0.01398408552738586,0.0019776483410214405
27,0.7341708542713568,0.014237368667556887,0.0020134679862164715
28,0.750251256281407,0.014475912058574885,0.0020472031160956835
29,0.7663316582914573,0.014701947445735719,0.0020791693471055943
30,0.7824120603015076,0.014917706574335249,0.00210968229569272
31,0.7984924623115579,0.015125421189669344,0.0021390575783035784
