ma_GeV,cl+gg0,cl-gg0
0.2,94.03067002585784,93.9909010413539
0.2052794871873196,98.33904801497901,98.2952286070414
0.2105933653070195,104.74461537337041,104.69548998178296
0.215941459070314,106.47919642317251,106.42668443272609
0.2213233174315702,106.44668405078588,106.39153398929521
0.2267391253013191,105.17950358641647,105.122305351646
0.2321881096105845,98.29229435391477,98.23623626977356
0.2376708272357529,88.30777907036553,88.25500373316106
0.2431863631937064,80.93080631401155,80.88016379439429
0.2487352681588697,73.58916368145483,73.54098492768438
0.2543168914008416,72.7448792982149,72.69508667325655
0.259931336875349,80.37769671118592,80.32021740350754
0.2655784342705301,80.7390515576921,80.67877120862626
0.2712578420001701,84.41017001672648,84.34441710142497
0.2769698663643716,84.47552827733067,84.40691596394934
0.2827138521017805,83.82726977943032,83.75632222605725
0.288490318279412,75.71807212669106,75.65133413137656
0.2942987868995807,66.41577495426283,66.3548473782582
0.3001392687689305,61.5189391985591,61.460234050566484
0.3060118174036068,60.632245939721194,60.57209267729754
0.3119159420283871,63.00333391222394,62.93838428271327
0.3178522196836809,68.31059631096689,68.23745934975352
0.3238201719618783,71.76704018006157,71.68727873950972
0.3298198789149461,75.902811293773,75.8152857147635
0.3358514020824145,75.13568755975798,75.0458353188164
0.3419143349704604,71.06791571077656,70.97981835106346
0.3480091927660733,70.69894278403933,70.60813627309666
0.3541356492958687,69.41477689209395,69.32243827095283
0.3602936500031584,71.02233837311216,70.92453103039797
0.366483453725636,77.81982767050405,77.70892678216538
0.3727047417368549,81.22655999638883,81.1068202614756
0.3789577564916602,84.56250891845428,84.43361100256016
0.3852424994041307,87.05768951634606,86.92052566334453
0.3915587024876618,85.49503967998541,85.35585922387983
0.3979068154591673,82.25267496013349,82.11437007887612
0.4042866677437081,76.51632579235635,76.38348221591679
0.4106981024685996,70.81191165872417,70.68501681422782
0.4171415673241579,67.6240801937362,67.49904075377636
0.4236168594527502,70.25595914792487,70.12196167542419
0.4301239345569521,74.11055538273436,73.9648000876181
0.4366631584585823,82.13514946882623,81.96862764701666
0.4432343669254205,90.6042057264248,90.41490249296551
0.4498375630477181,101.4207862559365,101.20247458535928
0.4564730933052801,112.4975133866726,112.24810590026878
0.4631408285932124,125.32118182948618,125.03510254230666
0.4698407613126311,130.5018400362719,130.195181267609
0.4765732744422682,130.40047281943572,130.0851325188091
0.4833382710930434,126.73399510996849,126.4186819955279
0.4901356806433339,114.62330297006879,114.32997076960159
0.496965972994208,98.38800030624752,98.12908403473372
0.5038290810201526,87.36222407987503,87.125868495383
0.5107249514809018,75.86069269324483,75.64974216179435
0.5176539316958991,70.71238715653686,70.51032717914568
0.5246161096649703,65.12780077655805,64.9366070199
0.5316114588227593,63.57204947960972,63.38035949847163
0.5386401403041303,66.18431480699623,65.97937809585395
0.5457024482874725,72.77719230940875,72.54582641279448
0.5527983812281111,80.54554753293608,80.28270564076226
0.5599279491870531,92.30570306722518,91.99657250360929
0.5670915430329467,98.53700140145538,98.19840155865631
0.5742892579618577,100.72000251698861,100.36495006716977
0.5815211269299079,108.03460333703961,107.64399094477416
0.5887872534390974,112.49043463658278,112.07335045932548
0.5960880371405544,112.1386514086859,111.71235750956244
0.6034235326886487,112.2177909306984,111.78048704350998
0.6107938047828881,106.69461647146652,106.2684732492358
0.6181990283168017,100.62556149057833,100.2137124598915
0.6256395582691286,104.42939976297667,103.9914783852893
0.6331154794777878,104.7564673575081,104.30645320089863
0.6406268861035664,97.60200043611593,97.1725572833606
0.6481739367188463,91.25070276521502,90.83953802639034
0.6557570272864002,86.88872668997811,86.48785214899574
0.6633762707767018,88.83974846637699,88.42013277760242
0.671031788881734,96.59443641079795,96.12742118313759
0.6787237118309519,109.43410834392652,108.89260325581489
0.6864524177931111,123.3697239500646,122.7450301319191
0.6942181150687838,123.72382877922459,123.082826103313
0.7020209512138629,128.9347644978654,128.25138079231255
0.7098610818400003,119.51031015171486,118.86237821956733
0.7177386828131096,123.52776025283855,122.84280779536797
0.7256541853221529,125.3453041892756,124.63454972526297
0.7336077613169282,127.08717426037823,126.35033328691124
0.7415995903833253,118.49007293872803,117.7877119238927
0.7496298596168256,118.5933488487604,117.87474088794848
0.7576987635023223,109.79422877914946,109.11422343416977
0.7658067042078298,102.81869831802335,102.1678869856033
0.7739539214098047,90.69691933732132,90.11027377708324
0.7821406245460641,83.49164866438556,82.93985396797127
0.7903670301002937,82.1811640084498,81.62627016413171
0.7986333615002255,79.3587355123329,78.81135630630988
0.8069398490199101,83.00609751465457,82.42128967947308
0.8152869238264923,93.0860837541598,92.41627262745025
0.8236748275801345,104.67838835284739,103.90917879017907
0.8321038042883343,122.09384090331689,121.17770916718946
0.8405741045081818,131.76855080613745,130.75904279738455
0.8490859852601635,143.0137290858246,141.89514747400185
0.8576397099445853,142.1234388915135,140.98867235546444
0.8662355557326019,129.76882657986502,128.71122575356983
0.8748739456942071,119.84041537433373,118.84357422777272
0.8835551558404131,118.54222303416137,117.53592093068212
0.8922794682930469,108.26222497957112,107.32438856589864
0.9010471712081528,107.35393150729936,106.40501973624966
0.9098585587010156,110.46428795523332,109.46807736608432
0.9187139307726384,116.61472422109233,115.54180164959443
0.9276135932375206,111.68189390184715,110.6336832461787
0.9365578576525884,114.19898464926003,113.10567136460746
0.9455470412471508,105.100536302562,104.07424566906505
0.9545815609016404,95.52903587450524,94.57766222194863
0.9636617459529508,92.40109756389718,91.46264772718324
0.9727879244544654,88.12982272464563,87.21709001765744
0.9819604298855492,97.39900528152324,96.37044144838082
