ma_GeV,cl
0.66,2148088.9259422645
0.663,2179108.725437334
0.666,2137980.206072215
0.669,2009286.4937480793
0.672,1837177.8474661158
0.675,1655492.4066013033
0.678,1516713.693004066
0.681,1438918.0411410972
0.684,1419307.3496256836
0.687,1442596.8917351963
0.69,1503356.5316775148
0.693,1561798.1840409036
0.696,1622484.872246603
0.699,1654211.278705717
0.702,1694696.3869550931
0.705,1753166.597546336
0.708,1854954.423465842
0.711,1989464.3412725043
0.714,2141262.8945412836
0.717,2268339.1811779137
0.72,2354209.7002222408
0.723,2399515.5836505066
0.726,2403104.944110205
0.729,2375365.97841101
0.732,2353449.779512632
0.735,2317124.9779998804
0.738,2244548.6920302096
0.741,2142696.091638406
0.744,2064434.4257218782
0.747,2001861.1363666388
0.75,1895806.0426637274
0.753,1888077.8631589583
0.756,1882130.5412611251
0.759,1828176.377416353
0.762,1730958.2879731948
0.765,1627202.7260632585
0.768,1571270.6455835106
0.771,1597460.626971767
0.774,1665016.8911817074
0.777,1755103.816346702
0.78,1796058.554762935
0.783,1771126.2559568984
0.786,1673535.0923213232
0.789,1572271.0502329157
0.792,1493755.4807734762
0.795,1471927.4958492545
0.798,1460160.6013579739
0.801,1438032.324380105
0.804,1378654.150643941
0.807,1273560.632652269
0.81,1170089.7080859588
0.813,1066680.3604999026
0.816,1022782.1494892888
0.819,973716.408140266
0.822,985264.5101717099
0.825,977276.3627660696
0.828,1038269.9774207374
0.831,1126232.772242152
0.834,1268843.4872873751
0.837,1430361.9154811436
0.84,1570912.078269439
0.843,1648960.5795670175
0.846,1650801.365089869
0.849,1587369.6349749777
0.852,1471650.9914831952
0.855,1351729.1207105822
0.858,1250889.0930309936
0.861,1212733.5914542475
0.864,1216133.5865914794
0.867,1277359.7515114187
0.87,1365783.806000323
0.873,1475436.150625192
0.876,1577791.7863825269
0.879,1663606.350281202
0.882,1724524.2321736617
0.885,1763611.7250874785
0.888,1780586.923554842
0.891,1751505.555924848
0.894,1680464.975792402
0.897,1575313.0698755628
0.9,1446079.8357356393
1.011,979999.3546278166
1.014,955073.647146926
1.017,918496.8650137703
1.02,877926.7542239241
1.023,833559.2278899623
1.026,782660.896047024
1.029,740286.8135719731
1.032,715645.9362635899
1.035,704532.647321801
1.038,714351.3712160939
1.041,718039.3541969385
1.044,727324.344049272
1.047,716243.3388077191
1.05,715803.5609081852
1.053,713449.452267063
1.056,733678.3728280779
1.059,753421.7792984465
1.062,780423.1845800274
1.065,797937.2759567248
1.068,800163.0839916717
1.071,785085.8587829092
1.074,758003.1573224919
1.077,736372.6704933305
1.08,711975.5089057904
1.083,697665.7601136712
1.086,679432.7814057557
1.089,680453.9180791432
1.092,679353.9902095062
1.095,692384.5617857823
1.098,712007.3242681543
1.101,744555.1502798564
1.104,781932.1778936015
1.107,817376.4786039781
1.11,844468.1935628761
1.113,855569.2870523394
1.116,847122.8783212814
1.119,812527.6942890788
1.122,763254.3878982187
1.125,707637.1397722318
1.128,661267.1097916861
1.131,621893.3320770651
1.134,601950.7840211637
1.137,590151.313222931
1.14,587189.8444476677
1.143,587659.1674762516
1.146,589393.4258061849
1.149,595201.511875723
1.152,594069.7457487332
1.155,600051.2041293796
1.158,606338.8588636945
1.161,631631.360577363
1.164,662826.451840879
1.167,704854.3677853886
1.17,745565.3464379248
1.173,784361.2063831529
1.176,816662.058953535
1.179,841075.1538516788
1.182,856092.5550914601
1.185,861062.1244392529
1.188,855135.2172282275
1.191,836083.8260966233
1.194,806338.3813291562
1.197,768943.8421272801
1.2,859657.0412108393
1.204,813606.2771235725
1.208,783313.2825662824
1.212,740101.3462255048
1.216,674523.9709905759
1.22,618331.4519469497
1.224,577783.827092474
1.228,572476.5092514848
1.232,574038.5150887369
1.236,573060.504785791
1.24,567243.1126518619
1.244,555874.3258115491
1.248,543824.48836853
1.252,522192.49703175126
1.256,504674.0877143784
1.26,501726.4097401826
1.264,496447.66460927634
1.268,498631.33158813027
1.272,487408.0175400358
1.276,456018.7492683326
1.28,411640.1300683072
1.284,398302.2627582199
1.288,376746.5756986979
1.292,380765.6561046384
1.296,373142.77047080855
1.3,375754.2282380505
1.304,406422.149924453
1.308,464769.96328400454
1.312,506835.63189360854
1.316,545384.3284685073
1.32,557403.6181171533
1.324,550486.7780004389
1.328,516827.48216746683
1.332,481375.0776491565
1.336,430831.48553189763
1.34,420076.15859643434
1.344,433490.8683664096
1.348,451239.6502468229
1.352,472408.2928499435
1.356,474950.8825147912
1.36,477030.87124608894
1.364,491229.51032758615
1.368,501421.4173001823
1.372,507016.50031213305
1.376,519497.338332899
1.38,544440.4773814536
1.384,584218.7753463297
1.388,598779.1313712682
1.392,597306.208055283
1.396,573104.4881129775
1.4,547392.6283590706
1.404,526891.1642980928
1.408,501547.7342339119
1.412,466817.6781112223
1.416,423569.0985666642
1.42,380853.2726166754
1.424,363430.1775508892
1.428,341809.90491555736
1.432,324138.3268769711
1.436,302881.6801566722
1.44,275056.40832728916
1.444,249952.12806053273
1.448,243383.45217378554
1.452,253881.66287235948
1.456,260481.83517601932
1.46,284315.7986010646
1.464,330985.97229411174
1.468,373803.7701552431
1.472,413121.0110721258
1.476,439675.49575184396
1.48,461365.8702306286
1.484,485030.9272000323
1.488,490780.70435776556
1.492,473199.0706922155
1.496,443318.9430686065
1.5,414382.70253395574
1.504,399191.13495762984
1.508,395785.5221810334
1.512,396410.9246474581
1.516,375058.25824096694
1.52,363521.64902343793
1.524,361746.0387070945
1.528,363780.99551082205
1.532,378011.15021940635
1.536,389568.1057186964
1.54,384034.81385913456
1.544,377036.05692601
1.548,357631.29433131876
1.552,348895.4792691351
1.556,327904.4292647996
1.56,323323.7616490475
1.564,335544.11140463303
1.568,345881.4829431644
1.572,357795.4978959059
1.576,354581.1613392246
1.58,369268.5779988649
1.584,373989.6593292537
1.588,381500.6032541561
1.592,375374.45231341146
1.596,362760.47544080135
1.6,361126.696756328
1.604,373850.50850807637
1.608,374269.79206306755
1.612,368731.9590579965
1.616,348051.45439385646
1.62,317837.0070169734
1.624,300517.2668622038
1.628,288838.8931769534
1.632,278908.74121620593
1.636,258040.017127885
1.64,253237.89069472975
1.644,262156.11514175794
1.648,279800.42805963545
1.652,295273.06139481557
1.656,301851.4283021457
1.66,303714.5354219107
1.664,314919.1675907958
1.668,321815.2524361667
1.672,330927.4001437529
1.676,334819.22184034344
1.68,336448.5201378216
1.684,347886.37707202596
1.688,350587.9750543487
1.692,349103.2122211341
1.696,347397.57520966546
1.7,341100.9792500718
1.704,337099.0964906373
1.708,337684.6645514325
1.712,336944.5270907558
1.716,332837.8543304743
1.72,325066.9718907966
1.724,338050.10714692954
1.728,356699.4833646585
1.732,358950.17782498477
1.736,348375.57367288653
1.74,324132.37619114236
1.744,323814.6872716887
1.748,323037.2596452641
1.752,320028.7875253461
1.756,320902.44895964384
1.76,316235.53521969344
1.764,315880.20096841926
1.768,317026.7238074923
1.772,317140.48610357713
1.776,308536.14069071785
1.78,294652.1831793018
1.784,293609.3131423316
1.788,297222.15957200446
1.792,286080.5723944803
1.796,272857.523167961
1.8,256067.05992945159
1.804,251805.0989169639
1.808,252360.01782853715
1.812,257521.62015476916
1.816,250597.85425603855
1.82,254524.752065122
1.824,267440.2565828112
1.828,280686.7898817439
1.832,280546.4808244718
1.836,260228.5225289868
1.84,240911.74476776875
1.844,238583.20132706064
1.848,239521.92097887097
1.852,238514.156184705
1.856,238364.87637281677
1.86,226622.60106505948
1.864,227463.5056426855
1.868,233926.36674025585
1.872,241146.65797764977
1.876,232235.31242266254
1.88,231888.2145272669
1.884,248810.46272015496
1.888,268105.9696686363
1.892,287401.6290881849
1.896,289450.227322018
1.9,280457.6398171993
1.904,283789.8830464086
1.908,283990.7710797842
1.912,281109.9991798101
1.916,269399.3318662833
1.92,251421.6739260639
1.924,256053.89123305
1.928,265137.3718604885
1.932,279011.994588382
1.936,276390.2143439825
1.94,277041.3918967101
1.944,293773.35797682893
1.948,307849.5843077106
1.952,314602.9838392786
1.956,306069.6218010621
1.96,303644.8981771252
1.964,315723.23164449685
1.968,336983.1564430064
1.972,338311.47803481546
1.976,324808.070452603
1.98,288358.9613642956
1.984,262940.77741124347
1.988,241767.4179203672
1.992,221994.89658507545
1.996,196297.7858184428
2.0,178647.88620857423
2.004,199896.37154396204
2.008,229439.7285643205
2.012,251943.06890796128
2.016,259741.61654970163
2.02,262633.3498344567
2.024,273804.2096826097
