ma_GeV,cl
3.630086313193588,1146.3557873569612
3.6794081381011097,1034.3197011922996
3.718865598027127,1019.1315973134307
3.763255240443896,1014.8980467243871
3.8076448828606657,1011.4147158034073
3.856966707768188,983.9856033429355
3.901356350184957,935.4727109769452
3.9358816276202218,842.9141379395795
3.965474722564735,764.6689627948638
4.0,692.9550170652526
4.049321824907522,629.0844526918447
4.098643649815044,582.1849483452531
4.1479654747225645,600.7389393818428
4.197287299630086,607.8590034936792
4.246609124537608,593.8801919159037
4.29593094944513,568.5484071218075
4.360049284195341,542.3269728734521
4.438964241676942,560.8548966836912
4.488286066584464,574.031588803699
4.5376078914919855,583.8770275593643
4.586929716399506,590.1444413163255
4.636251541307028,588.2156235066402
4.68557336621455,569.4870093669164
4.729963008631319,527.5603847701477
4.779284833538841,511.6508434198818
4.828606658446363,511.8081822550768
4.877928483353884,512.3650186438183
4.966707768187423,514.3092811125456
5.016029593094944,523.7060802539179
5.065351418002466,529.6157829683706
5.114673242909988,527.9155941789204
5.16399506781751,530.5078257357223
5.213316892725031,529.4166801730684
5.262638717632552,540.6866778578174
5.311960542540074,548.3486891602984
5.361282367447595,552.2359447293433
5.410604192355117,556.431413433697
5.469790194096312,566.8277424064034
5.528976572133169,589.5306492302149
5.57829839704069,622.4629587724307
5.627620221948212,652.6117913487549
5.676942046855734,684.5358928911721
5.726263871763255,712.9639770868689
5.775585696670777,748.5201900340293
5.824907521578298,798.1251243759906
5.87422934648582,851.3995547870943
5.923551171393342,908.6373883702046
5.972872996300863,962.8856340600037
6.022194821208385,990.5634873301896
6.073982549213452,1027.9161748007623
6.130702836004932,1060.7483941752423
6.180024660912453,1092.8303087721022
6.229346485819976,1117.9603802432569
6.278668310727497,1161.554629551384
6.3279901356350186,1180.470605206628
6.37731196054254,1147.2870233918509
6.42170160295931,1080.6280484867357
6.451294697903823,1012.8599034093792
6.471023427866831,946.1249146577421
6.495684340320592,885.4555929702202
6.520345252774353,828.7825367789317
6.569667077681874,754.2179180545644
6.618988902589396,740.3923263222108
6.678175092478422,787.1861294820334
6.712700369913687,860.8172784213128
6.737361282367448,937.6910435512978
6.762022194821208,1021.5760311758143
6.806411837237977,1114.2890008983002
6.8557336621455,1156.1617438880671
6.905055487053021,1156.0194257347584
6.954377311960543,1191.9478653882309
6.998766954377312,1208.5153156894926
7.048088779284834,1219.7889627988163
7.097410604192355,1260.1483782971347
7.146732429099877,1332.5199565050364
7.196054254007398,1389.0322567767842
7.2453758907670895,1409.6237651130486
7.294697903822442,1392.7053979814516
7.344019728729963,1380.5965230522759
7.393341365489654,1425.8730544939008
7.4426633785450065,1534.326160981099
7.477188655980271,1691.0793830962662
7.49691738594328,1846.7296661049966
7.516646115906289,2017.0276451884768
7.536374845869297,2203.387458033854
7.561035758323058,2415.4380753893397
7.605425400739827,2566.6402415808025
7.630086313193589,2422.365891715635
7.649815043156597,2278.726310484932
7.659679408138102,2128.6712275482823
7.669543773119606,1988.5904220334107
7.67940813810111,1857.815741993161
7.689272503082615,1735.7240895560992
7.699136868064119,1621.7343654178524
7.713933415536375,1453.784748495707
7.753390875462392,1486.9367526626406
7.79284833538841,1653.455972016499
7.827373612823674,1832.8353600591206
7.8618988902589395,2033.0790638910175
7.907110174251985,2289.0818327750176
7.944101542932626,2581.245880484395
7.985203452527743,2924.316323683242
7.995067817509248,3181.53327110167
8.005753824067028,3507.978221336864
8.039457459926016,3913.87445351248
8.073982737361282,3753.463055515201
8.09371146732429,3549.969169512392
8.098643649815044,3308.9052920876256
8.123304562268803,3146.5442307456938
8.128236744759556,3000.2031984569903
8.147965474722564,2840.095947927723
8.197287299630087,3084.78398093089
8.246609124537608,3460.965615870271
8.295930949445129,3693.0487145846905
8.3386761421928,4152.010882604333
8.355116951186325,4540.874341432296
8.367447407413206,4972.877841993149
8.396218672633612,5670.572386661503
8.438964241676942,5990.409880314301
8.458692971639952,6637.736268770373
8.468557336621455,7256.655942177941
8.483353884093711,7990.862993072389
8.498150431565968,8802.406743960826
8.537607891491986,9695.899455424227
8.567200986436498,9417.279127978709
8.591861898890258,9088.130546936283
8.611590628853268,8708.773052990882
8.631319358816278,8352.055784053124
8.646115906288532,7947.732054838893
8.66091245376079,7566.748159060806
8.68392891654545,7335.277971853681
8.712700181765857,8242.998458776166
8.734895191122071,9302.324384746664
8.739827373612822,10127.84057957619
8.764488286066584,10808.094840309232
8.784217016029594,10447.56534219328
8.784217016029594,9690.258386314248
8.794081381011097,9179.840890068934
8.79901356350185,8605.946362041788
8.808877928483355,8156.707921107195
8.828606658446363,9402.528133762922
8.833538840937115,10252.597830333281
8.838471023427868,11180.562269062795
8.84340320591862,12193.670399190962
8.848335388409371,13299.857883354889
8.858199753390876,14679.80526134446
8.86806411837238,16209.471457171603
8.882860665844635,18127.727742927214
8.887792848335389,19788.62195756964
8.897657213316894,21878.943866345973
8.912453760789148,24517.778677662267
8.946979038224415,25952.629775031044
8.951911220715166,24411.621355861633
8.961775585696671,23296.585842589106
8.966707768187423,21922.768084446616
8.976572133168927,20940.066459330574
9.001233045622687,20961.20578482167
9.029181653268534,21255.425207973167
9.053842565722295,21220.201821477975
9.074393727482468,21235.65581330395
9.111385096163108,24618.6381334038
9.123715552389989,27461.90919018747
9.13604600861687,31082.724912892845
9.13604600861687,33722.678992446046
9.139334155363748,37892.31768310212
9.139334155363748,40853.65417298327
9.154130702836005,47214.89433754366
9.16399506781751,53420.49613458623
9.16892725030826,59037.78537397321
9.181257480757743,68182.81071096747
