ma_GeV,gtau
0.1834391644249085,0.42131270959198003
0.1847849797422292,0.3956542298228083
0.1861406687355123,0.39565088515963076
0.1875063038437289,0.39440658717003
0.1888819580373042,0.36461452643013637
0.1902677048220165,0.3646113056516234
0.1916636182429248,0.3445637785200984
0.1930697728883251,0.3424026821099191
0.1944862438937363,0.3423995216063312
0.1959131069459146,0.33389893165001405
0.1973504382868979,0.3338957579678872
0.1987983147180794,0.3338925374606896
0.2002568136043118,0.3338892694362615
0.2017260128780408,0.3338859531921738
0.2032059910434693,0.33388258801557336
0.2046968271807522,0.3338791731830281
0.2061986009502221,0.3338757079603686
0.2077113925966456,0.3338721916025269
0.2092352829535111,0.3349190594259296
0.210770353447348,0.3423615218069385
0.2123166861020775,0.3445154330241672
0.2138743635433958,0.3691624110827288
0.2154434690031884,0.36800040398776573
0.2170240863239781,0.36799617184243527
0.2186162999634046,0.3611209578028901
0.2202201949987375,0.3611166811713962
0.2218358571314223,0.35885071692088266
0.2234633726916594,0.35884634068262783
0.2251028286430176,0.35771643246396134
0.2267543125870802,0.35771194020055264
0.2284179127681262,0.3588328205208275
0.2300937180778458,0.3588281800838504
0.2317818180600892,0.3588234711354917
0.2334823029156523,0.3610801153238528
0.2351952635070958,0.36335088005747185
0.2369207913636008,0.36334589721083954
0.2386589786858583,0.37375974530727163
0.2404099183509974,0.3737544670799375
0.2421737039175471,0.37374911090689494
0.2439504296304357,0.3881011504924887
0.2457401904260263,0.3880954230667779
0.2475430819371901,0.39176423564744756
0.2493592004984161,0.39052957602551924
0.2511886431509582,0.3905235533336245
0.2530315076480212,0.39051744167978103
0.2548878924599835,0.3905112397459267
0.256757896779659,0.39050494619435183
0.2586416205275971,0.3904985596674029
0.2605391643574218,0.3917206667314376
0.2624506296612103,0.3954230121700953
0.2643761185749101,0.3954162539799425
0.2663157339837971,0.4093113676623087
0.2682695795279727,0.41059193916778125
0.2702377596079017,0.4105846056412439
0.272220379389991,0.41970542773489466
0.2742175448122085,0.419697707950436
0.2762293625897444,0.4210103257456031
0.2782559402207126,0.4236556806635493
0.2802973859918952,0.4236475371055912
0.2823538089845287,0.4079670954241371
0.2844253190801319,0.4079590195602544
0.2865120269663782,0.4066713322920478
0.2886140441430089,0.40284867127205465
0.2907314829277922,0.4028403372729409
0.2928644564625237,0.3965541971480113
0.2950130787190725,0.3965457486079534
0.2971774645054709,0.3965371751309536
0.299357729472049,0.3688896587134688
0.3015539901176144,0.3677244898766767
0.303766363795677,0.3475010525290023
0.3059949687207196,0.3474930842703381
0.3082399239745143,0.34639515040972896
0.310501349512486,0.3420617564250567
0.3127793661701214,0.3409807464093273
0.3150740956694263,0.34097245382933333
0.3173856606254281,0.3409640385470237
0.31971418455273,0.3409554987381144
0.3220597918721086,0.3409468325509386
0.3244226079171633,0.3409380381060277
0.3268027589410128,0.34092911349568555
0.3292003721230415,0.3409200567835569
0.3316155755756947,0.3419834587731205
0.3340484983513248,0.34412936372927455
0.336499270449086,0.3441198091817986
0.3389680228218815,0.3664228649709922
0.3414548873833604,0.3664123873602738
0.3439599970149661,0.36640175458761065
0.346483485573037,0.3938425674508358
0.3490254878959583,0.3938307969609595
0.3515861398113675,0.38890137269471087
0.3541655781434119,0.3876696942634332
0.3567639407200593,0.3876575845889474
0.3593813663804629,0.38764529549156546
0.3620179949823799,0.3876328242965032
0.3646739674096446,0.387620168288611
0.3673494255796959,0.3876073247117498
0.3700445124511611,0.387594290768157
0.3727593720314942,0.3732428289346477
0.3754941493846705,0.3732299022760278
0.3782489906389386,0.37204623137260495
0.3810240429946277,0.3720329602996395
0.3838194547320135,0.37201949242694776
