ma_GeV,cl
1.268,10234.122168493062
1.272,10031.840711064378
1.276,9412.031969163545
1.28,8519.7523390259
1.284,8266.591239324922
1.288,7840.85296552833
1.292,7946.355226023849
1.296,7808.675464155029
1.3,7884.865736219392
1.304,8551.688057949708
1.308,9806.015680407296
1.312,10722.541432565593
1.316,11569.253790710241
1.32,11856.06673475048
1.324,11740.375331945348
1.328,11052.00379937403
1.332,10321.32578711022
1.336,9262.152327040585
1.34,9054.850421621535
1.344,9368.674361934181
1.348,9777.922493946162
1.352,10263.469995090463
1.356,10345.679309494726
1.36,10418.055541753223
1.364,10755.999700201419
1.368,11007.575199422472
1.372,11159.112096493314
1.376,11463.202808049768
1.38,12044.381755332053
1.384,12957.387476515818
1.388,13314.130602251249
1.392,13315.081070753075
1.396,12807.891862967466
1.4,12264.117067927682
1.404,11834.453848303094
1.408,11293.433990093146
1.412,10537.654983998777
1.416,9585.182765098747
1.42,8639.921548022647
1.424,8265.052508627305
1.428,7792.527792658478
1.432,7407.808835011388
1.436,6938.964163376823
1.44,6316.874885969364
1.444,5754.304516289512
1.448,5616.673587192949
1.452,5873.111777536656
1.456,6040.318528298548
1.46,6608.844669488111
1.464,7712.10610249989
1.468,8730.571204719776
1.472,9671.828132853785
1.476,10317.93057774668
1.48,10852.545551855508
1.484,11436.106045678476
1.488,11598.867857629364
1.492,11209.550210882524
1.496,10526.247878507647
1.5,9862.08527878968
1.504,9522.58153088555
1.508,9463.18325345063
1.512,9499.994810482947
1.516,9008.941728211767
1.52,8751.84294295235
1.524,8728.992517395318
1.528,8798.089383999071
1.532,9163.005257515271
1.536,9464.520821142462
1.54,9351.143200381217
1.544,9201.377421649988
1.548,8747.386373430556
1.552,8552.793208430523
1.556,8056.135414283676
1.56,7961.244563287087
1.564,8280.448618471512
1.568,8554.399064291521
1.572,8868.538842941587
1.576,8808.154735644817
1.58,9193.074688721554
1.584,9330.91596460355
1.588,9539.009151405058
1.592,9406.178473691118
1.596,9109.741590310898
1.6,9088.253220228127
1.604,9428.675178220275
1.608,9459.46352812569
1.612,9339.394326149273
1.616,8834.353302634125
1.62,8084.559111926442
1.624,7660.181774722887
1.628,7378.027898592074
1.632,7139.354409800708
1.636,6619.014038696518
