ma_GeV,cl+gg0,cl-gg0
4.101423487544484,38.506657101958794,65.66271696454095
4.101423487544484,38.506657101958794,65.66271696454095
4.170818505338079,33.31015534576935,58.51020746645006
4.234875444839858,38.46958791931958,69.36048237951105
4.304270462633452,54.47922981676911,100.91873186329498
4.362989323843417,69.59164382675321,131.7749209927971
4.427046263345196,86.5896062209328,167.78408708540812
4.491103202846976,86.93779320716071,172.2347811941477
4.56049822064057,80.5764677339861,163.36077066726475
4.613879003558719,83.30141360000097,171.80586185438065
4.677935943060498,96.7960315505235,203.65244936424045
4.731316725978648,114.16346563366996,244.08236213700897
4.790035587188612,135.72532100769837,295.2009040796329
4.843416370106762,148.05742181349507,326.93428666163123
4.902135231316726,157.31994000483652,353.05166199602735
4.955516014234876,162.45764907447415,369.82874774961937
5.0035587188612105,163.65436069041354,377.2534806114584
5.062277580071174,159.87614499016402,374.0858917959902
5.104982206405694,155.47496742748496,367.66051038305426
5.158362989323844,145.07511309825549,347.5333110915103
5.2064056939501775,138.35039177365186,335.21112034338034
5.259786476868327,134.67666217500334,330.3570811484772
5.307829181494662,121.2148736669925,300.57467636877226
5.387900355871886,110.6674951925945,279.2739745284031
5.387900355871886,110.6674951925945,279.2739745284031
5.441281138790036,109.68780679781754,279.95762557217324
5.48932384341637,113.15535127992032,291.7023321594977
5.569395017793594,126.28044177024881,330.8379756234771
5.569395017793594,126.28044177024881,330.8379756234771
5.628113879003559,128.08754940765428,339.44875572045896
5.665480427046264,131.4213694887578,350.78509875745743
5.702846975088968,123.82076767624073,332.83283495939315
5.750889679715303,110.57483949528847,299.8802305976231
5.788256227758007,103.39790822753187,282.3252106738072
5.830960854092527,85.41283395846585,235.001613742468
5.9163701067615655,,
5.969750889679715,,
5.969750889679715,,
6.02846975088968,,
6.06049822064057,,
6.103202846975089,88.6551834044081,255.26810904398076
6.135231316725979,114.57883709920046,331.56956869507695
6.167259786476869,118.95381093461418,345.93746121292514
6.215302491103203,87.68808676182199,256.87994382988313
6.258007117437723,48.73169756929684,143.6702392403271
6.279359430604982,,
6.316725978647687,,
6.359430604982206,,
6.380782918149466,58.77494039297717,176.3734160342144
6.418149466192171,107.42938274628169,324.06143980930824
6.45017793594306,90.46815045041002,274.102311310652
6.5088967971530245,102.29761472955639,312.41002017810104
6.5088967971530245,102.29761472955639,312.41002017810104
6.551601423487544,108.65894446826206,333.71631185008647
6.5836298932384345,114.55893366500308,353.30731092822725
6.642348754448399,117.35424562201221,364.65616849084364
6.642348754448399,117.35424562201221,364.65616849084364
6.674377224199288,104.32043471858128,325.4622335482364
6.7064056939501775,105.7564040464755,331.2546161135611
6.759786476868328,123.42128531048833,389.10769857647824
6.786476868327402,129.61103895722155,409.9316419701152
6.786476868327402,129.61103895722155,409.9316419701152
6.8185053380782925,136.11580905179534,432.1416486794137
6.850533807829182,147.05383031985133,468.62017699946057
6.9039145907473305,179.16074712429185,574.451547255818
6.9039145907473305,179.16074712429185,574.451547255818
6.930604982206406,192.47565511500522,619.0106447970221
6.98932384341637,170.4943016318842,551.9114079718164
6.98932384341637,170.4943016318842,551.9114079718164
7.0160142348754455,159.30541176595943,517.1992408719639
7.069395017793594,181.96513472603567,594.1706288187967
7.069395017793594,181.96513472603567,594.1706288187967
7.133451957295374,183.69478254915094,603.8729020975474
7.133451957295374,183.69478254915094,603.8729020975474
7.165480427046264,186.9142601325939,616.4904616124888
7.2188612099644125,223.7094243963465,741.85682340176
7.2188612099644125,223.7094243963465,741.85682340176
7.261565836298932,268.33777017173907,893.6422007034221
7.282918149466193,299.6211065231084,999.9209360616791
7.330960854092527,297.8165965110056,998.5386691457711
7.357651245551601,284.0790682975395,954.9101144293709
7.411032028469751,246.14093084115086,831.5472844858255
7.427046263345195,228.72025017174806,773.8428710332988
7.443060498220641,214.7376061979224,727.6076811432087
7.443060498220641,214.7376061979224,727.6076811432087
7.4644128113879,157.94830950075348,536.2317784298549
7.50711743772242,51.37070223576391,175.07680455736187
7.571174377224199,151.76406803251226,520.1674520494508
7.571174377224199,151.76406803251226,520.1674520494508
7.587188612099644,223.71452961485986,767.845876447605
7.645907473309609,187.65472845570375,647.3330348865073
7.645907473309609,187.65472845570375,647.3330348865073
7.683274021352313,225.2416005950438,779.4413282734456
7.7259786476868335,247.64830345204166,860.0181715741197
7.752669039145907,287.5950005441869,1000.9249362820841
7.779359430604982,348.6363870396237,1215.9925853631814
7.827402135231317,325.46758021972795,1139.5408165606816
7.864768683274022,322.0328252076839,1130.8239181129898
7.896797153024911,330.94777793321794,1165.012186812986
7.923487544483986,315.8678676009498,1114.1995893364958
7.944839857651246,278.7761297528231,984.9535053440193
7.976868327402135,148.1893043685821,524.8315822039258
7.976868327402135,148.1893043685821,524.8315822039258
7.992882562277581,,
8.040925266903916,,
8.062277580071175,160.65730526042805,572.5610081731642
8.09964412811388,186.40730502165502,666.1088245429439
8.142348754448399,213.34033694223504,764.6478455347213
8.179715302491104,256.3011734271316,921.0099140165946
8.222419928825623,212.34684924825794,765.2891452309323
8.270462633451958,173.76414522895507,628.2596616219028
8.270462633451958,173.76414522895507,628.2596616219028
8.275800711743774,334.8183518579475,1210.9943693752414
8.307829181494661,406.18445577430293,1472.219754662764
8.334519572953738,405.4451316934968,1472.097106454471
8.334519572953738,405.4451316934968,1472.097106454471
8.371886120996441,393.50416504528596,1432.1800587707344
8.371886120996441,393.50416504528596,1432.1800587707344
8.40391459074733,542.8071311603607,1979.5961200502713
8.419928825622776,617.0708347016283,2252.699864557806
