ma_GeV,gagamma_GeV-1
0.9027251779484579,0.0005385691507553218
0.9093480895585433,0.0005385691507553218
0.9160195906610529,0.0005419634345748222
0.92,nan
0.99,nan
1.0073365757063935,0.0003237665098026361
1.0147269767558815,0.00031972374968139287
1.0221715980421697,0.0003157314701036993
1.0296708373561303,0.00030983632505764266
1.037225095407058,0.00030983632505764266
1.0448347758440821,0.00030983632505764266
1.0525002852777339,0.00030983632505764266
1.0602220333016734,0.00030983632505764266
1.0680004325145767,0.00030983632505764266
1.0758358985421796,0.00030983632505764266
1.083728850059489,0.0004008679768785687
1.0916797088131522,0.0004008679768785687
1.0996888996439922,0.0004059367685226773
1.1077568505097097,0.00047497550611727774
1.1158839925077493,0.00047497550611727774
1.1240707598983337,0.00047497550611727774
1.1323175901276699,0.00047497550611727774
1.1406249238513215,0.00047497550611727774
1.1489932049577547,0.0004809813534670969
1.157422880592058,0.0004809813534670969
1.1659144011798324,0.0005285133167265148
1.1744682204512613,0.00041106965271149723
1.183084795465354,0.00041106965271149723
1.1917645866343674,0.00041106965271149723
1.200508057748408,0.00041106965271149723
1.2093156760002133,0.00041106965271149723
1.218187912010116,0.00041106965271149723
1.2271252398511903,0.00041106965271149723
1.2361281370745836,0.00041106965271149723
1.245197084735033,0.000413660382367902
1.2543325674165708,0.00041889092811009827
1.263535073258416,0.0005318442245530017
1.2728050939810587,0.0005318442245530017
1.2821431249125326,0.0005318442245530017
1.291549665014884,0.0005318442245530017
1.3010252169108316,0.0005318442245530017
1.3105702869106235,0.00044605260966284045
1.3201853850390917,0.00044605260966284045
1.3298710250629053,0.00044048290542313806
1.339627724518017,0.00044048290542313806
1.3494560047373256,0.00044048290542313806
1.3593563908785269,0.00044048290542313806
1.3693294119521757,0.00044048290542313806
1.3793756008499527,0.00044605260966284045
1.3894954943731388,0.00044605260966284045
1.3996896332612987,0.000448863816271131
1.4099585622211728,0.0005385691507553218
1.4203028299557847,0.0005385691507553218
1.4307229891937587,0.0005318442245530017
1.4412195967188548,0.0005318442245530017
1.4517932133997191,0.0005318442245530017
1.4624444042198528,0.0005318442245530017
1.4731737383078018,0.0005318442245530017
1.4839817889675662,0.0005285133167265148
1.4948691337092344,0.0005121690958577517
1.5058363542798414,0.0005121690958577517
1.5168840366944536,0.00046610705375500327
1.5280127712674805,0.00046610705375500327
1.539223152644219,0.00046610705375500327
1.5505157798326252,0.00046610705375500327
1.5618912562353235,0.00046610705375500327
1.5733501896818463,0.00046610705375500327
1.584893192461114,0.00046904465170040605
1.5965208813541512,0.000499458395729149
1.6082338776670422,0.000499458395729149
1.6200328072641315,0.000499458395729149
1.6319183006014644,0.000499458395729149
1.6438909927604743,0.000499458395729149
1.6559515234819182,0.0005121690958577517
1.6681005372000592,0.0004809813534670969
1.6803386830771012,0.0004809813534670969
1.6926666150378762,0.0004809813534670969
1.7050849918047846,0.0004809813534670969
1.717594476932994,0.0004809813534670969
1.7301957388458944,0.0004809813534670969
1.7428894508708148,0.00048401269535377096
1.7556762912750015,0.000548816313545041
1.7685569433018589,0.000548816313545041
1.781532095207459,0.000548816313545041
1.7946024402973164,0.000548816313545041
1.8077686769634342,0.000548816313545041
1.8210315087216213,0.000548816313545041
1.8343916442490835,0.000548816313545041
1.8478497974222907,0.000552275179189929
1.8614066873551212,0.0006421549524576068
1.8750630384372873,0.0006421549524576068
1.8888195803730408,0.0006421549524576068
1.9026770482201638,0.0006421549524576068
1.9166361824292464,0.0006421549524576068
1.9306977288832496,0.0006421549524576068
1.9448624389373614,0.0006462020765115606
1.9591310694591446,0.0006710261221662675
1.9735043828689771,0.0006710261221662675
1.9879831471807927,0.0006710261221662675
2.002568136043117,0.0006710261221662675
2.0172601287804066,0.0006710261221662675
2.032059910434691,0.0006710261221662675
2.046968271807524,0.0006710261221662675
2.0619860095022235,0.000675255204180596
2.0771139259664584,0.000675255204180596
2.0923528295351135,0.0006795109396054141
2.1077035344734822,0.0008256202848764431
2.1231668610207777,0.0008256202848764431
2.1387436354339604,0.0008256202848764431
2.1544346900318865,0.0008256202848764431
2.170240863239784,0.0008256202848764431
2.186162999634049,0.0008153110507156203
2.202201949987378,0.0008051305443863801
2.2183585713142255,0.0008051305443863801
2.234633726916597,0.0008000880610654507
2.2510282864301785,0.0008000880610654507
2.2675431258708043,0.0008000880610654507
2.284179127681265,0.0008051305443863801
2.3009371807784604,0.0008051305443863801
2.3178181806008946,0.0010351584253535627
2.3348230291565257,0.0010351584253535627
2.3519526350709614,0.0012112105508038159
