ma_GeV,BR
0.017021276595744705,2.6826957952797274e-06
0.051063829787234116,2.6826957952797274e-06
0.05957446808510625,2.6826957952797274e-06
0.06808510638297882,2.7271830293654702e-06
0.2127659574468086,2.697443649870467e-06
0.22127659574468073,2.7421754481220855e-06
0.34042553191489366,2.7122725793320297e-06
0.3489361702127658,2.7572502862167957e-06
0.44255319148936145,2.7271830293654702e-06
0.451063829787234,2.7724079967417757e-06
0.527659574468085,2.7421754481220855e-06
0.6042553191489359,2.8029738599189526e-06
0.6723404255319148,2.7724079967417757e-06
0.7234042553191489,2.7876490352799854e-06
0.774468085106383,2.8029738599189526e-06
0.8255319148936171,2.818382931264449e-06
0.902127659574468,2.8494556691728587e-06
0.9361702127659575,2.9126326549087384e-06
1.0127659574468084,2.8967082878240307e-06
1.0553191489361704,2.9126326549087384e-06
1.097872340425532,2.9286445646252375e-06
1.3276595744680852,3.0936857042646202e-06
1.353191489361702,3.059949687207196e-06
1.4382978723404256,3.1277936617012142e-06
1.4808510638297872,3.21471781635738e-06
1.5063829787234044,3.2323904093473627e-06
1.5404255319148934,3.1971418455272966e-06
1.5744680851063828,3.21471781635738e-06
1.6085106382978722,3.2323904093473627e-06
1.6425531914893616,3.2501601556680047e-06
1.7021276595744679,3.3404849835132442e-06
1.753191489361702,3.3040576702187736e-06
1.8127659574468082,3.377313908791009e-06
1.8893617021276596,3.3404849835132442e-06
1.8978723404255322,3.3958803577047434e-06
2.034042553191489,3.3588489690557365e-06
2.0425531914893615,3.414548873833601e-06
2.051063829787234,3.414548873833601e-06
2.1957446808510634,3.377313908791009e-06
2.204255319148936,3.377313908791009e-06
2.2127659574468086,3.433320018281993e-06
2.5191489361702124,3.433320018281993e-06
2.54468085106383,3.3588489690557365e-06
2.6042553191489364,3.377313908791009e-06
2.6212765957446806,3.3040576702187736e-06
2.6893617021276595,3.285993247600654e-06
2.697872340425532,3.21471781635738e-06
2.740425531914894,3.162277660168379e-06
2.7489361702127657,3.21471781635738e-06
2.7744680851063825,3.1796619685904463e-06
2.808510638297872,3.0767714577267352e-06
2.825531914893617,3.059949687207196e-06
2.8425531914893614,3.043219887107722e-06
2.8595744680851065,3.0265815545943132e-06
