ma_GeV,BR
0.21686746987951788,3.648700264203615e-07
0.2385542168674697,3.648700264203615e-07
0.2602409638554215,3.7261497882746347e-07
0.2819277108433733,3.7261497882746347e-07
0.3036144578313251,3.805243302902415e-07
0.32530120481927693,3.805243302902415e-07
0.34698795180722874,6.433324490047159e-07
0.36867469879518056,6.299605249474369e-07
0.39036144578313237,3.9685026299205034e-07
0.433734939759036,3.9685026299205034e-07
0.4554216867469878,3.9685026299205034e-07
0.4771084337349396,3.9685026299205034e-07
0.4987951807228914,4.0527404729073103e-07
0.5204819277108432,4.0527404729073103e-07
0.542168674698795,4.0527404729073103e-07
0.5638554216867468,4.0527404729073103e-07
0.5855421686746987,4.0527404729073103e-07
0.6072289156626505,4.138766399424053e-07
0.6289156626506023,4.138766399424053e-07
0.6506024096385541,4.896072986230009e-07
0.6722891566265059,5.214518907231981e-07
0.6939759036144577,4.694654553308531e-07
0.7156626506024095,5.106133031576827e-07
0.7373493975903613,6.997194427933255e-07
0.7590361445783131,5.671562610977312e-07
0.780722891566265,6.299605249474369e-07
0.8024096385542168,4.4079562749801053e-07
0.8240963855421686,4.316335128482631e-07
0.8457831325301204,4.4079562749801053e-07
0.8674698795180722,4.5970742676271226e-07
0.889156626506024,6.433324490047159e-07
0.9108433734939758,7.610486605804831e-07
0.9325301204819276,4.5015222274844525e-07
0.9542168674698794,6.299605249474369e-07
0.9759036144578312,4.5015222274844525e-07
0.9975903614457831,4.5015222274844525e-07
1.0192771084337349,4.316335128482631e-07
1.0409638554216867,5.914894093698236e-07
1.0626506024096385,5.106133031576827e-07
1.0843373493975903,6.709338437941891e-07
1.106024096385542,9.194148535254247e-07
1.127710843373494,8.277532798848107e-07
1.1493975903614457,1.1343125221954626e-06
1.1710843373493975,7.45229957654927e-07
1.1927710843373494,1.1343125221954626e-06
1.2144578313253012,1.3994388855866512e-06
1.236144578313253,8.453236728831782e-07
1.2578313253012048,7.297400528407231e-07
1.2795180722891566,7.610486605804831e-07
1.3012048192771084,7.45229957654927e-07
1.3228915662650602,7.772031408854597e-07
1.344578313253012,6.299605249474369e-07
1.3662650602409638,4.5015222274844525e-07
1.3879518072289156,8.632670256965263e-07
1.4096385542168675,6.997194427933255e-07
1.4313253012048193,7.937005259841008e-07
1.453012048192771,5.553676897863633e-07
1.4746987951807229,6.851754923600618e-07
1.4963855421686747,4.5970742676271226e-07
1.5180722891566265,1.3703509847201238e-06
1.5397590361445783,1.0212266063153654e-06
1.5614457831325301,5.553676897863633e-07
1.583132530120482,5.791950637713474e-07
1.6048192771084338,4.794306137298249e-07
1.6265060240963856,7.772031408854597e-07
1.6481927710843374,6.851754923600618e-07
1.6698795180722892,4.694654553308531e-07
1.691566265060241,6.997194427933255e-07
1.7132530120481928,7.937005259841008e-07
1.7349397590361446,6.851754923600618e-07
1.7566265060240964,5.671562610977312e-07
1.7783132530120482,4.794306137298249e-07
1.8,1.3139764272592778e-06
1.8216867469879519,5.671562610977312e-07
1.8433734939759037,4.5970742676271226e-07
1.8650602409638555,6.299605249474369e-07
1.8867469879518073,5.791950637713474e-07
1.908433734939759,4.5015222274844525e-07
1.930120481927711,6.299605249474369e-07
1.9518072289156627,4.5015222274844525e-07
1.9734939759036145,8.453236728831782e-07
1.9951807228915663,4.5970742676271226e-07
2.016867469879518,9.5886122745965e-07
2.03855421686747,5.214518907231981e-07
2.0602409638554215,4.694654553308531e-07
2.081927710843374,8.277532798848107e-07
2.103614457831325,5.914894093698236e-07
2.1253012048192774,5.325205447199813e-07
2.146987951807229,5e-07
2.168674698795181,1e-06
2.1903614457831324,9.79214597246002e-07
2.2120481927710847,5.914894093698236e-07
2.233734939759036,4.5970742676271226e-07
2.2554216867469883,6.851754923600618e-07
2.2771084337349397,1.3139764272592778e-06
2.298795180722892,5.214518907231981e-07
2.3204819277108433,6.040447222022236e-07
2.3421686746987955,4.5970742676271226e-07
2.363855421686747,6.997194427933255e-07
2.385542168674699,1.6555065597696216e-06
2.4072289156626505,5.438241486775963e-07
2.4289156626506028,6.433324490047159e-07
2.450602409638554,6.709338437941891e-07
2.4722891566265064,1.726534051393053e-06
2.4939759036144578,6.569882136296389e-07
2.51566265060241,7.610486605804831e-07
2.5373493975903614,1.4594801056814464e-06
2.5590361445783136,6.433324490047159e-07
2.580722891566265,7.297400528407231e-07
2.6024096385542173,1.3703509847201238e-06
2.6240963855421686,7.297400528407231e-07
2.645783132530121,8.632670256965263e-07
2.6674698795180722,6.569882136296389e-07
2.6891566265060245,7.610486605804831e-07
2.710843373493976,8.105480945814622e-07
2.732530120481928,5.106133031576827e-07
2.7542168674698795,1e-06
2.7759036144578317,1.2866648980094318e-06
2.797590361445783,1.3139764272592778e-06
2.8192771084337354,1.0876482973551926e-06
2.8409638554216867,7.45229957654927e-07
2.862650602409639,8.815912549960212e-07
2.8843373493975903,1.2080894444044474e-06
2.9060240963855426,7.937005259841008e-07
2.927710843373494,7.610486605804831e-07
2.949397590361446,1.1829788187396474e-06
2.9710843373493976,9.389309106617063e-07
2.99277108433735,6.851754923600618e-07
3.014457831325301,6.997194427933255e-07
3.0361445783132535,8.105480945814622e-07
3.057831325301205,9.5886122745965e-07
3.079518072289157,1.8388297070508497e-06
3.1012048192771084,1.3139764272592778e-06
3.1228915662650607,1.2866648980094318e-06
3.144578313253012,8.105480945814622e-07
3.1662650602409643,7.145721119367049e-07
3.1879518072289157,1.3139764272592778e-06
3.209638554216868,6.168665417172845e-07
3.2313253012048193,7.297400528407231e-07
3.2530120481927716,5.553676897863633e-07
3.274698795180723,9.389309106617063e-07
3.296385542168675,1.1829788187396474e-06
3.3180722891566266,1.259921049894874e-06
3.339759036144579,8.632670256965263e-07
3.36144578313253,6.299605249474369e-07
3.3831325301204824,1.5220973211609665e-06
3.404819277108434,1.2337330834345692e-06
3.426506024096386,8.277532798848107e-07
3.4481927710843374,5.553676897863633e-07
3.4698795180722897,1.3703509847201238e-06
