ma_GeV,ctau_Blnua,ctau_Dlnua,ctau_Dslnua
0.740012327888227,2887.0125728134917,1811.9945996525755,2538.5107284767987
0.8037193820348878,2943.9855089130765,2054.155883123464,2831.350436015616
0.8729109242030219,3010.3063992572993,2380.3590385887205,3216.2210563555223
0.9480591094665164,3087.782400269966,2835.097970480771,3736.510739657653
1.0296767403421752,3178.6682630085156,3497.2743360197765,4465.094414844954
1.1183207660947367,3285.810550400222,4517.973463983833,5532.263521060161
1.2145960832941733,3412.850294163999,6216.993957986522,7190.152697168032
1.3191596635598677,3564.5130270051145,9370.418184407381,9980.041119299778
1.4327250366588873,3747.03237666108,16276.403552865931,15241.960067825648
1.5560671595505082,3968.7829303275303,36323.74692253915,27067.00334809621
1.6900277046028036,4241.250219973329,142291.6199502251,63089.45385450908
1.8355208030674435,4580.561103372781,8780876.857667217,278750.13193924434
