,ma_GeV,ctau_ATLAS,ctau_BelleII
54,0.0034818176306889667,377.4617656994742,6.917745584200847
55,0.003563193971228584,377.46207598265437,6.917751270763818
56,0.0036464722232127486,377.4623993642723,6.917757197381989
57,0.0037316968377327556,377.46273638957405,6.917763374048091
58,0.003818913304781854,377.46308762610397,6.917769811163514
59,0.003908168177536264,377.4634536645963,6.917776519554651
60,0.003999509097203665,377.4638351198996,6.91778351048984
61,0.004092984818452442,377.46423263193924,6.917790795696996
62,0.004188645235435271,377.46464686671567,6.91779838738192
63,0.004286541408420925,377.4650785173418,6.917806298247294
64,0.0043867255910484985,377.4655283051195,6.9178145415124295
65,0.004489251258218608,377.4659969806592,6.917823130933769
66,0.0045941731346364765,377.4664853250402,6.9178320808261615
67,0.004701547224022129,377.46699415101614,6.917841406084951
68,0.0048114308390032594,377.46752430426886,6.9178511222089565
69,0.004923882631706742,377.46807666470596,6.917861245324254
70,0.00503896262506515,377.4686521478118,6.917871792208935
71,0.005156732244854963,377.46925170604715,6.917882780318757
72,0.0052772543524835375,377.4698763303025,6.917894227813779
73,0.005400593278542374,377.47052705140806,6.917906153586039
74,0.005526814857144603,377.47120494169974,6.917918577288248
75,0.005655986461065008,377.471911116642,6.917931519363531
76,0.005788177037701274,377.4726467365163,6.917945001076382
77,0.005923457145875806,377.47341300816953,6.917959044544693
78,0.006061898993497572,377.4742111868295,6.917973672773039
79,0.006203576476104275,377.47504257798823,6.917988909687184
80,0.006348565216305217,377.4759085393554,6.918004780169888
81,0.006496942604146125,377.4768104828845,6.918021310098035
82,0.006648787838417263,377.4777498768746,6.91803852638116
83,0.006804181968927101,377.4787282481503,6.918056457001389
84,0.006963207939763883,377.4797471843224,6.918075131054884
85,0.007125950633568411,377.48080833613045,6.918094578794766
86,0.007292496916841445,377.48191341987666,6.91811483167572
87,0.007462935686310138,377.4830642199417,6.91813592240011
88,0.007637357916378027,377.4842625913997,6.918157884965899
89,0.007815856707684091,377.48551046272553,6.918180754716264
90,0.007998527336796709,377.48680983860214,6.918204568391051
91,0.008185467307069028,377.4881628028294,6.918229364180078
92,0.008376776400682925,377.4895715213383,6.91825518177839
93,0.008572556731909325,377.49103824531744,6.918282062443538
94,0.008772912801613356,377.4925653144477,6.918310049054878
95,0.008977951553033322,377.4941551602592,6.918339186175088
96,0.00918778242886334,377.4958103096031,6.918369520113796
97,0.009402517429670132,377.497533388253,6.918401098993578
98,0.009622271173675135,377.4993271246318,6.9184339728182715
99,0.009847160957933775,377.5011943536743,6.9184681935437515
100,0.010077306820944612,377.50313802082474,6.918503815151207
101,0.010312831606721848,377.5051611861771,6.9185408937230095
102,0.010553861030365236,377.507267028763,6.918579487521305
103,0.010800523745162528,377.5094588509884,6.9186196570693195
104,0.011052951411260215,377.51174008322977,6.918661465235599
105,0.011311278765939214,377.5141142885879,6.918704977321126
106,0.011575643695533041,377.51658516780833,6.918750261149501
107,0.011846187309026836,377.5191565643773,6.918797387160335
108,0.012123054013376522,377.5218324697893,6.91884642850579
109,0.012406391590588319,377.5246170289991,6.918897461150493
110,0.012696351276599734,377.5275145460639,6.918950563974942
111,0.012993087842004158,377.5305294899755,6.919005818882396
112,0.013296759674662127,377.5336665006962,6.919063310909491
113,0.013607528864243339,377.5369303953978,6.919123128340582
114,0.013925561288744634,377.5403261749154,6.919185362826025
115,0.014251026703029985,377.54385903041793,6.919250109504425
116,0.014584098829439862,377.5475343503048,6.919317467129033
117,0.014924955450518298,377.55135772733666,6.91938753819843
118,0.01527377850390714,377.5553349660008,6.919460429091512
119,0.015630754179458167,377.55947209012646,6.9195362502070585
120,0.01599607301861488,377.56377535075353,6.919615116107942
121,0.016369930016117026,377.56825123425887,6.919697145670053
122,0.016752524724082157,377.5729064707531,6.919782462236201
123,0.017144061358519713,377.57774804275516,6.919871193775078
124,0.017544748908334597,377.5827831941461,6.9199634730453665
125,0.017954801246878312,377.5880194394193,6.9200594377652624
126,0.018374437246107267,377.59346457322664,6.9201592307874265
127,0.018803880893409158,377.59912668023924,6.920263000279713
128,0.0192433614111598,377.6050141453198,6.92037089991158
129,0.01969311337907423,377.6111356640209,6.9204830890465105
130,0.02015337685941733,377.6175002534225,6.920599732940619
131,0.020624397525140916,377.6241172633093,6.920721002947504
132,0.02110642679101555,377.63099638770177,6.920847076729575
133,0.021599721947827184,377.6381476767499,6.920978138476034
134,0.022104546299710218,377.64558154899936,6.921114379127672
135,0.022621169304690252,377.6533088040386,6.921255996608655
136,0.02314986671851161,377.661340635535,6.921403196065437
137,0.023690920741826334,377.66968864467873,6.921556190113149
138,0.024244620170823284,377.6783648540292,6.921715199089359
139,0.02481126055137769,377.6873817217922,6.921880451315727
140,0.02539114433680347,377.6967521565235,6.922052183367486
141,0.025984581049292486,377.70648953227635,6.922230640351047
142,0.026591887445126937,377.7166077042047,6.922416076189953
143,0.027213387683753074,377.72712102462776,6.922608753919304
144,0.02784941350080644,377.738044359573,6.922808945988936
145,0.028500304385181082,377.7493931058031,6.923016934575472
146,0.029166407760237052,377.76118320834144,6.923233011903518
147,0.029848079169243275,377.7734311785085,6.923457480576211
148,0.030545682465154336,377.78615411247546,6.9236906539152505
149,0.03125959000482281,377.7993697103513,6.923932856310714
150,0.03199018284775065,377.8130962958151,6.9241844235808525
151,0.03273785095948577,377.8273528363011,6.924445703342022
152,0.033502993419772316,377.8421589637519,6.924717055389036
153,0.034286018635565865,377.8575349959507,6.92499885208611
154,0.03508734455902713,377.87350195844493,6.9252914787686635
155,0.03590739891061055,377.89008160707044,6.925595334156121
156,0.0367466194073669,377.9072964510942,6.925910830776043
157,0.03760545399658172,377.92516977697835,6.926238395399657
158,0.03848436109487431,377.9437256727874,6.926578469489164
159,0.03938380983288489,377.9629890532456,6.926931509656965
160,0.04030428030568053,377.9829856854536,6.927297988136978
161,0.04124626382901352,378.00374221528386,6.92767839326837
162,0.04221026320156901,378.02528619445854,6.928073229991833
163,0.04319679297334174,378.0476461083309,6.928483020358726
164,0.04420637972028532,378.0708514043705,6.928908304053118
165,0.04523956232538053,378.0949325213747,6.929349638927152
166,0.046296892266272656,378.11992091941255,6.929807601549836
167,0.04737893390963144,378.1458491105131,6.9302827877694515
168,0.04848626481239081,378.1727506901094,6.9307758132898405
169,0.04961947603002903,378.2006603692507,6.931287314260748
170,0.05077917243205401,378.22961400759385,6.93181794788247
171,0.05196597302486197,378.25964864718134,6.932368393024893
172,0.053180511282142,378.29080254702245,6.932939350861264
173,0.054423435483002665,378.3231152184822,6.933531545516768
174,0.055695409058001334,378.35662746149274,6.934145724732173
175,0.05699711094326075,378.39138140159315,6.934782660542659
176,0.05832923594286206,378.4274205278108,6.935443149972068
177,0.059692495099707366,378.46478973139233,6.936128015742731
178,0.061087616075050394,378.503535345392,6.936838107000997
179,0.06251534353689715,378.5437051851276,6.937574300058682
180,0.0639764395574843,378.5853485895116,6.938337499150529
181,0.0654716840200474,378.62851646326635,6.9391286372078955
182,0.0670018750350959,378.673261320032,6.939948676648798
183,0.06856782936641742,378.71963732636715,6.940798610184301
184,0.07017038286703829,378.76770034666225,6.941679461641649
185,0.07181039092537353,378.81750798895536,6.942592286803938
186,0.07348872892180387,378.8691196516751,6.9435381742667674
187,0.0752062926959241,378.92259657129756,6.944518246311653
188,0.07696399902471159,378.9780018709337,6.945533659796483
189,0.07876278611187058,379.03540060985017,6.946585607063096
190,0.08060361408861345,379.0948598339223,6.947675316861923
191,0.08248746552614586,379.15644862702914,6.94880405529391
192,0.08441534596012985,379.220238163385,6.949973126769603
193,0.0863882844274045,379.28630176082214,6.951183874985651
194,0.08840733401525062,379.35471493500955,6.9524376839184825
195,0.09047357242349298,379.425555454625,6.953735978835437
196,0.09258810253973955,379.4989033974678,6.95508022732315
197,0.09475205302806543,379.5748412075237,6.956471940333381
198,0.0969665789314552,379.6534537529667,6.957912673246006
199,0.09923286228832551,379.7348283851136,6.959404026949492
200,0.10155211276345681,379.81905499831043,6.960947648938422
201,0.1039255682936713,379.90622609076445,6.962545234428376
202,0.10635449574860112,379.996436826308,6.964198527487866
203,0.10884019160690066,380.0897850970935,6.965909322187358
204,0.11138398264826195,380.1863715872141,6.967679463765239
205,0.11398722666160525,380.28629983724414,6.9695108498106615
206,0.11665131316981961,380.3896763096975,6.971405431463186
207,0.1193776641714437,380.4966104553889,6.973365214629003
208,0.12216773489967918,380.6072147807005,6.975392261213707
209,0.1250230145991456,380.72160491573663,6.9774886903713895
210,0.12794502732078733,380.8398996833658,6.979656679769955
211,0.1309353327353611,380.96222116913833,6.9818984668725195
212,0.13399552696593384,381.0886947920637,6.98421635023453
213,0.1371272434398401,381.2194493762528,6.986612690816766
214,0.14033215376054847,381.3546172233948,6.989089913313619
215,0.14361196859990788,381.4943341860753,6.991650507496795
216,0.1469684386112446,381.63873974191023,6.994297029573964
217,0.15040335536380253,381.7879770684948,6.9970321035623595
218,0.15391855229902054,381.9421931191469,6.999858422676917
219,0.1575159057091623,382.10153869943395,7.002778750732793
220,0.1611973357388157,382.2661685444756,7.005795923562084
221,0.16496480740980207,382.4362413969989,7.008912850444348
222,0.16882033167003627,382.61192008614194,7.01213251555084
223,0.17276596646690365,382.7933716069863,7.015457979402103
224,0.17680381784572086,382.98076720080536,7.018892380338681
225,0.18093604107387165,383.17428243601626,7.022438936004723
226,0.1851648417912156,383.374097289817,7.02610094484415
227,0.18949247718738216,383.58039623050206,7.029881787609258
228,0.1939212572065831,383.793368300432,7.033784928881292
229,0.19845354578058033,384.0132071996509,7.037813918602909
230,0.2030917620904737,384.2401113701353,7.041972393622218
231,0.20783838185797573,384.4742840806605,7.046264079248109
232,0.2126959386668692,384.7159335122677,7.050692790816625
233,0.2176670253153459,384.9652728443255,7.0552624352682
234,0.22275429519995588,385.2225203411655,7.05997701273544
235,0.22796046373189796,385.4878994392838,7.064840618141262
236,0.23328830978641582,385.76163883509525,7.069857442807165
237,0.2387406771860647,386.04397257322523,7.0750317760713575
238,0.2443204762186489,386.3351401353377,7.080368006916709
239,0.2500306851906324,386.6353865294729,7.08587062560804
240,0.25587435201685893,386.9449623799013,7.091544225338883
241,0.26185459584742327,387.26412401747393,7.0973935038873295
242,0.26797460873256923,387.59313357046307,7.103423265280865
243,0.27423765732649497,387.9322590558876,7.1096384214700965
244,0.28064708463098387,388.2817744713133,7.116043994011175
245,0.28720631177978284,388.64195988712225,7.122645115756814
246,0.29391883986468875,389.01310153924766,7.129447032555845
247,0.3007882518043099,389.39549192236655,7.136455104961165
248,0.307818214256508,389.789429883551,7.143674809946073
249,0.3150124795755328,390.1952207163676,7.151111742628842
250,0.32237488781490303,390.6131762554347,7.158771618005666
251,0.3299093687770939,391.0436149714205,7.166660272691689
252,0.337619944111134,391.48686206650046,7.17478366667046
253,0.34551072945922184,391.943249570259,7.183147885051518
254,0.35358593665351795,392.4131164360422,7.191759139836252
255,0.36184987596427465,392.89680863777,7.2006237716921815
256,0.3703069584005141,393.3946792671985,7.209748251735478
257,0.378961698064472,393.9070886316516,7.219139183322098
258,0.38781871456107236,394.43440435220884,7.228803303847273
259,0.3968827354637166,394.97700146237133,7.238747486553754
260,0.40615859883769795,395.5352625071969,7.248978742348673
261,0.4156512558225992,396.1095776429266,7.259504221629394
262,0.4253657732750387,396.70034473708915,7.270331216118123
263,0.4353073364731892,397.30796946910726,7.281467160705729
264,0.4454812518844989,397.9328654314053,7.2929196353047425
265,0.4558929499981064,398.575454231025,7.304696366711668
266,0.4665479882234473,399.2361655917554,7.316805230478715
267,0.47745205385661316,399.9154374567882,7.329254252795173
268,0.48861096711603264,400.61371609189945,7.342051612378418
269,0.5000306842491095,401.33145618916564,7.355205642374718
270,0.5117173007114605,402.0691209712188,7.368724832269917
271,0.5236770544204655,402.8271822960453,7.38261782981009
272,0.5359163290848514,403.6061207623261,7.396893442932104
273,0.5484416576121021,404.40642581532967,7.411560641704329
274,0.5612597255954972,405.2285958533493,7.426628560277309
275,0.5743773748826587,406.0731383346821,7.442106498844367
276,0.5878016072274912,406.94056988515644,7.458003925612268
277,0.6015395880274839,407.8314164061853,7.474330478781511
278,0.6155986501483508,408.7462131833543,7.491095968536413
279,0.6299862978380694,409.6855049955197,7.508310379044567
280,0.644710210732387,410.6498462244069,7.5259838704654385
281,0.659778247953954,411.63980096469265,7.544126780967858
282,0.6751984523072502,412.65594313454557,7.562749628755883
283,0.6909790545715645,413.6988565866045,7.58186311410271
284,0.7071284778942997,414.76913521935717,7.601478121391908
285,0.7236553422869657,415.8673830888933,7.621605721165525
286,0.7405684692262434,416.9942145209863,7.6422571721781996
287,0.757876886362593,418.1502542234567,7.663443923456454
288,0.7755898323389001,419.3361373987769,7.685177616362401
289,0.7937167617217551,420.5525098568481,7.707470086660612
290,0.812267350047972,421.8000281278923,7.730333366587081
291,0.8312514989890631,423.07935957538996,7.753779686919038
292,0.8506793416364162,424.3911825089848,7.777821479044162
293,0.8705612479099865,425.73618629726394,7.802471377027496
294,0.8909078300934142,427.11507148033536,7.827742219674661
295,0.9117299484984922,428.5285498820855,7.853647052589196
296,0.933038717262037,429.9773447220154,7.880199130222187
297,0.9548455102782294,431.4621907265308,7.907411917911875
298,0.9771619672696181,432.9838342395658,7.935299093911063
299,1.0,434.54303333238227,7.9638745513994085
300,1.0,434.54303333238227,7.9638745513994085
301,1.0722672220103233,439.488009104433,8.054501172211435
302,1.1497569953977358,444.80452675587463,8.151937044791621
303,1.2328467394420661,450.515483805469,8.256601812197088
304,1.321941148466029,456.6448225092206,8.368934264394928
305,1.4174741629268053,463.2175526773751,8.489392756429577
306,1.5199110829529336,470.2597718352652,8.618455577910828
307,1.6297508346206442,477.79868196630554,8.756621259862875
308,1.7475284000076838,485.86260195429895,8.904408802754581
309,1.8738174228603839,494.48097471209394,9.062357807146462
310,2.0092330025650473,503.68436784548214,9.231028485857934
311,2.154434690031884,513.5044665562374,9.411001533901242
312,2.3101297000831598,523.9740573382426,9.602877829680217
313,2.4770763559917106,535.1270008683605,9.807277938160983
314,2.6560877829466865,546.9981923427608,10.024841383955435
315,2.848035868435802,559.6235073646204,10.256225659604564
316,3.0538555088334154,573.039731356954,10.5021049319267
317,3.2745491628777286,587.2844703629279,10.76316840725396
318,3.511191734215131,602.3960410157896,11.04011831491005
319,3.7649358067924683,618.4133374242209,11.333667467616765
320,4.0370172585965545,635.3756727416354,11.644536357932939
321,4.328761281083058,653.3225932882754,11.973449751668207
322,4.641588833612779,672.2936632929316,12.321132742842376
323,4.977023564332112,692.3282186403728,12.68830624061204
324,5.3366992312063095,713.4650884763331,13.075681867122402
325,5.722367659350217,735.7422841595135,13.48395625692748
326,6.1359072734131725,759.1966558840678,13.913804763906915
327,6.579332246575681,783.8635183500993,14.365874600925423
328,7.054802310718643,809.776248155085,14.840777461221343
329,7.564633275546289,836.965857105577,15.339081698485913
330,8.111308307896872,865.4605474433541,15.861304175488444
331,8.697490026177835,895.2852569457807,16.407901927126026
332,9.326033468832199,926.4612040835415,16.979263824524747
333,10.0,959.0054456507878,17.575702467722927
334,10.722672220103231,992.9304616206173,18.197446577313304
335,11.497569953977356,1028.2437841425453,18.84463419507596
336,12.32846739442066,1064.9476895321118,19.517307039068733
337,13.219411484660293,1103.0389736357295,20.21540638673654
338,14.174741629268055,1142.5088317138334,20.938770873528632
339,15.199110829529339,1183.3428640155787,21.68713659506615
340,16.297508346206442,1225.5212277550968,22.4601398924125
341,17.47528400007684,1269.018953021818,23.257323141765013
342,18.73817422860384,1313.806438929331,24.078143847380087
343,20.09233002565047,1359.850139009617,24.921987202800256
344,21.544346900318846,1407.1134430365787,25.788182252042866
345,23.101297000831604,1455.5577542880862,26.676021632592434
346,24.770763559917114,1505.1437547876194,27.584784763497016
347,26.560877829466868,1555.832843540033,28.513764203929554
348,28.48035868435802,1607.5887368071124,29.462294981454093
349,30.538555088334157,1660.3791818619131,30.429786000018872
350,32.74549162877728,1714.1778159206772,31.415754108620266
351,35.11191734215131,1768.9660570216174,32.41985875545732
352,37.64935806792467,1824.7350625171127,33.44193788123796
353,40.370172585965555,1881.4877604736027,34.482045148665335
354,43.287612810830595,1939.240868822986,35.54048694744584
355,46.4158883361278,1998.0268369707496,36.61785797816089
356,49.770235643321115,2057.8960618980486,37.715081866792026
357,53.3669923120631,2118.9188691616855,38.83344747052753
358,57.22367659350217,2181.187817742333,39.97465111873906
359,61.35907273413173,2244.8201273799996,41.14084109878313
360,65.79332246575683,2309.959818480071,42.33465687408075
361,70.54802310718645,2376.781298686679,43.559294815283664
362,75.64633275546291,2445.492420320517,44.81856423396809
363,81.11308307896873,2516.338900528717,46.116968390765926
364,86.97490026177834,2589.6098391103187,47.45980562060785
365,93.26033468832199,2665.6416019235853,48.85324050396833
366,100.0,2744.8303494026914,50.30453347711712
367,107.22672220103232,2827.6344099281478,51.822084328903095
368,114.97569953977356,2914.591404988138,53.415746053758575
369,123.28467394420659,3006.345532339128,55.09732487045884
370,132.19411484660287,3103.6445618142598,56.88052516427222
371,141.74741629268047,3206.6248033397796,58.76784508859084
372,151.99110829529332,3317.89277779852,60.80705437790401
373,162.9750834620645,3438.0085512007126,63.00841736762588
374,174.7528400007685,3568.593512045672,65.40164926112443
375,187.3817422860385,3711.672040343041,68.023850891239
376,200.9233002565048,3869.812253920145,70.92208817927357
377,215.44346900318845,4046.332124577067,74.15716962784829
378,231.01297000831605,4245.610312803014,77.80934299187892
379,247.70763559917114,4473.570881045035,81.98717862353786
380,265.6087782946687,4738.469756762889,86.84198298858696
381,284.8035868435802,5052.233263071548,92.59232993095311
382,305.3855508833416,5432.874049044429,99.56833745174426
383,327.45491628777285,5909.18630296325,108.2977169298
384,351.1191734215131,6530.793092730369,119.68991083069007
385,376.49358067924675,7392.666283004628,135.48546947518557
386,403.70172585965537,8707.661977042784,159.58540881293092
387,432.8761281083057,11101.56654670121,203.4585219878897
388,464.1588833612782,18048.061994376072,330.76701406727966
389,497.7023564332114,22664.539100459257,415.37323651736386
390,533.6699231206312,12004.38583654737,220.0045002119123
391,572.236765935022,9162.879606838263,167.92818690207724
392,613.5907273413176,7700.728121857581,141.13132190062706
393,657.9332246575682,6773.052264789236,124.12979711860801
394,705.4802310718645,6117.656664082209,112.11835533908366
395,756.463327554629,5623.005927460029,103.05288630370009
396,811.1308307896873,5232.551840802322,95.89703032235536
397,869.7490026177834,4914.16853383753,90.06201624680386
398,932.60334688322,4648.077318927322,85.18535986935957
399,1000.0,4421.348193817593,81.03009290839718
