ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_ATLASPb,c_g2tau_CMS
0.004489251258218608,357.81285650679416,6.557639827396205,931.4909822978545,1856.8343643021574
0.0045941731346364765,357.81336645496486,6.557649173221469,931.4923098413283,1856.8370106276604
0.004701547224022129,357.81389631120516,6.557658883902124,931.4936892112999,1856.8397602641176
0.0048114308390032594,357.8144468556859,6.557668973736372,931.4951224387814,1856.8426172601487
0.004923882631706742,357.81501889922066,6.5576794575839985,931.4966116345562,1856.8455858233901
0.00503896262506515,357.8156132844585,6.557690350888243,931.4981589922853,1856.8486703266863
0.005156732244854963,357.81623088711956,6.557701669698437,931.4997667917228,1856.8518753144997
0.0052772543524835375,357.816872617277,6.557713430693499,931.5014374020539,1856.8552055095645
0.005400593278542374,357.81753942068815,6.557725651206336,931.5031732853604,1856.8586658197953
0.005526814857144603,357.8182322801762,6.557738349249156,931.5049770002169,1856.8622613454552
0.005655986461065008,357.8189522170602,6.557751543539685,931.506851205414,1856.8659973865786
0.005788177037701274,357.8197002926434,6.557765253528437,931.508798663833,1856.8698794506931
0.005923457145875806,357.8204776097535,6.557779499426949,931.5108222464553,1856.873913260814
0.006061898993497572,357.8212853143418,6.55779430223708,931.5129249365256,1856.8781047637426
0.006203576476104275,357.82212459714196,6.557809683781417,931.5151098338699,1856.8824601386718
0.006348565216305217,357.8229966953892,6.557825666734782,931.5173801593714,1856.8869858061123
0.006496942604146125,357.8239028946042,6.55784227465693,931.5197392596152,1856.8916884371463
0.006648787838417263,357.82484453044276,6.557859532026433,931.5221906117013,1856.8965749630268
0.006804181968927101,357.825822990613,6.557877464275834,931.5247378282378,1856.9016525851275
0.006963207939763883,357.82683971686475,6.557896097828098,931.5273846625195,1856.9069287852672
0.007125950633568411,357.8278962070488,6.557915460134348,931.5301350138873,1856.9124113363928
0.007292496916841445,357.82899401725723,6.557935579713102,931.5329929333019,1856.918108313691
0.007462935686310138,357.83013476403437,6.5579564861907835,931.5359626290987,1856.924028106058
0.007637357916378027,357.83132012667596,6.557978210343863,931.539048472973,1856.9301794280327
0.007815856707684091,357.83255184960666,6.558000784142428,931.5422550061697,1856.936571332134
0.007998527336796709,357.83383174484726,6.558024240795401,931.5455869459065,1856.9432132216643
0.008185467307069028,357.8351616945689,6.558048614797355,931.5490491920224,1856.9501148639645
0.008376776400682925,357.83654365374065,6.558073941977022,931.5526468338704,1856.957286404152
0.008572556731909325,357.83797965287374,6.558100259547607,931.5563851574625,1856.9647383793647
0.008772912801613356,357.8394718008614,6.558127606158816,931.5602696528615,1856.9724817334945
0.008977951553033322,357.8410222879253,6.558156021950861,931.5643060218513,1856.9805278324795
0.00918778242886334,357.84263338866174,6.558185548610296,931.5685001858683,1856.9888884801126
0.009402517429670132,357.8443074652017,6.5582162294279165,931.5728582942268,1856.9975759344381
0.009622271173675135,357.84604697047985,6.55824810935868,931.577386732629,1857.0066029247166
0.009847160957933775,357.8478544516221,6.558281235083791,931.5820921319852,1857.0159826690067
0.010077306820944612,357.84973255345153,6.558315655074947,931.5869813775395,1857.0257288923556
0.010312831606721848,357.85168402211804,6.558351419660866,931.5920616183191,1857.0358558456355
0.010553861030365236,357.853711708858,6.558388581096185,931.597340276922,1857.0463783250555
0.010800523745162528,357.8558185738822,6.558427193632717,931.602825059638,1857.057311692336
0.011052951411260215,357.85800769040435,6.558467313593282,931.608523966937,1857.0686718956154
0.011311278765939214,357.86028224880624,6.558508999448037,931.6144453043107,1857.080475491063
0.011575643695533041,357.8626455609485,6.558552311893488,931.6205976934965,1857.0927396652523
0.011846187309026836,357.86510106463527,6.558597313934302,931.6269900840985,1857.1054822583264
0.012123054013376522,357.8676523282267,6.558644070967856,931.6336317655968,1857.1187217879378
0.012406391590588319,357.8703030554147,6.558692650871745,931.6405323797788,1857.1324774740276
0.012696351276599734,357.8730570901618,6.5587431240943115,931.6477019335979,1857.1467692644592
0.012993087842004158,357.87591842180865,6.55879556374824,931.6551508124683,1857.1616178615202
0.013296759674662127,357.8788911903565,6.558850045707378,931.662889794018,1857.177044749337
0.013607528864243339,357.8819796919288,6.558906648706821,931.6709300623066,1857.1930722222166
0.013925561288744634,357.8851883844182,6.558965454446413,931.6792832225257,1857.2097234139512
0.014251026703029985,357.8885218933246,6.559026547697736,931.6879613161974,1857.2270223281143
0.014584098829439862,357.89198501778776,6.559090016414676,931.6969768368791,1857.2449938693658
0.014924955450518298,357.89558273682627,6.559155951847754,931.7063427464049,1857.2636638758297
0.01527377850390714,357.899320215779,6.55922444866219,931.7160724916549,1857.28305915252
0.015630754179458167,357.90320281296584,6.559295605059963,931.7261800218951,1857.3032075059068
0.01599607301861488,357.9072360863927,6.559369522902705,931.7366798062318,1857.324137778711
0.016369930016117026,357.911425801559,6.559446307854785,931.7475868539381,1857.3458798904212
0.016752524724082157,357.9157779377448,6.559526069498524,931.7589167308195,1857.3684648699182
0.017144061358519713,357.92029869629556,6.5596089214860465,931.7706855807828,1857.3919248984696
0.017544748908334597,357.9249945082719,6.559694981679463,931.7829101457501,1857.4162933494276
0.017954801246878312,357.9298720425339,6.559784372299041,931.7956077867049,1857.441604830181
0.018374437246107267,357.93493821408146,6.559877220076053,931.8087965054038,1857.4678952254362
0.018803880893409158,357.94020019267026,6.559973656410682,931.8224949668073,1857.49520174193
0.0192433614111598,357.945665411696,6.560073817534847,931.8367225222072,1857.523562954533
0.01969311337907423,357.95134157736504,6.560177844680271,931.8514992331011,1857.5530188538391
0.02015337685941733,357.95723667815855,6.560285884251926,931.86684589583,1857.5836108952803
0.020624397525140916,357.96335899459206,6.560398088006908,931.8827840669854,1857.6153820497711
0.02110642679101555,357.9697171092827,6.560514613238922,931.8993360896169,1857.6483768559526
0.021599721947827184,357.9763199173317,6.560635622968583,931.9165251202614,1857.6826414740717
0.022104546299710218,357.9831766370302,6.560761286139602,931.9343751568131,1857.7182237415366
0.022621169304690252,357.9902968208965,6.560891777821079,931.9529110672565,1857.7551732301943
0.02314986671851161,357.99769036704987,6.561027279415947,931.9721586192766,1857.793541305354
0.023690920741826334,358.0053675311158,6.5611679788791575,931.9921445112506,1857.8333811875684
0.024244620170823284,358.01333893830036,6.561314070938969,932.0128964036816,1857.8747480152913
0.02481126055137769,358.02161559339174,6.561465757280245,932.0344429452355,1857.9176988967806
0.02539114433680347,358.03020889989125,6.561623246895069,932.0568138225442,1857.9622930093763
0.025984581049292486,358.0391306663811,6.561786756199445,932.0800397767835,1858.0085916325459
0.026591887445126937,358.048393123633,6.561956509346852,932.104152648211,1858.056658236667
0.027213387683753074,358.05800893790746,6.5621327384719725,932.1291854107885,1858.106558552044
0.02784941350080644,358.06799122536864,6.562315683954879,932.1551722097078,1858.1583606437105
0.028500304385181082,358.0783535669186,6.562505594692903,932.1821484000089,1858.2121349884128
0.029166407760237052,358.089110023463,6.5627027283803985,932.2101505863203,1858.2679545538265
0.029848079169243275,358.1002751516178,6.562907351796619,932.2392166637496,1858.3258948800687
0.030545682465154336,358.11186401986384,6.563119741101763,932.2693858599368,1858.3860341635277
0.03125959000482281,358.1238922249862,6.563340182138265,932.3006987778516,1858.4484533421733
0.03199018284775065,358.13637590986576,6.563568970756869,932.3331974421106,1858.513236187887
0.03273785095948577,358.1493317799835,6.563806413119092,932.3669253419417,1858.5804693921073
0.033502993419772316,358.1627771221807,6.564052826041048,932.4019274800227,1858.6502426631832
0.034286018635565865,358.17672981678834,6.564308537215744,932.4382504040581,1858.7226487893215
0.03508734455902713,358.19120838788047,6.56457388613407,932.4759423376026,1858.7977838993684
0.03590739891061055,358.20623196076303,6.564849223305703,932.515053069393,1858.8757472422042
0.0367466194073669,358.2218203434546,6.565134911752399,932.5556341654654,1858.956641609579
0.03760545399658172,358.23799401406535,6.565431326776687,932.597738936299,1859.0405732706156
0.03848436109487431,358.254774161353,6.565738856705146,932.6414225423961,1859.1276521822733
0.03938380983288489,358.2721826855429,6.566057902903425,932.6867419964153,1859.2179919936013
0.04030428030568053,358.290242234845,6.566388880445496,932.7337562582378,1859.3117102352412
0.04124626382901352,358.3089762247854,6.566732218467943,932.7825262852914,1859.4089284197453
0.04221026320156901,358.3284088616942,6.567088360600422,932.8331150936968,1859.5097721634652
0.04319679297334174,358.34856514844466,6.5674577650708414,932.8855877732086,1859.6143712163343
0.04420637972028532,358.36947098198993,6.567840906492925,932.9400117411313,1859.722859968025
0.04523956232538053,358.3911530702858,6.568238274343644,932.9964565260452,1859.835377016827
0.046296892266272656,358.41363905263853,6.568650375168847,933.0549940811075,1859.952065794182
0.04737893390963144,358.4369574178632,6.569077731083332,933.1156985709928,1860.0730741399725
0.04848626481239081,358.4611376668624,6.56952088275044,933.1786467951353,1860.1985551462099
0.04961947603002903,358.48621025068906,6.569980388246923,933.2439180264864,1860.3286668356154
0.05077917243205401,358.5122066214101,6.570456823995131,933.3115941439282,1860.4635724255745
0.05196597302486197,358.5391592613,6.570950785298033,933.3817597082727,1860.6034404796314
0.053180511282142,358.56710171271556,6.571462886886742,933.4545020400352,1860.7484450625238
0.054423435483002665,358.5960686086526,6.571993763480522,933.5299112989812,1860.8987658987517
0.055695409058001334,358.6260957039963,6.572544070359513,933.6080805654808,1861.0545885347483
0.05699711094326075,358.65721990747005,6.573114483950258,933.6891059236806,1861.2161045046764
0.05832923594286206,358.68947931429017,6.573705702424176,933.773086546514,1861.3835114998874
0.059692495099707366,358.72291323953505,6.574318446309101,933.8601247825698,1861.5570135420842
0.061087616075050394,358.75756224872856,6.574953459049799,933.9503262357106,1861.7368211420337
0.06251534353689715,358.79346820653984,6.575611507900482,934.0437998918516,1861.9231515522881
0.0639764395574843,358.8306742916891,6.576293384197992,934.140658157766,1862.1162288445373
0.0654716840200474,358.86922504684844,6.576999904276328,934.2410169909904,1862.3162841685646
0.0670018750350959,358.9091664122869,6.577731910083266,934.3449959874125,1862.5235559268442
0.06856782936641742,358.95054576799674,6.5784902699523995,934.4527184909396,1862.7382899931517
0.07017038286703829,358.9934119548138,6.57927587899022,934.5643116484783,1862.9607398221642
0.07181039092537353,359.03781533953077,6.580089660269445,934.6799065794464,1863.191166787363
0.07348872892180387,359.0838078378819,6.58093256525026,934.7996384356063,1863.4298403003056
0.0752062926959241,359.1314429594792,6.581805574603861,934.9236465180484,1863.6770380438218
0.07696399902471159,359.18077584933724,6.5827096989734875,935.0520743852918,1863.9330461875004
0.07876278611187058,359.23186333015127,6.583645979749249,935.1850699633468,1864.1981596070887
0.08060361408861345,359.28476394532856,6.584615489856759,935.3227856577372,1864.4726821077973
0.08248746552614586,359.3395380027776,6.585619334559665,935.4653784674974,1864.7569266515416
0.08441534596012985,359.3962476194491,6.586658652275948,935.6130101011252,1865.0512155880826
0.0863882844274045,359.4549567666348,6.587734615408117,935.7658470945069,1865.3558808900996
0.08840733401525062,359.51573131601,6.588848431187028,935.9240609307811,1865.6712643921248
0.09047357242349298,359.5786390864294,6.590001342529518,936.0878281621609,1865.9977180333854
0.09258810253973955,359.6437498908874,6.591194628899035,936.2573305321844,1866.3356041014974
0.09475205302806543,359.7111355748483,6.592429607008128,936.4327550755011,1866.685295431379
0.0969665789314552,359.7808701106349,6.5937076325483055,936.6142943635919,1867.04717589507
0.09923286228832551,359.85302957647013,6.595030099805922,936.802146450208,1867.4216402929692
0.10155211276345681,359.9276922548307,6.59639844346472,936.9965151274155,1867.8090948642337
0.1039255682936713,360.00493867154586,6.597814139322382,937.1976100273794,1868.209957489675
0.10635449574860112,360.0848516476645,6.599278705241106,937.405646757389,1868.6246579609194
0.10884019160690066,360.1675163520168,6.600793702110903,937.6208470366921,1869.0536382531727
0.11138398264826195,360.25302035445895,6.602360734825407,937.8434388351053,1869.497352801526
0.11398722666160525,360.3414536797868,6.603981453269961,938.0736565133681,1869.9562687807377
0.11665131316981961,360.4329088623143,6.605657553321869,938.311740965225,1870.4308663884606
0.1193776641714437,360.52748100109204,6.6073907778623875,938.5579397611767,1870.9216391317943
0.12216773489967918,360.6252678157638,6.609182917800416,938.8125072938909,1871.4290941171485
0.1250230145991456,360.7263697030364,6.611035813107411,939.0757049252092,1871.953752343285
0.12794502732078733,360.8308897937542,6.612951353863394,939.3478011347278,1872.4961489975005
0.1309353327353611,360.93893401055954,6.614931481313704,939.6290716699068,1873.0568337548536
0.13399552696593384,361.0506111261167,6.616978188936051,939.9197996976421,1873.6363710803068
0.1371272434398401,361.16603283427696,6.619093523744775,940.2202759895291,1874.2353405980339
0.14033215376054847,361.2853137594851,6.621279586463231,940.5307989463515,1874.8543371402334
0.14361196859990788,361.4085715919478,6.623538534001022,940.8516749499628,1875.4939714485715
0.1469684386112446,361.5359270974074,6.625872579633125,941.1832183887304,1876.1548702249013
0.15040335536380253,361.66750419061736,6.628283994346477,941.5257518488153,1876.8376765125581
0.15391855229902054,361.8034299965624,6.63077510796195,941.8796062735427,1877.543050014053
0.1575159057091623,361.94383491472996,6.633348310312271,942.2451211307231,1878.2716674246062
0.1611973357388157,362.0888526707463,6.636006052188335,942.6226445470727,1879.024222700104
0.16496480740980207,362.2386203941684,6.638750846764917,943.0125335107308,1879.8014274607947
0.16882033167003627,362.393278671131,6.641585270565526,943.415154008314,1880.6040112644946
0.17276596646690365,362.5529716099141,6.644511964664059,943.8308811956077,1881.4327219468432
0.17680381784572086,362.7178469043561,6.647533635846985,944.2600995626497,1882.2883259503808
0.18093604107387165,362.88805589591084,6.650653057750649,944.7032030952813,1883.1716086465854
0.1851648417912156,363.06375364466,6.653873072162734,945.1605954600153,1884.0833747043869
0.18949247718738216,363.245098979521,6.657196589942411,945.63269013474,1885.024448350715
0.1939212572065831,363.432254576085,6.660626592446875,946.1199106113539,1885.9956737744296
0.19845354578058033,363.62538701424427,6.6641661325874955,946.6226905457893,1886.9979154253774
0.2030917620904737,363.82466684288806,6.66781833601548,947.1414739264306,1888.0320583501186
0.20783838185797573,364.03026865014755,6.671586402409272,947.6767152569856,1889.0990085564617
0.2126959386668692,364.24237111660597,6.675473606449716,948.2288796950048,1890.1996932895877
0.2176670253153459,364.46115709104066,6.6794832992082025,948.7984432490615,1891.335061425109
0.22275429519995588,364.6868136497927,6.683618909234718,949.385892933307,1892.5060837771607
0.22796046373189796,364.9195321616507,6.68788394374698,949.9917269363829,1893.7137534351095
0.23328830978641582,365.1595083511148,6.692281989789875,950.6164547861151,1894.959086091855
0.2387406771860647,365.4069423713043,6.696816715571637,951.2605975393138,1896.2431204221768
0.2443204762186489,365.6620388529687,6.701491871362076,951.9246879093639,1897.5669183370737
0.2500306851906324,365.9250069795005,6.706311290867334,952.6092704615046,1898.931565373034
0.25587435201685893,366.1960605474093,6.711278892338195,953.3149017702608,1900.338171005859
0.26185459584742327,366.4754180296703,6.716398679731081,954.0421505843588,1901.7878689794068
0.26797460873256923,366.7633026387204,6.72167474386257,954.7915979907222,1903.2818176325002
0.27423765732649497,367.0599423934242,6.727111263636694,955.5638375888049,1904.8212002464443
0.28064708463098387,367.36557016411956,6.732712506870479,956.3594756078572,1906.4072252787823
0.28720631177978284,367.6804237601729,6.738482831898582,957.1791311348579,1908.0411268176579
0.29391883986468875,368.00474596880036,6.7444266882847606,958.0234362155775,1909.7241647832725
0.3007882518043099,368.33878463852926,6.750548618351472,958.8930360718513,1911.4576253609994
0.307818214256508,368.68279270927064,6.756853257731014,959.7885891798686,1913.2428211574443
0.3150124795755328,369.0370283049059,6.763345337062364,960.7107675112023,1915.0810916809128
0.32237488781490303,369.40175476142787,6.770029682506917,961.6602566060673,1916.9738034874472
0.3299093687770939,369.7772407054329,6.776911217187012,962.6377557776591,1918.9223505881516
0.337619944111134,370.1637601044165,6.7839949621076965,963.6439782430879,1920.9281547101966
0.34551072945922184,370.5615923238805,6.791286037203343,964.6796512720454,1922.992665593174
0.35358593665351795,370.97102218273864,6.798789662353051,965.7455163310404,1925.1173612766133
0.36184987596427465,371.3923400081192,6.806511158385027,966.842329226068,1927.3037483843802
0.3703069584005141,371.8258416885345,6.814455948051021,967.970860241024,1929.5533624005907
0.378961698064472,372.2718287271518,6.822629557002615,969.1318942763837,1931.8677679460552
0.38781871456107236,372.7306082930276,6.831037614730204,970.3262309825824,1934.2485590441572
0.3968827354637166,373.20249326953746,6.839685855450566,971.5546848860894,1936.6973593721711
0.40615859883769795,373.68780230900177,6.848580119107987,972.8180855316166,1939.2158225447392
0.4156512558225992,374.1868598745534,6.857726352141575,974.1172775911117,1941.80563233114
0.4253657732750387,374.69999629003786,6.867130608399774,975.4531209936622,1944.4685029142381
0.4353073364731892,375.22754778278596,6.876799049924266,976.8264910368466,1947.2061791124524
0.4454812518844989,375.7698565295824,6.886737947792431,978.238278506402,1950.0204366183007
0.4558929499981064,376.32727069778025,6.896953682870859,979.6893897832588,1952.9130822117631
0.4665479882234473,376.90014448597356,6.907452746560753,981.1807469494223,1955.8859539713476
0.47745205385661316,377.4888381627673,6.918241741508468,982.713287888903,1958.9409214752816
0.48861096711603264,378.0937181038051,6.929327382284115,984.2879663841093,1962.0798859936642
0.5000306842491095,378.71515682738567,6.940716496034311,985.9057522085685,1965.304780673296
0.5117173007114605,379.3535330274428,6.952416023086595,987.5676312127835,1968.6175707088216
0.5236770544204655,380.00923160496706,6.964433017525303,989.2746054060314,1972.0202535057938
0.5359163290848514,380.6826436972617,6.976774647727731,991.0276930325259,1975.5148588324905
0.5484416576121021,381.37416670498095,6.989448196859676,992.8279286418066,1979.1034489602303
0.5612597255954972,382.08420431687733,7.002461063328974,994.6763631531619,1982.7881187917942
0.5743773748826587,382.81316653214924,7.015820761195067,996.5740639138073,1986.5709959773965
0.5878016072274912,383.5614696802929,7.029534920532824,998.5221147505655,1990.4542410177048
0.6015395880274839,384.32953643833036,7.043611287748294,1000.5216160147161,1994.440047353244
0.6155986501483508,385.1177958452976,7.05805772584421,1002.5736846197119,1998.5306414395789
0.6299862978380694,385.9266833139284,7.072882214634131,1004.6794540715956,2002.728282807947
0.644710210732387,386.7566406392756,7.088092850900447,1006.8400744914444,2007.0352641100003
0.659778247953954,387.60811600426825,7.103697848496212,1009.056712629835,2011.4539111466395
0.6751984523072502,388.4815639823483,7.11970553839348,1011.330551873709,2015.9865828816987
0.6909790545715645,389.37744553492064,7.1361243686365645,1013.662792239735,2020.6356714287147
0.7071284778942997,390.2962280087978,7.152962904295207,1016.0546503676545,2025.4036020376623
0.7236553422869657,391.2383851263854,7.170229827284712,1018.507359494734,2030.2928330440257
0.7405684692262434,392.2043969737463,7.187933936147189,1021.0221694246911,2035.3058558068583
0.757876886362593,393.19474998424806,7.20608414575187,1023.6003464851242,2040.4451946239217
0.7755898323389001,394.2099369179727,7.224689486917745,1026.2431734739112,2045.713406624836
0.7937167617217551,395.2504568366902,7.2437591059549,1028.9519495940567,2051.1130816412056
0.812267350047972,396.316815074202,7.263302264121008,1031.7279903764886,2056.646842052721
0.8312514989890631,397.4095232018479,7.283328336989171,1034.5726275902616,2062.3173426081603
0.8506793416364162,398.52909898896564,7.303846813723258,1037.4872091396237,2068.127270220198
0.8705612479099865,399.6760663578641,7.3248672962527035,1040.473098946796,2074.079343731742
0.8909078300934142,400.8509553343201,7.346399498365264,1043.531676823103,2080.176313659042
0.9117299484984922,402.05430199030224,7.3684532446573066,1046.664338319866,2086.4209618944615
0.933038717262037,403.286648382709,7.391038469411079,1049.8724945689203,2092.8161013885656
0.9548455102782294,404.54854248485884,7.414165215339105,1053.1575721042634,2099.3645757945924
0.9771619672696181,405.8405381116633,7.437843632212854,1056.52101266726,2106.0692590801495
1.0,407.1631948379978,7.462083975366706,1059.9642729941365,2112.9330551036073
1.0,407.1631948379978,7.462083975366706,1059.9642729941365,2112.9330551036073
1.0722672220103233,411.34979703536817,7.53881187603234,1070.8632167363794,2134.659012369742
1.1497569953977358,415.83714325418623,7.621051515410078,1082.5450846773042,2157.945650935409
1.2328467394420661,420.6415430150115,7.7091017982475885,1095.0523352446905,2182.877607441494
1.321941148466029,425.77970580761024,7.803268959532222,1108.4284681025472,2209.5415941294486
1.4174741629268053,431.26869892658885,7.903865791744243,1122.7179143849964,2238.026180033488
1.5199110829529336,437.12589711820186,8.011210722033368,1137.965905612263,2268.4215296776924
1.6297508346206442,443.36892317448746,8.12562672348689,1154.2183190399235,2300.819094795157
1.7475284000076838,450.0155785969595,8.247440044402468,1171.5214971563205,2335.311254514094
1.8738174228603839,457.08376346236776,8.376978739667098,1189.9220390698192,2371.990899509134
2.0092330025650473,464.59138466436116,8.514570989101157,1209.4665616351572,2410.9509558305317
2.154434690031884,472.5562517840384,8.660543189076936,1230.2014283741871,2452.2838445347033
2.3101297000831598,480.9959599737744,8.815217806129338,1252.1724445883997,2496.080873921451
2.4770763559917106,489.9277594066983,8.97891098435516,1275.4245174979253,2542.4315620549633
2.6560877829466865,499.36841110949996,9.151929903259466,1300.0012809323819,2591.42288862245
2.848035868435802,509.33402930122406,9.334569888297102,1325.9446848928771,2643.138476766938
3.0538555088334154,519.8399107547152,9.527111283578153,1353.2945513301984,2697.6577075753944
3.2745491628777286,530.9003521897323,9.729816105229729,1382.088098765955,2755.054772458392
3.511191734215131,542.5284572657511,9.94292450415111,1412.3594398386806,2815.39767155838
3.7649358067924683,554.7359354015792,10.166651078978795,1444.1390575727523,2878.7471697440124
4.0370172585965545,567.5328953681918,10.401181093260327,1477.4532680404805,2945.1557254806175
4.328761281083058,580.9276374112022,10.646666665680712,1512.3236791964116,3014.666412070361
4.641588833612779,594.92644847689,10.903223017167779,1548.7666577910948,3087.3118549980068
4.977023564332112,609.5334059671442,11.170924874307046,1586.7928184880948,3163.1132135366424
5.3366992312063095,624.7501962586219,11.4498031433405,1626.4065514165536,3242.0792389708317
5.722367659350217,640.5759549389593,11.739841982174035,1667.6056062595596,3324.205445518263
6.1359072734131725,657.0071363071579,12.040976408709723,1710.3807525256834,3409.4734331149393
6.579332246575681,674.0374200446763,12.353090590405953,1754.7155365866663,3497.8504030940485
7.054802310718643,691.6576630678663,12.676016961876558,1800.5861563353074,3589.2889083289583
7.564633275546289,709.855904329558,13.009536312889503,1847.9614736853832,3683.7268781505627
8.111308307896872,728.6174296193886,13.353378975963176,1896.8031832657612,3781.0879546221677
