ma_GeV,c_g2e
0.001,0.08084095002647115
0.0010718913192051276,0.08376466334451615
0.0011489510001873086,0.0869490684069989
0.0012315506032928262,0.09042421308300305
0.001320088400831418,0.0942253435455286
0.0014149912974345759,0.09839418858295786
0.0015167168884709225,0.10298066031778108
0.0016257556664437934,0.10804514146645541
0.0017426333860096508,0.11366161506630809
0.0018679135990207828,0.11992203105909578
0.0020022003718155844,0.12694253427878358
0.0021461411978584036,0.13487257395540425
0.002300430119772917,0.14390862118524647
0.002465811075822604,0.15431553909473691
0.0026430814869741054,0.16646124152635677
0.002833096101839324,0.1808756924310084
0.0030367711180354575,0.1983574972405863
0.0032550885998350564,0.22018147871678562
0.0034891012134067737,0.24854448044914168
0.0037399373024787977,0.2876600680115874
0.004008806328898464,0.3470324716705741
0.00429700470432084,0.4550693972053181
0.004605922041145104,0.7795481424550479
0.004937047852839003,0.8901216177420787
0.005291978735958442,0.42938186948945406
0.005672426068491977,0.36505321964530774
0.006080224261649421,0.32575773710082284
0.00651733960488242,0.29902706101780735
0.0069858797467852495,0.27964474019160857
0.007488103857590023,0.2649932986900233
0.008026433522257174,0.25359637347216796
0.008603464416684501,0.2445498977723814
0.009221978823334321,0.23726535971252966
0.009884959046625586,0.23134109771328154
0.010595601792776159,0.2264924325027119
0.01135733358343105,0.22251128475262288
0.012173827277396614,0.2192416200701523
0.013049019780144023,0.21656387834957977
0.01398713102647238,0.2143847455818046
0.014992684327860457,0.21263022966922157
0.016070528182616384,0.21124084944389043
0.017225859653987867,0.21016821521872212
0.018464249428955436,0.2093725493152244
0.019791668678535563,0.20882085599096623
0.021214517849106298,0.20848554908422887
0.022739657523579274,0.20834340810443464
0.024374441501222206,0.20837477384274225
0.026126752255633278,0.20856292122897002
0.02800503894183631,0.20889356511429008
0.03001835813575589,0.2093544669695862
0.032176417502507354,0.2099351190684232
0.03448962260405758,0.21062648879160226
0.03696912707195026,0.21142081004113664
0.03962688638701478,0.2123114119105376
0.04247571552536898,0.21329257707879581
0.04552935074866948,0.2143594241183991
0.04880251583654431,0.21550780919985935
0.052310993080562605,0.21673424365331626
0.05607169938205458,0.21803582459462784
0.06010276782070382,0.2194101763983037
0.0644236350872137,0.22085540124564643
0.06905513520162328,0.222370037324997
0.07401959996915641,0.22395302353521976
0.07934096665797492,0.22560366976078478
0.08504489341802678,0.22732163195998403
0.09115888299750818,0.22910689144674032
0.09771241535346496,0.23095973785860927
0.10473708979594497,0.23288075539465078
0.11226677735108136,0.23487081198127008
0.12033778407775893,0.23693105108531698
0.1289890261253308,0.23906288594436007
0.1382622173764655,0.24126799602619367
0.14820207057988585,0.2435483255649431
0.15885651294280528,0.2459060840508898
0.17027691722258995,0.248343748576374
0.18251834943190426,0.25086406796164656
0.1956398343517063,0.25347006860299015
0.2097046401323233,0.25616506200130845
0.22478058335487253,0.25895265394309697
0.24094035602395245,0.2618367553175886
0.2582618760682675,0.26482159456414417
0.2768286630392064,0.2679117317528549
0.29673024081888694,0.27111207430896955
0.3180625692794119,0.27442789439830545
0.3409285069746811,0.27786484799632694
0.36543830709572545,0.2814289956681709
0.39171014908092566,0.28512682509063986
0.419870708444391,0.28896527535012456
0.4500557675700497,0.2929517630526454
0.48241087041653685,0.29709421028377425
0.5170920242896755,0.30140107445721004
0.5542664520663102,0.3058813800913386
0.5941133984965034,0.31054475255332636
0.6368249944718586,0.31540145381033624
0.6826071834272386,0.3204624202274932
0.7316807143427192,0.32573930245246574
0.7842822061337682,0.33124450742723205
0.8406652885618325,0.336991242569021
0.9011018251665018,0.34299356216487864
0.9658832241158698,0.3492664160281344
1.0353218432956617,0.35582570047057827
1.1097524964120722,0.36268831165176696
1.1895340673703196,0.3698722013769075
1.2750512407130128,0.3773964354275495
1.366716356462006,0.3852812545251567
1.464971398307285,0.3935481380467665
1.5702901247293775,0.40221987063455705
1.6831803533309566,0.411320611867313
1.8041864093920719,0.4208759691915047
1.9338917504552302,0.43091307434283255
2.07292177959537,0.441460663525418
2.2219468609395236,0.45254916165496334
2.381685551976158,0.4642107710137104
2.5529080682395167,0.4764795647083398
2.7364399970746693,0.48939158536645305
2.9331662783900425,0.5029849495523305
3.1440354715915,0.5172999584277267
3.370064329271928,0.5323792152292796
3.6123426997094303,0.5482677500204153
3.8720387818125532,0.5650131532683006
4.150404757850472,0.5826657166335002
4.448782831127585,0.6012785849891482
4.768611697714469,0.6209079176714235
5.111433483440165,0.6416130610977944
5.478901179593939,0.6634567332524391
5.872786613189477,0.6865052209240424
6.294988990221888,0.7108285905876559
6.747544053110693,0.7365009138527749
7.2326338964835335,0.7636005084326574
7.752597488629457,0.7922101956253975
8.309941949353387,0.8224175753362227
8.907354638610439,0.8543153197137185
9.547716114208056,0.8880014865210278
10.234114021054527,0.9235798534172162
10.96985797892384,0.9611602743845357
11.758495540521558,1.0008590596047695
12.603829296797274,1.0427993801625852
13.50993521198025,1.087111699036073
14.481182276745331,1.1339342299247333
15.52225357427048,1.1834134255629383
16.638168860761272,1.2357044972726292
17.834308769319094,1.2909719676223552
19.116440753857,1.3493902581807713
20.49074689815846,1.4111443144811422
21.96385372416547,1.4764302704487737
23.542864143224154,1.5454561546855632
25.23539170434766,1.618442641154142
27.049597304631316,1.695623846957993
28.99422853882875,1.777248180072587
31.07866187782014,1.8635792400446884
33.3129478793467,1.9548967748414885
35.707859649004625,2.0514976971959507
38.27494478516307,2.1536971639575113
41.0265810582719,2.2618297221151953
43.97603609302721,2.376250525308948
47.13753134116719,2.4973366247802864
50.526310653356795,2.625488338828362
54.15871378079465,2.7611307049246623
58.05225516094896,2.904715018689052
62.22570836730231,3.056720463928612
66.69919663030115,3.2176558378741045
71.49428986597577,3.388061375596522
76.63410868007446,3.5685106773245314
82.14343584919422,3.7596127419826186
88.04883581643465,3.9620141096917867
94.37878277775371,4.17640111517468
101.1637979766207,4.403502252927631
108.43659686896086,4.644090653594192
116.23224686798518,4.898986669112945
124.58833642950081,5.169060561811235
133.54515629298973,5.455235289549315
143.14589375234786,5.758489375128876
153.436840893001,6.079859843277351
164.46761779946627,6.420445202375395
176.2914118095948,6.781408440430953
188.96523396912076,7.163979995288897
202.55019392306664,7.569460647300161
217.1117945694501,7.9992242681880885
232.72024789604072,8.454720342085759
249.45081352303166,8.937476153025628
267.3841615839944,9.44909850679544
286.606761694825,9.99127482317909
307.2112998861753,10.565773396232325
329.2971255097148,11.174442574375673
352.970730273065,11.819208557650915
378.3462617131925,12.5020714454397
405.54607358408276,13.225099093362127
434.7013158125018,13.990418252330157
465.95256686646775,14.800202365725088
499.450511585514,15.6566552931677
535.3566677410719,16.56199011348114
573.8441648302393,17.518402039327334
615.0985788580505,18.528034358593143
659.3188271333541,19.59293621378235
706.7181273927491,20.715010956471275
757.5250258771905,21.895953791940247
811.9844993184009,23.137177490023507
870.3591361485165,24.439725121747735
932.9304026284676,25.80416913661218
1000.0,27.230496679744505
